 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.564209	0.2157497	0.0634687	0.036751515	0.030599325	0.02969022	0.03706135	0.0224703
g	0.331749333333	0.3162619	0.133674366667	0.0445474383333	0.0342637416667	0.0327025733333	0.05585225	0.0509486
r	0.175893011111	0.3993043	0.224220455556	0.0328573794444	0.0246923138889	0.0235085577778	0.0574395166667	0.0620845
a	0.0961313037037	0.4731311	0.268663151852	0.0253090264815	0.020964337963	0.0205743859259	0.0508357388889	0.0443906
t	0.0590439012346	0.408899033333	0.341955717284	0.0441892088272	0.0184540459877	0.0167108953086	0.048152612963	0.0625943333333
s	0.0442539004115	0.310452011111	0.411627905761	0.0621120696091	0.0189001486626	0.0152360984362	0.0519289376543	0.0854890111111
a	0.0423429334705	0.26914667037	0.443227635254	0.056904723203	0.0213834828875	0.0169028328121	0.0556204792181	0.0944715703704
è	0.0413094778235	0.198106223457	0.485944878418	0.097779074401	0.0290169942958	0.018398277604	0.047746526406	0.0816987567901
n	0.0340444592745	0.140109074486	0.423489292806	0.215507691467	0.0393147980986	0.0181957925347	0.0370970754687	0.09224181893
a	0.0406030530915	0.128903358162	0.314327430935	0.297691563822	0.0439555993662	0.0202124641782	0.0459897251562	0.10831680631
n	0.0404120843638	0.110277619387	0.251729810312	0.341211854607	0.0605377664554	0.0242723547261	0.0474586083854	0.124100135437
g	0.0315665614546	0.0705263397957	0.162151036771	0.307557284869	0.0953265888185	0.030573818242	0.0496291694618	0.252669378479
r	0.0267733871515	0.0426827132652	0.0804933455903	0.27095942829	0.182702196273	0.0482411727473	0.0564875898206	0.29166012616
à	0.0155798657172	0.0263684044217	0.0527880818634	0.32143880943	0.284172398758	0.0800199242491	0.0410413966069	0.178590942053
m	0.0141930252391	0.0414600014739	0.0890120939545	0.350679936477	0.259362132919	0.0793720747497	0.0377820655356	0.128138214018
m	0.013641708413	0.0450827004913	0.112132964652	0.348928978826	0.20819837764	0.0773204582499	0.0573004551785	0.137393738006
a	0.010819639471	0.0240129134971	0.0699872215507	0.248366826275	0.221618459213	0.15163015275	0.0860729517262	0.187491246002
u	0.00998486649033	0.0148406511657	0.0329576738502	0.139124975425	0.237199819738	0.215396050917	0.0994558172421	0.251039748667
d	0.00915729549678	0.0134553837219	0.0357769579501	0.150638858475	0.222849273246	0.208373683639	0.112829772414	0.246918582889
e	0.00885227183226	0.0145836279073	0.0368900859834	0.137802686158	0.177025424415	0.224011894546	0.146599924138	0.254234194296
r	0.00742866727742	0.0115633026358	0.0222913619945	0.102271295386	0.162123141472	0.218401964849	0.199310308046	0.276610064765
f	0.00503320242581	0.00797177421193	0.0147362639982	0.088137898462	0.162408713824	0.22236465495	0.236209102682	0.263138021588
ù	0.00353332414194	0.00647363473731	0.0100165079994	0.0481760994873	0.116385604608	0.201966784983	0.376530367561	0.236917340529
m	0.00642014471398	0.0137572415791	0.0312606793331	0.101126699829	0.123223568203	0.144136828328	0.38116412252	0.198910446843
m	0.00883573823799	0.0170971038597	0.041435093111	0.133385199943	0.165442856068	0.170381609443	0.220495707507	0.242926148948
u	0.008504702746	0.0103705179532	0.0217797843703	0.071385599981	0.124158485356	0.151488803148	0.291642569169	0.320669382983
</S>	0.009684851373	0.0088858489766	0.0151810721851	0.0446256499905	0.085999542678	0.108443801574	0.389246284585	0.337933191492
