 	le	canzone	si	scrivono	alla	notte	</S>
a	0.676681	0.27838405	0.00636384	0.004068965	0.007076855	0.01216343	0.01526198
t	0.415443666667	0.382241683333	0.0677937033333	0.0108714083333	0.0107962183333	0.0377964433333	0.07505666
r	0.246761555556	0.484788561111	0.104300101111	0.0133258427778	0.0103639394444	0.0465427477778	0.0939168866667
a	0.190666518519	0.531843187037	0.137364233704	0.0139869875926	0.0129168131481	0.0460647159259	0.0671572955556
ù	0.158766506173	0.461574062346	0.231550411235	0.0212514291975	0.0167103710494	0.045865638642	0.0642814985185
d	0.111801202058	0.352618687449	0.260300137078	0.115806143066	0.0182563903498	0.0411248795473	0.100092899506
i	0.072029900686	0.223578895816	0.359857712359	0.159802514355	0.0203605967833	0.0449052598491	0.119465466502
a	0.071802433562	0.163382298605	0.406658237453	0.195150304785	0.0241626989278	0.0409454199497	0.097898988834
g	0.056460277854	0.100221466202	0.286288745818	0.356068101595	0.0368962663093	0.0499430066499	0.114122329611
r	0.0369113259513	0.063675088734	0.199335248606	0.479938367198	0.0390166221031	0.05196103555	0.129162443204
à	0.0298248086504	0.0520188962447	0.155087082869	0.587820122399	0.036468040701	0.03279411185	0.105987181068
f	0.0190570995501	0.0372515320816	0.140879027623	0.5515320408	0.0628287802337	0.0382011706167	0.150250427023
u	0.0178491965167	0.0311676106939	0.113877142541	0.4221450136	0.170769926745	0.0612833568722	0.182907809008
t	0.0176372988389	0.0271789702313	0.068336880847	0.3709426712	0.237678308915	0.0789058856241	0.199319936336
t	0.012677699613	0.0176504567438	0.0412920602823	0.283342557067	0.265756436305	0.0932743285414	0.286005978779
e	0.0101894632043	0.0144138189146	0.0250964867608	0.165505819022	0.318035812102	0.178230142847	0.288527659593
t	0.0071110510681	0.00960527297153	0.0154294089203	0.104146273007	0.290570270701	0.354846047616	0.218291219864
s	0.00498122368937	0.00626697432384	0.00993797630677	0.0751641243357	0.264444090234	0.460559349205	0.178646073288
e	0.00461031789646	0.00540971810795	0.00733733543559	0.0454777747786	0.218921030078	0.517992783068	0.200250691096
n	0.00359163929882	0.00389346936932	0.00870232847853	0.0385977249262	0.170945010026	0.594394261023	0.179875230365
ì	0.00319609976627	0.00355629645644	0.00981222615951	0.0430569083087	0.145106036675	0.633338087008	0.161934076788
t	0.00315413325542	0.00349699215215	0.00670846871984	0.0347358361029	0.106627278892	0.669989695669	0.175287358929
t	0.00370225441847	0.00394100738405	0.00572391957328	0.0291270120343	0.114187659631	0.667542565223	0.175775452976
a	0.00519028813949	0.00483154246135	0.00590639319109	0.0256016706781	0.10541675321	0.608004188408	0.245049150992
</S>	0.00560274906975	0.00457897623068	0.00539239659554	0.0194606353391	0.080445176605	0.578490594204	0.306029575496
