 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.824354	0.07476995	0.020223055	0.010045025	0.005847105	0.00651753	0.010557915	0.03235886	0.01532655
t	0.587849666667	0.194451983333	0.0299177183333	0.0166534083333	0.00878408833333	0.00960447666667	0.0145338716667	0.0662948533333	0.0719103166667
t	0.435421555556	0.258383661111	0.0407321061111	0.0263397361111	0.0101071961111	0.0107970255556	0.0195620572222	0.0880405177778	0.110616505556
è	0.393176518519	0.33937222037	0.0563197353704	0.0298369787037	0.00903827537037	0.0096889651852	0.0202065857407	0.0688328725926	0.073527801852
d	0.30208517284	0.375795740123	0.0809014784568	0.0520633262346	0.0135404684568	0.0129319450617	0.0155826285802	0.0548144575309	0.0922848339507
e	0.21223732428	0.374086246708	0.0912560594856	0.0731774420782	0.0219583228189	0.0210923483539	0.0200725428601	0.0642050858436	0.12191484465
c	0.123397241427	0.389206415569	0.151415919829	0.119963480693	0.0223204076063	0.0221375494513	0.01945821762	0.0577882286145	0.09431288155
i	0.0823987804757	0.316503471856	0.18434130661	0.146436026898	0.0295233025354	0.0279788498171	0.01982044254	0.0614647762048	0.131533327183
d	0.0524997268252	0.238958157285	0.206835435537	0.197052875633	0.0342259675118	0.032976249939	0.0242542475133	0.0658067920683	0.147390875728
è	0.0463351089417	0.230747719095	0.253221478512	0.243103958544	0.0327943891706	0.032044983313	0.0195488825044	0.0463031306894	0.0959006919093
t	0.0471370363139	0.267554906365	0.252757159504	0.242719319515	0.0406531630569	0.0327013944377	0.0137095141681	0.0308081768965	0.0719594306364
s	0.030794545438	0.193343702122	0.296185386501	0.303837773172	0.0505072543523	0.0316712981459	0.012103458056	0.0265176922988	0.0550388102121
a	0.023872515146	0.108489134041	0.3575357955	0.345727924391	0.0479659514508	0.0312625327153	0.011534369352	0.0234026974329	0.050208903404
m	0.0207753050487	0.0665040446803	0.303936931833	0.29886830813	0.0660285504836	0.0514997775718	0.0172349064507	0.0349390324776	0.140213167801
o	0.0197616016829	0.0431189148934	0.279512977278	0.29715510271	0.0759324168279	0.0604250925239	0.0195284021502	0.0395716108259	0.164994055934
k	0.0168093338943	0.0443260382978	0.303355992426	0.356080700903	0.072066072276	0.0528714308413	0.0166395340501	0.0346448036086	0.103206351978
a	0.0152063446314	0.0442306127659	0.305724330809	0.363957566968	0.0728867907587	0.0545037102804	0.0161561780167	0.0337174345362	0.0936169506593
s	0.0140265815438	0.028316270922	0.325087443603	0.382501522323	0.0695154302529	0.0524983034268	0.0148550260056	0.0278632781787	0.0853359168864
ì	0.0110384705146	0.023873056974	0.334091814534	0.385666174108	0.0767069100843	0.0552711011423	0.0149035753352	0.0209197293929	0.0775292056288
m	0.0100258335049	0.0391299523247	0.297685938178	0.340295058036	0.0961613033614	0.0765882337141	0.0171295917784	0.027728613131	0.0952555352096
m	0.00920101783497	0.0513277174416	0.226303312726	0.303673019345	0.10540160112	0.095269311238	0.0306154972595	0.0620834710437	0.116125178403
e	0.00930754594499	0.0430585058139	0.188714437575	0.278466339782	0.139139700373	0.135969337079	0.0338110324198	0.0668438903479	0.104689226134
r	0.00982076198166	0.028229201938	0.143236479192	0.226681779927	0.210722233458	0.19347911236	0.0261345441399	0.0460026967826	0.115692908711
i	0.00965493399389	0.017228000646	0.124061493064	0.182605926642	0.275450077819	0.207669037453	0.02678998138	0.0374020989275	0.11913836957
p	0.00805838466463	0.0153673002153	0.123073497688	0.176603975547	0.27131502594	0.183743679151	0.0460467271267	0.0685662329758	0.10722552319
à	0.00631623822154	0.0149412000718	0.137740165896	0.186558325182	0.255806675313	0.170257559717	0.0521801090422	0.0739081776586	0.102291774397
m	0.00645449607385	0.0168927000239	0.137897721965	0.183685108394	0.244871225104	0.182061853239	0.0478659030141	0.0632124925529	0.117058524799
e	0.00687543535795	0.016139810008	0.0963736073217	0.137866402798	0.234406075035	0.23871495108	0.0699072010047	0.0726077641843	0.1271088416
s	0.00704138178598	0.0110850100027	0.0581198357739	0.081975034266	0.241405358345	0.28144365036	0.0956509336682	0.0754628547281	0.147816280533
t	0.00633321392866	0.00866938666757	0.0429915785913	0.0610754780887	0.216435119448	0.26892255012	0.118766644556	0.0901505182427	0.186655760178
i	0.00580298130955	0.00704005555586	0.0345087595304	0.0469936260296	0.195099373149	0.258328183373	0.148018214852	0.111679739414	0.192528920059
s	0.00521324376985	0.00630651518529	0.0295765531768	0.0412590420099	0.176852457716	0.234169061124	0.157709738284	0.164526579805	0.18438664002
p	0.00402998125662	0.00563880172843	0.0543026177256	0.0702426473366	0.171509485905	0.198193020375	0.132733812761	0.194618193268	0.168731546673
i	0.00343874708554	0.00487488390948	0.0587232725752	0.0713718491122	0.131510928635	0.155650340125	0.142899504254	0.249652064423	0.181878515558
à	0.00287594236185	0.00377428796983	0.0303192908584	0.0366770830374	0.0770837762117	0.113369846708	0.140697901418	0.408157021474	0.187044838519
g	0.00198967412062	0.00360784932328	0.0244739969528	0.0330043943458	0.0575454587372	0.083895482236	0.135742367139	0.516140673825	0.143599846173
