 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.6909815	0.09119275	0.0494095	0.03187659	0.028190915	0.01896674	0.023329825	0.02129534	0.021002525	0.02375445
t	0.527208166667	0.143982583333	0.0844063333333	0.05182253	0.040193405	0.0247700133333	0.027855175	0.02607988	0.035426775	0.03825505
s	0.348476055556	0.211654194444	0.128856111111	0.07710201	0.048824435	0.0280931377778	0.025230425	0.0281390266667	0.0511183916667	0.0525061166667
e	0.191392951852	0.287448398148	0.137177037037	0.09214647	0.064500445	0.0374657792593	0.0264825416667	0.0317901755556	0.0615203305556	0.0700761722222
r	0.105448950617	0.314923466049	0.167410345679	0.07857529	0.0663898483333	0.0443832930864	0.0237781472222	0.0254007585185	0.0598229768519	0.113867190741
e	0.062311483539	0.33082815535	0.213728115226	0.0576903966667	0.0566040161111	0.0458156643621	0.0208027824074	0.0194405861728	0.0535317589506	0.13924706358
k	0.0440225611797	0.31099771845	0.301100038409	0.0585590322222	0.0462328053704	0.0374111881207	0.0177149941358	0.0183380953909	0.0503619529835	0.115261654527
a	0.0346598870599	0.261880239483	0.36494467947	0.0586089440741	0.0410004017901	0.0338573960402	0.0167789980453	0.0182030651303	0.0507016843278	0.119364851509
k	0.03154012902	0.246594079828	0.38275122649	0.0650263146914	0.03991133393	0.0330938653467	0.0174998326818	0.0180371883768	0.0500836281093	0.115462550503
à	0.0316579430067	0.249363359943	0.416266742163	0.0806732048971	0.0398687779767	0.0329594217822	0.0190196442273	0.0151632561256	0.0373197760364	0.0777080168343
n	0.0366019476689	0.249435786648	0.403506247388	0.093474168299	0.0568312926589	0.0432315072607	0.0168687480758	0.0106848987085	0.0233031920121	0.0660624389448
n	0.0319228825563	0.171050995549	0.380885749129	0.137204722766	0.100923797553	0.0642424690869	0.0138721160253	0.0143754862362	0.0202142306707	0.0653080796483
i	0.0228716608521	0.090836465183	0.314339916376	0.251577574255	0.129462265851	0.085923323029	0.0148689386751	0.0156776487454	0.0215174435569	0.0529255265494
t	0.0190570869507	0.0529213883943	0.217858638792	0.337181858085	0.14919842195	0.0960955410097	0.019700646225	0.0127371362485	0.024329114519	0.0709209421831
s	0.0162957956502	0.0354585961314	0.146476412931	0.334593619362	0.17552714065	0.11782851367	0.0267915154083	0.0153000120828	0.0249006715063	0.106828314061
ì	0.0126226518834	0.0326082987105	0.114436170977	0.333884206454	0.19251171355	0.15672883789	0.0271634718028	0.0146283706943	0.0190150338354	0.0964015713537
c	0.0106555372945	0.0417665329035	0.130603556992	0.282611402151	0.200318571183	0.16707661263	0.0323563239343	0.0245505568981	0.0225177546118	0.0875433237846
h	0.0119702124315	0.0422790443012	0.125011452331	0.227018467384	0.221845857061	0.14890120421	0.0521658413114	0.041581318966	0.0328647515373	0.0963619412615
r	0.0113255641438	0.0260156447671	0.072239550777	0.199244489128	0.268139285687	0.172995734737	0.0869196137705	0.040043006322	0.0298760505124	0.0932010804205
a	0.00903371804793	0.0155215449224	0.040904750259	0.151830829709	0.294552761896	0.214580244912	0.114712871257	0.0336897354407	0.0245317501708	0.100641626807
c	0.00776019934931	0.0149809816408	0.0531174500863	0.12159227657	0.247991253965	0.181563348304	0.109352323752	0.11363967848	0.0458518833903	0.104150508936
e	0.0080090897831	0.0165160938803	0.0613728500288	0.09628149219	0.189397417988	0.171793382768	0.107812141251	0.151482792827	0.0586884611301	0.138646469645
e	0.0086073299277	0.0139719946268	0.0392111833429	0.0747685973967	0.179145139329	0.199595127589	0.136467047084	0.120732164276	0.0468812870434	0.180620156548
n	0.00688842664257	0.0136225948756	0.0422968611143	0.0742039991322	0.16044471311	0.156552175863	0.140501349028	0.194761388092	0.0468155290145	0.163912718849
ì	0.00555631888086	0.0142831649585	0.0435926870381	0.0784906663774	0.149147571037	0.159653858621	0.141761116343	0.214164796031	0.0450535096715	0.148295906283
c	0.00514466296029	0.0138858549862	0.0503662956794	0.0827013221258	0.139893190346	0.16370701954	0.138477605448	0.16680393201	0.106136836557	0.132882735428
h	0.0087388843201	0.0175470849954	0.0556621985598	0.0809294407086	0.115670263449	0.135177739847	0.117832101816	0.167576977337	0.141304978852	0.159559678476
e	0.0107637547734	0.0155883883318	0.0308308761866	0.0574404469029	0.0814633878163	0.112928546616	0.0987839006053	0.168130325779	0.134318359617	0.289751559492
n	0.00750461492447	0.00952405944393	0.0171429020622	0.043233182301	0.0631299959388	0.0752234155387	0.0868199002018	0.241166108593	0.147612119872	0.308643853164
a	0.00601007497482	0.00743548314798	0.0132447606874	0.0342797274337	0.0541924986463	0.0553073385129	0.0825509000673	0.277250702864	0.188778039957	0.280950951055
n	0.00497378165827	0.00617863771599	0.0127932468958	0.0279625758112	0.0473618328821	0.042027046171	0.0755126333558	0.276029900955	0.251187013319	0.255973650352
a	0.00391175055276	0.00516368590533	0.0121970156319	0.0247575552704	0.0419181109607	0.0328325153903	0.0645831111186	0.250712300318	0.35671000444	0.207213883451
t	0.00336039351759	0.00396190863511	0.00827968521063	0.0162334150901	0.0343111703202	0.0302426384634	0.0545016370395	0.200790766773	0.457334668147	0.19098396115
è	0.0019275648392	0.00241581287837	0.00496909840354	0.0119308783634	0.0287113967734	0.0274025461545	0.0434312123465	0.154671422258	0.577895556049	0.14664498705
t	0.00128822861307	0.00171254429279	0.00355336613451	0.00917259945447	0.0224818722578	0.0236059487182	0.0349218041155	0.097531974086	0.676710518683	0.129021329017
s	0.00131304287102	0.0016391780976	0.00335528537817	0.00847214315149	0.0215198240859	0.0217382962394	0.0330562347052	0.0888997580287	0.700681172894	0.119325109672
i	0.00145999762367	0.0014242226992	0.00267606179272	0.00550320771716	0.0120590646953	0.0112039987465	0.0199684115684	0.0627345860096	0.759402390965	0.123568036557
</S>	0.00155144881184	0.0012173413496	0.00208145089636	0.00410887885858	0.00785136734765	0.00713947937325	0.0152416057842	0.0496341430048	0.779405695482	0.131768518279
