 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.8242905	0.05354065	0.042087245	0.003790335	0.01207302	0.02382397	0.04039417
a	0.6571375	0.13775795	0.0844497816667	0.00679610166667	0.0161683066667	0.0447708233333	0.0529196233333
n	0.406078733333	0.206984316667	0.179506927222	0.0109221672222	0.0175149355556	0.0749679411111	0.104025041111
o	0.208277477778	0.239044772222	0.313253642407	0.0120779224074	0.0169618785185	0.0843996137037	0.12598468037
n	0.130233159259	0.235175257407	0.349315880802	0.0236786074691	0.0174792595062	0.103553504568	0.14056422679
ò	0.101473053086	0.234870419136	0.382882960267	0.029551735823	0.0172073665021	0.094961134856	0.139053442263
n	0.093868784362	0.242526473045	0.388740320089	0.0793003786077	0.0255690021674	0.054243544952	0.115751514088
t	0.0828572947873	0.188728157682	0.326129773363	0.149455459536	0.0665214340558	0.052956214984	0.133351171363
a	0.0849384315958	0.136008085894	0.286518924454	0.248978819845	0.0804122113519	0.055632538328	0.107510690454
t	0.0726255105319	0.0983133619647	0.199451174818	0.329774939948	0.067988603784	0.058945712776	0.172900863485
a	0.065451936844	0.0792951539882	0.137141258273	0.389846646649	0.062159967928	0.056511937592	0.209593287828
s	0.0560865122813	0.0653043513294	0.103564052758	0.365300882216	0.106830622643	0.0857067791973	0.217206762609
ì	0.0427178707604	0.0559775171098	0.0839079842527	0.301909960739	0.195966207548	0.0893719930658	0.230148587536
n	0.0291161902535	0.0444714723699	0.0733479947509	0.26834165358	0.220789069183	0.104968064355	0.258965862512
n	0.0292071300845	0.03561759079	0.0523988982503	0.165644051193	0.165504923061	0.154336688118	0.397290954171
e	0.0354970766948	0.0380421302633	0.0448838327501	0.0996344170643	0.149436207687	0.160854229373	0.471652318057
f	0.0247822122316	0.0268040100878	0.03277454425	0.105347372355	0.234737069229	0.164135743124	0.411419106019
a	0.0182858240772	0.0201230033626	0.0258298480833	0.100510024118	0.23564335641	0.182962247708	0.416645368673
n	0.0153680980257	0.0172999011209	0.0240116826944	0.0876532413727	0.250027452137	0.208151749236	0.397487789558
o	0.0131593560086	0.015027633707	0.0216821942315	0.0803924137909	0.235476384046	0.255622249745	0.378639929853
ò	0.0117531653362	0.012763234569	0.0161628080772	0.0400151379303	0.122656661349	0.426627083248	0.370021976618
k	0.00699830511207	0.008227571523	0.0129810460257	0.0500895126434	0.17715252045	0.473860027749	0.270691325539
a	0.00753000503736	0.00869356050767	0.0132116820086	0.0526018042145	0.180974606817	0.482686675916	0.254302108513
v	0.00712417501245	0.00801410350256	0.0109369106695	0.0474454680715	0.160591635606	0.534131558639	0.231756369504
r	0.00425876500415	0.00498701116752	0.0073791635565	0.0423304893572	0.151211178535	0.591465519546	0.198368123168
è	0.00259014833472	0.00298140372251	0.0040942011855	0.0167140431191	0.0631892261783	0.706219173182	0.204212041056
c	0.00225733944491	0.00468790124084	0.0104863370618	0.0449999277064	0.0758496087261	0.660413057727	0.201305680352
h	0.00387671981497	0.00688697708028	0.0139420623539	0.0555158925688	0.0923227029087	0.617868019242	0.209587560117
i	0.00641956327166	0.00745985236009	0.00975521411797	0.0243979241896	0.0586172343029	0.655950339747	0.237399853372
</S>	0.00755935163583	0.00809554118004	0.00920097205898	0.0168935270948	0.0421403671515	0.674021669873	0.242088426686
