 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.6830225	0.1918224	0.00712753	0.006342425	0.01866993	0.002137035	0.002034205	0.00537078	0.00461847	0.007549155	0.01487591	0.01192653	0.030014995	0.01448813
p	0.4225775	0.2287408	0.0363290766667	0.031609785	0.0805873766667	0.00371649833333	0.003128135	0.01370196	0.00918992666667	0.0163585183333	0.01799467	0.01611191	0.067109365	0.0528445433333
e	0.278298166667	0.290316933333	0.0488584922222	0.0446922616667	0.0985072922222	0.00577780611111	0.00427014166667	0.0163198866667	0.0106120455556	0.0179077661111	0.0165310233333	0.0151343366667	0.0833868216667	0.0693872144444
t	0.220522088889	0.308560977778	0.0562939640741	0.0540917872222	0.0775822640741	0.00704789537037	0.00476809388889	0.0182211955556	0.0116781185185	0.0197266153704	0.0167896744444	0.0158549788889	0.0885489738889	0.100313438148
à	0.170429062963	0.351997992593	0.070168221358	0.0598508290741	0.080450621358	0.00800010512346	0.0048060212963	0.0186167818519	0.0108811895062	0.0197993784568	0.0129103481481	0.0137247762963	0.0732154912963	0.105149112716
c	0.140948254321	0.379418997531	0.103838640453	0.0981992096914	0.118953073786	0.00913099170782	0.00582077709877	0.0128675106173	0.00823408316873	0.0129045994856	0.00832432271603	0.00835150876543	0.0399627304321	0.053044837572
i	0.099678918107	0.27022333251	0.146692213484	0.14974140323	0.154468357929	0.0131240305693	0.00821236236626	0.0168709035391	0.0117330310562	0.0160893331619	0.0112574909053	0.0112271029218	0.042695710144	0.0479853791907
a	0.0837329727023	0.187806977503	0.158989737828	0.182548801077	0.14470611931	0.0165956101898	0.0109852207888	0.0268439678464	0.0162074103521	0.0245053777206	0.0176578969684	0.0176235009739	0.0535667367147	0.0582297263969
e	0.0601478909008	0.103207592501	0.172563912609	0.229739933692	0.156271706437	0.0162990033966	0.0155055735963	0.0362949226155	0.019319236784	0.0338318592402	0.0183855323228	0.018111033658	0.0540242789049	0.0662979421323
t	0.0453927303003	0.0635598308337	0.157332304203	0.211978311231	0.147784235479	0.0247355011322	0.0431070911988	0.0410985742052	0.025521578928	0.0426062864134	0.0188093774409	0.0186200445527	0.056469159635	0.102985347377
o	0.0385267434334	0.0479656769446	0.152786101401	0.21409677041	0.14007074516	0.0281317670441	0.0545885970663	0.0384506247351	0.026344292976	0.0425319288045	0.0183347258136	0.0177900481842	0.0581034198783	0.122278649126
s	0.0356152811445	0.0417301256482	0.140958700467	0.20040592347	0.130954248387	0.0401923890147	0.0659946990221	0.0378709749117	0.0266386976587	0.0417364429348	0.0222077419379	0.0190156493947	0.0661848066261	0.130494749709
ò	0.0315978270482	0.0417522085494	0.143430233489	0.196028641157	0.114042082796	0.0552718963382	0.081766399674	0.0405678916372	0.0301772325529	0.0431912143116	0.022369780646	0.0180470831316	0.058771835542	0.12298581657
