 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.6976495	0.2030368	0.01440638	0.006463955	0.00755127	0.009951675	0.01249062	0.028938495	0.019511455
ù	0.481197166667	0.4071656	0.0189919266667	0.00846172166667	0.00833799333333	0.0102645416667	0.0134727166667	0.031312735	0.020795735
t	0.312581722222	0.545792533333	0.0275245755556	0.0134554772222	0.0190692677778	0.00898819722223	0.0109096155556	0.025506115	0.036172395
t	0.240793907407	0.530934844444	0.0431065585185	0.0230912590741	0.0375638559259	0.0151617657407	0.0177780051852	0.0408214383333	0.0507484983333
o	0.196871969136	0.473009948148	0.0724084195062	0.0342608530247	0.058952618642	0.0216349885802	0.0264243017284	0.0593818127778	0.0570550661111
t	0.137543789712	0.316958782716	0.131664139835	0.0604213843416	0.0761700395473	0.0297184628601	0.0287906672428	0.0742526375926	0.14448005537
r	0.100289596571	0.195758727572	0.209838713278	0.0842551947805	0.0815987131824	0.0330787209534	0.0262823557476	0.0723709125309	0.196527018457
a	0.0917075655237	0.174417575857	0.270442904426	0.0926461315935	0.0887168043941	0.0302730403178	0.0251013852492	0.0629322375103	0.163762339486
v	0.0659634885079	0.124507191952	0.244522301475	0.211268710531	0.0809603014647	0.0338282134393	0.0248115950831	0.0745286458368	0.139609779829
ù	0.060490962836	0.109074397317	0.258873767158	0.292203570177	0.0644616671549	0.0332060044798	0.019917898361	0.0640455152789	0.0977261266097
d	0.0567671209453	0.104049265772	0.283917255719	0.294348190059	0.073282022385	0.0439637348266	0.0153705994537	0.0419162384263	0.0863852422032
i	0.0366772403151	0.070941521924	0.219442751906	0.402594396686	0.086326240795	0.0492873449422	0.0141547331512	0.0364338794754	0.0841416140677
e	0.0352822467717	0.0557783406413	0.150921483969	0.504423465562	0.103712313598	0.0448316816474	0.0139533443837	0.0297356931585	0.0613612046892
e	0.0345234155906	0.0441934135471	0.0923959279897	0.476448488521	0.171451104533	0.0699381272158	0.0178507147946	0.0309165310528	0.0622824015631
t	0.0286877718635	0.033531437849	0.0651955426632	0.364985829507	0.241745368178	0.104525042405	0.0278292715982	0.0446683436843	0.0888316671877
o	0.0268220239545	0.0306682126163	0.0528464475544	0.284975276502	0.286908456059	0.117185347468	0.0351174905327	0.0517787812281	0.113698222396
n	0.0239967613182	0.0276934708721	0.0625235825181	0.233695425501	0.26894115202	0.153579449156	0.0543959301776	0.0620775604094	0.113096740799
è	0.0159691404394	0.019292923624	0.0593019941727	0.214056141834	0.29749671734	0.186475816385	0.0610630433925	0.0577674868031	0.0885766135997
g	0.0125055368131	0.0155111245413	0.0525814980576	0.193580713945	0.295969239113	0.185652605462	0.0593676811308	0.0700106622677	0.1148205712
r	0.00990933560437	0.0113268248471	0.0468978326859	0.124182037982	0.193205413038	0.261359535154	0.0770479937103	0.0915798874226	0.184490857067
a	0.0108156118681	0.010543344949	0.0234293808953	0.061477345994	0.137367404346	0.334700178385	0.13389166457	0.100153629141	0.187621952356
t	0.00982448395603	0.00895882164967	0.0154822302984	0.0496844486647	0.124421401449	0.326580726128	0.160614221523	0.120325543047	0.184108317452
s	0.00828339131868	0.00882477721656	0.0125801800995	0.0478783495549	0.125212800483	0.281513908709	0.164563073841	0.123607514349	0.227535439151
e	0.00757874710623	0.00845278907219	0.0090766133665	0.030063483185	0.0921734334943	0.19957796957	0.17814969128	0.232659504783	0.242267146384
è	0.00588240236874	0.0061373163574	0.00701889778883	0.0223068277283	0.0595293444981	0.13248412319	0.14577356376	0.417447834928	0.203419382128
n	0.00408405078958	0.00414294211913	0.00847210926294	0.0281070092428	0.0488243814994	0.118585841063	0.144142854587	0.489394278309	0.154246460709
a	0.00613121359653	0.00531137737304	0.00992343975431	0.0276356364143	0.0416520604998	0.0999046136877	0.133985918196	0.472690759436	0.20276515357
p	0.00637950453218	0.00537221245768	0.0089157099181	0.0245128788048	0.0359789534999	0.0840198712292	0.122095939399	0.509656253145	0.203068884523
o	0.00513016817739	0.00440272748589	0.00757516330603	0.0222304929349	0.0314077511666	0.0718145237431	0.107840646466	0.591965084382	0.157633461508
è	0.00508638605913	0.00422679582863	0.00531532110201	0.0130164243116	0.0210178170555	0.0433462079144	0.0622651154887	0.652146694794	0.193579153836
t	0.00285272201971	0.00228862227621	0.00283239370067	0.00729556810387	0.0152718390185	0.0380665693048	0.0469078051629	0.726200564931	0.158283817945
a	0.00312339400657	0.00211999775874	0.00245750123356	0.00535461603462	0.0113579930062	0.0316124564349	0.0397659683876	0.747893854977	0.156314039315
</S>	0.00430703200328	0.00266399887937	0.00295962561678	0.00531799801731	0.0093672665031	0.0222770782175	0.0324597341938	0.721077927488	0.199569019658
