 	credo	che	stanno	ancora	svegli	</S>
p	0.761432	0.1126558	0.0261933	0.01242555	0.02210485	0.06518835
i	0.681771	0.167134266667	0.0266962666667	0.01787185	0.0267859833333	0.07974045
s	0.498190666667	0.348952088889	0.0352348555556	0.0214862166667	0.0264831611111	0.0696530166667
t	0.291899555556	0.53578502963	0.0421812851852	0.0212380722222	0.026851687037	0.0820442055556
è	0.242374851852	0.602190676543	0.0383045950617	0.0202180574074	0.026532495679	0.0703790018519
o	0.196210950617	0.657051892181	0.0505996650206	0.0211857858025	0.0264425652263	0.0485091006173
k	0.115486450206	0.552183630727	0.113550355007	0.0232228286008	0.0369320884088	0.158624866872
a	0.0792952167353	0.394105210242	0.245256118336	0.0236870428669	0.0471910294696	0.210465622291
s	0.0669967055784	0.278296403414	0.328796706112	0.0559296809556	0.0568367098232	0.213143540764
t	0.0526539685261	0.170447134471	0.331150902037	0.0820282269852	0.0534930366077	0.310226513588
è	0.0450310895087	0.137381044824	0.374074634012	0.130080408995	0.0432919455359	0.270140837863
o	0.0528867631696	0.120456114941	0.354385544671	0.194072802998	0.0664021151786	0.211796612621
n	0.0487951210565	0.102965938314	0.25433551489	0.186397267666	0.0947973717262	0.312708870874
e	0.0568205736855	0.106224779438	0.190881838297	0.190506089222	0.141096123909	0.314470623625
a	0.0758897578952	0.0994884598127	0.141955379432	0.236945696407	0.20045670797	0.245263541208
n	0.0491338026317	0.0690157532709	0.104177393144	0.225090232136	0.237854902657	0.314727513736
k	0.0300255508772	0.0496621510903	0.0803019643813	0.192551077379	0.190614434219	0.456844837912
ò	0.0311019169591	0.0588780503634	0.0777103547938	0.249627359126	0.12839894474	0.454283279304
r	0.0406547723197	0.0752992167878	0.103373484931	0.290680453042	0.15795098158	0.332040759768
a	0.0857032907732	0.100978438929	0.130145494977	0.249308817681	0.14683749386	0.287025919923
a	0.109251530258	0.103997079643	0.121432864992	0.22301027256	0.16344566462	0.278861973308
t	0.067542570086	0.059055059881	0.0781745549973	0.179093724187	0.24230322154	0.373830324436
s	0.0362295500287	0.0316461199603	0.0462558516658	0.105180274729	0.211254340513	0.569433441479
ù	0.0354574166762	0.0373482733201	0.0440129505553	0.092645158243	0.190389713504	0.60014614716
n	0.0253565788921	0.0335767577734	0.0461626168518	0.096398686081	0.252581237835	0.545924049053
n	0.0214348996307	0.0236769525911	0.0377371056173	0.077009462027	0.213956279278	0.626185349684
i	0.0371270332102	0.0359832175304	0.0414423685391	0.069161954009	0.159580959759	0.656704449895
t	0.0371790444034	0.0361915391768	0.038286589513	0.054797018003	0.161740986586	0.671804816632
i	0.0341081814678	0.0344207130589	0.0341746965043	0.0471644393343	0.202768662195	0.647363272211
</S>	0.0405207407339	0.0432499065295	0.0409651482522	0.0522696196671	0.251648331098	0.571346136106
