 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.625424	0.114005	0.03922705	0.01867045	0.01043233	0.01644965	0.02174865	0.0260884	0.02864165	0.0598938	0.03941875
v	0.472871333333	0.147327333333	0.03401755	0.0265737833333	0.0113134966667	0.0253282166667	0.0243618833333	0.0281333	0.0309430833333	0.0839450333333	0.115184516667
ò	0.345957777778	0.290999444444	0.03468425	0.0336752277778	0.0136961988889	0.0263528388889	0.0168303477778	0.01834163	0.0206433611111	0.0676055111111	0.131213072222
e	0.267864259259	0.403228814815	0.0461954166667	0.0406477759259	0.0181805996296	0.0298935796296	0.0214363025926	0.0235670066667	0.025258587037	0.0593851037037	0.064342524074
n	0.16325328642	0.333924271605	0.136448705556	0.0917184253086	0.0245207665432	0.0387049932099	0.0250910008642	0.0260708355556	0.0261900623457	0.0603177012346	0.0737597746913
ì	0.106649895473	0.301100423868	0.230373901852	0.115278275103	0.0348291555144	0.0424033644033	0.0176302002881	0.0168815118519	0.0165900207819	0.0430999670782	0.0751629915638
m	0.0751122318243	0.266826474623	0.237526300617	0.147130558368	0.0539518518381	0.0610255548011	0.0244171334294	0.0128959639506	0.011441003594	0.0286662556927	0.0810067305213
e	0.0428239772748	0.173742158208	0.285367433539	0.217969186123	0.0719973172794	0.0632136849337	0.0251251544765	0.0102738079835	0.008430061198	0.0219767852309	0.0790805768404
g	0.0352850590916	0.151758052736	0.296922477846	0.254223728708	0.0842031724265	0.0588506616446	0.0202936948255	0.00885274932783	0.00777340373267	0.0195370284103	0.0623001256135
r	0.0279153530305	0.117756350912	0.224441492615	0.322458909569	0.128039724142	0.0629701872149	0.0193585982752	0.00784290310928	0.00683614791089	0.0206844094701	0.0616960418712
a	0.0209467510102	0.060792850304	0.153668464205	0.36782230319	0.222163574714	0.0785794957383	0.0160119327584	0.00794362770309	0.00690938930363	0.0244062031567	0.0407554139571
m	0.0181629836701	0.0517182834347	0.117758454735	0.333041101063	0.244597858238	0.114331498579	0.0215847442528	0.0115414692344	0.00986577643454	0.0307731010522	0.0466247379857
m	0.0137758045567	0.0468694611449	0.103819551578	0.279218700354	0.191991952746	0.15640483286	0.0442651814176	0.0221581897448	0.0180593254782	0.0354154670174	0.0880215126619
è	0.0105555448522	0.0287731870483	0.0760431171927	0.268797233451	0.201860317582	0.188649610953	0.0625505938059	0.0290577632483	0.0198772084927	0.0288299223391	0.085005837554
n	0.0177146149507	0.0334838290161	0.0683677723976	0.26191541115	0.217762772527	0.191879870318	0.0701225979353	0.0294649210828	0.0162812028309	0.0254287407797	0.0675786458513
a	0.0197252116502	0.031298309672	0.0494270241325	0.180311570383	0.189021257509	0.255199290106	0.113065065978	0.0421321736943	0.0169969009436	0.0319769135932	0.0708463152838
m	0.0144694105501	0.0218177698907	0.0350851080442	0.117362290128	0.17029241917	0.291594763369	0.140224021993	0.0505934578981	0.0202124669812	0.0347518711977	0.103596505095
a	0.0138881701834	0.0197495899636	0.0303536693481	0.0889550967093	0.144611473057	0.277429921123	0.154140340664	0.0726745192994	0.0278112223271	0.0379574570659	0.132428835032
i	0.0121111833945	0.0145244299879	0.0236894564494	0.0578900322364	0.123330491019	0.280686307041	0.201501113555	0.1080321731	0.0328016407757	0.0358373523553	0.109596245011
a	0.0104337677982	0.0120057433293	0.0242663854831	0.0523216107455	0.129746497006	0.28454443568	0.220472371185	0.1134260577	0.0317643135919	0.0262147841184	0.0948041816703
n	0.00941138926607	0.0187221811098	0.0391442618277	0.0756634702485	0.125438832335	0.257324811893	0.201634790395	0.0989570859	0.0335702711973	0.0271444613728	0.11298819389
g	0.0105026497554	0.0220471937033	0.0409496206092	0.0722250567495	0.0944168441117	0.183503603964	0.171287263465	0.106273761967	0.0538539570658	0.0518191537909	0.193120731297
r	0.00916430658513	0.0130535545678	0.0203522902031	0.0349337855832	0.0601082813706	0.135298967988	0.155831421155	0.139031587322	0.0934015856886	0.0818324512636	0.256991910432
à	0.00545567886171	0.0070625815226	0.0138577467344	0.0275333285277	0.0521110271235	0.121523422663	0.165270140385	0.168437862441	0.127607528563	0.0849451170879	0.226195970144
m	0.00750154628724	0.0191066005075	0.0340290489115	0.0833859761759	0.0790828423745	0.156536140888	0.147024280128	0.137012920814	0.102391776188	0.0721164723626	0.161812990048
m	0.00877907209575	0.0250134335025	0.0420518829705	0.122878958725	0.0965965141248	0.186787713629	0.131231326709	0.108631273605	0.0804298587293	0.0691920241209	0.128408330016
a	0.00673786069858	0.0133831378342	0.0223302176568	0.0758274129083	0.0650562047083	0.13159597121	0.115519042236	0.125996757868	0.125845286243	0.099190074707	0.218518110005
t	0.00587680689953	0.0078364326114	0.0129468958856	0.0321745976361	0.0376800349028	0.0758026237367	0.122562614079	0.149535252623	0.151266428748	0.109607858236	0.294710370002
a	0.00541131229984	0.00605989087047	0.00990617862853	0.0187542158787	0.0285993116343	0.0612066745789	0.130458304693	0.169039084208	0.160749476249	0.115239786079	0.294575456667
d	0.00469896076661	0.00686509029016	0.0120477395428	0.0341881886262	0.0305096038781	0.068721458193	0.117569201564	0.147202361403	0.163446825416	0.156475928693	0.258274152222
e	0.0050571869222	0.00781632676339	0.0136938965143	0.0416760295421	0.0314939679594	0.069016252731	0.100199300521	0.117327987134	0.155545608472	0.224718976231	0.233454050741
r	0.0047897023074	0.0059359955878	0.0101246355048	0.0313297098474	0.0310970893198	0.069010517577	0.0913636668403	0.107206195711	0.136917669491	0.273567992077	0.23865668358
f	0.0032588474358	0.00388917852927	0.00732893516827	0.0247268866158	0.0295042864399	0.067130305859	0.0887731222801	0.107889065237	0.143466023164	0.318438997359	0.20559422786
ù	0.00219085114527	0.00241593917642	0.00411486172276	0.0116166055386	0.0141381621466	0.032896031953	0.04764944076	0.079554855079	0.129148841055	0.489584665786	0.18668974262
m	0.00438793238176	0.0101270093921	0.0153530672409	0.0428440285129	0.0321026307155	0.0684424739843	0.06557364692	0.0743047850263	0.0822249470183	0.446547555262	0.158091914207
m	0.00594974746059	0.013881306464	0.0219018224136	0.0568813095043	0.0460549102385	0.0957485913281	0.11801221564	0.115985928342	0.117043815673	0.230725518421	0.177814971402
u	0.00585709248686	0.00860413215467	0.0126656408045	0.0253125231681	0.0289023700795	0.054720563776	0.0973182385467	0.103247142781	0.121974971891	0.310463839474	0.230933657134
</S>	0.00713675624343	0.00812135607733	0.00935232040225	0.015167441584	0.0201773350397	0.033649681888	0.0599468692734	0.0712068213905	0.0881555359455	0.436931419737	0.250154328567
