 	voglio	un	forno	che	vende	rustici	</S>
t	0.7333675	0.1289009	0.014495585	0.00800494	0.017736755	0.077010955	0.02048315
è	0.5906795	0.2430473	0.0213128616667	0.0101008633333	0.0216407183333	0.0885709183333	0.0246476833333
l	0.421048166667	0.3186451	0.116204487222	0.0236305377778	0.0159774061111	0.0597463394444	0.0447478944444
o	0.213656922222	0.431879033333	0.170409629074	0.0342263459259	0.016410902037	0.0640009798148	0.0694162981481
è	0.116295207407	0.579981344444	0.155169343025	0.0281415153086	0.0151412640123	0.0526798266049	0.052591732716
n	0.0699566691357	0.504983114815	0.288727447675	0.0463454717695	0.0104387946708	0.0312511088683	0.048297277572
a	0.0463136230452	0.316945371605	0.451385149225	0.0697711572565	0.0139773082236	0.0384023029561	0.0632047591907
f	0.0302280076817	0.211129123868	0.487408383075	0.135647519085	0.0238366027412	0.0395205009854	0.0722297530636
ù	0.0209846692272	0.153251374623	0.503531794358	0.199908506362	0.0277986009137	0.0255046003285	0.0690205510212
r	0.0180439230757	0.149102791541	0.529367931453	0.189117502121	0.0270828669712	0.0218137667762	0.0654712170071
n	0.0143654076919	0.126581263847	0.490454643818	0.191252167374	0.0482658223237	0.0533302889254	0.0757503723357
o	0.0136332692306	0.0723651212823	0.393577547939	0.322898055791	0.0609367741079	0.0668868296418	0.0697026907786
k	0.0139573897435	0.0541726737608	0.30154351598	0.388440018597	0.0638526913693	0.0482382098806	0.129795663593
a	0.0149020965812	0.0465272245869	0.213913405327	0.357245006199	0.104592697123	0.0552557366269	0.207563554531
p	0.0109524588604	0.0298116748623	0.139409701776	0.337768668733	0.217459232374	0.0684314788756	0.196166518177
u	0.0098348462868	0.0256043249541	0.104755333925	0.253004889578	0.286452410791	0.0777840596252	0.242564172726
l	0.00917318542893	0.0237415749847	0.0794002446417	0.198634963193	0.354564470264	0.0806069198751	0.253878724242
ì	0.00620909514298	0.0204231249949	0.0751340148806	0.189560987731	0.383026490088	0.076128606625	0.249517908081
r	0.00614353504766	0.0209291083316	0.0759713716269	0.20205999591	0.320628830029	0.091280068875	0.282987636027
ù	0.00511328834922	0.0161664361105	0.0591252238756	0.16391303197	0.27519461001	0.183385356292	0.297102878676
s	0.00475870611641	0.0164473120368	0.0633693746252	0.16770104399	0.262562203337	0.211703785431	0.273458292892
t	0.00795730870547	0.0202311373456	0.0847084582084	0.201133014663	0.276495401112	0.17803826181	0.231436764297
i	0.00816466623516	0.0154414257819	0.0591216994028	0.124260004888	0.207104333704	0.392357420603	0.193550788099
k	0.00509295207839	0.0087838619273	0.0277899464676	0.0650933349627	0.202491644568	0.433184140201	0.2575644627
u	0.00792671735946	0.00828435397577	0.0187565154892	0.0475549116542	0.202955414856	0.364402380067	0.3501198209
</S>	0.0111604586797	0.00838341698789	0.0155118077446	0.0324346558271	0.148808007428	0.455934690034	0.32776691045
