 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.69645	0.17771675	0.016351565	0.007843035	0.00509778	0.026740835	0.017133895	0.052665735
u	0.57969	0.257297583333	0.0226021216667	0.011707445	0.00830422333333	0.033018345	0.0241563983333	0.0632237116667
à	0.488424666667	0.377833194444	0.0211828072222	0.010861515	0.00849299444444	0.0214068016667	0.0232136661111	0.0485842038889
i	0.325583888889	0.501461064815	0.0305132690741	0.0107809383333	0.00802891814815	0.0197245538889	0.028790422037	0.075116767963
m	0.184627062963	0.413715354938	0.146012823025	0.0450159794444	0.0196431727161	0.0240867846296	0.0349260073457	0.131972922654
è	0.106507354321	0.469646451646	0.181679841008	0.0575890931481	0.023684857572	0.0188773282099	0.0266689357819	0.115346207551
r	0.0774008847737	0.539942817215	0.189712513669	0.0652481310494	0.0332446191907	0.0147982427366	0.0207262119273	0.0589262358503
i	0.0577557949246	0.477749272405	0.230146504556	0.0766830436831	0.0434208397302	0.0174176142455	0.0256729039758	0.0711536786168
n	0.0439656649749	0.396916424135	0.274967501519	0.0869186812277	0.0419069465767	0.0168502047485	0.0250154346586	0.113459226206
g	0.0282133549916	0.204475608045	0.362410500506	0.132293227076	0.0547591821922	0.0223074349162	0.0245801115529	0.170960408735
h	0.0213312516639	0.0938331693483	0.393531166835	0.167253075692	0.0801754940641	0.0293428783054	0.0254523371843	0.189080136245
ì	0.0161251172213	0.0764652231161	0.401540722278	0.188584025231	0.131163164688	0.0217366494351	0.0189228457281	0.145462112082
z	0.0117289324071	0.0684100077054	0.346751907426	0.20393900841	0.170625721563	0.0343257064784	0.028393348576	0.135825104027
i	0.00926973746903	0.0433752359018	0.304416635809	0.219339002803	0.202550240521	0.0394130354928	0.0335027828587	0.148132701342
n	0.00925037248968	0.0361834119673	0.305191211936	0.240395000934	0.19360074684	0.0313291451643	0.0315713276196	0.152477900447
a	0.00921391749656	0.0300791039891	0.253289403979	0.237605666978	0.188462915613	0.0365804817214	0.0371157758732	0.207651966816
v	0.00738096916552	0.020083344663	0.166323467993	0.187566222326	0.176419738538	0.0998108272405	0.145035858624	0.197379755605
o	0.00620798305517	0.0151776248877	0.119717122664	0.143611074109	0.149548012846	0.152642275747	0.194307352875	0.218788685202
r	0.00607287435172	0.0125530416292	0.0856102075547	0.11905249137	0.145507670949	0.160528091916	0.227739184292	0.242936228401
à	0.00393681478391	0.00872513054307	0.0618903358516	0.0952736971233	0.11859922365	0.169518697305	0.344380061431	0.197676076134
s	0.0038159682613	0.00930492684769	0.0630234119505	0.100426965708	0.12841407455	0.190789232435	0.303463687144	0.200761692045
o	0.00388082942043	0.00800630228256	0.0536043706502	0.0838777885693	0.104109291517	0.201298077478	0.325388895715	0.219834230682
m	0.00346890980681	0.00677265076085	0.0525044902167	0.0717480628564	0.066838663839	0.226802359159	0.380126631905	0.191738043561
e	0.0031955799356	0.00590157025362	0.0505654967389	0.0656784209521	0.0505272879463	0.216830453053	0.449855543968	0.157445647854
o	0.0028520966452	0.00363836341787	0.026975898913	0.030320506984	0.0233423826488	0.150899817684	0.568032181323	0.193938882618
t	0.00198458821507	0.00223503647262	0.0176459463043	0.0188903356613	0.0163112808829	0.146870939228	0.606073727108	0.189988294206
s	0.00134682540502	0.00165156082421	0.0142035287681	0.0152259118871	0.0148553936276	0.142578313076	0.626196575703	0.183942098069
o	0.00171125846834	0.00170295027474	0.0126412529227	0.0119680539624	0.0109259645425	0.133813771025	0.616921191901	0.21031603269
m	0.00173116615611	0.00243060342491	0.0206573943076	0.0217628679875	0.0198612215142	0.187228590342	0.567992730634	0.17833564423
ì	0.00132404538537	0.00259378447497	0.0250368314359	0.0266565893292	0.0256581071714	0.215823196781	0.532190576878	0.170716848077
</S>	0.00123323769268	0.00202676723749	0.0193641157179	0.0194516946646	0.0201265035857	0.191601598391	0.537183788439	0.209012424039
