 	lo	ho	finito	di	fare	</S>
t	0.819525	0.10723035	0.015734575	0.011538545	0.018852145	0.0271197
o	0.636958666667	0.208237783333	0.0273806916667	0.019238215	0.0563366483333	0.0518482
s	0.388229555556	0.284300594444	0.0626485972222	0.0255224383333	0.0891021161111	0.150196666667
p	0.216354518519	0.358194198148	0.0915313324074	0.0332001461111	0.085435772037	0.215284222222
ì	0.17710117284	0.482918732716	0.104947577469	0.030193782037	0.0611981573457	0.143640640741
c	0.128090190947	0.510004577572	0.24426719249	0.020207660679	0.0318228224486	0.065607280247
c	0.083417963649	0.462152192524	0.337909397497	0.0391510202263	0.0282813108162	0.049087926749
e	0.074938987883	0.379181064175	0.385163799166	0.0723059734088	0.0366320036054	0.051778175583
t	0.070537795961	0.276526354725	0.399308266389	0.0936053578029	0.0502137678685	0.109808591861
s	0.0709050653203	0.197183451575	0.294903088796	0.173475119268	0.0681703892895	0.19536253062
a	0.0564990551068	0.119355117192	0.205631696265	0.368147706423	0.0675943964298	0.182771176873
a	0.0481390517023	0.0779852723973	0.129198332088	0.535987902141	0.0632179654766	0.145470725624
t	0.0354455172341	0.0498183241324	0.080079210696	0.513980300714	0.0965481551589	0.224127908541
s	0.0215053724114	0.0314773080441	0.0513718035653	0.428446100238	0.125118385053	0.342080969514
è	0.0153268641371	0.026191969348	0.0420020011884	0.343374033413	0.244843795018	0.328261656505
k	0.00921534471237	0.0194596897827	0.0311990670628	0.277056011138	0.407932931673	0.255137218835
à	0.00705466823746	0.0157294299276	0.0257396556876	0.228584337046	0.512395643891	0.210496406278
m	0.00771733941249	0.0198077433092	0.0310396852292	0.237389112349	0.487588547964	0.216457802093
i	0.0110600264708	0.0202488477697	0.0282630617431	0.21095723745	0.505656182655	0.223814934031
</S>	0.0142306632354	0.0165926238848	0.0206959308716	0.128883918725	0.614363091327	0.205233967016
