 	la	casa	la	costruirono	i	muratori	</S>
o	0.793807	0.14853975	0.009845375	0.009659745	0.006966005	0.01067427	0.0205078
s	0.538577	0.32971325	0.0225952916667	0.0120155383333	0.00841545166667	0.0180900233333	0.0705931666667
p	0.306235	0.508437083333	0.0330391305556	0.0108202027778	0.0102728672222	0.0280409077778	0.103154588889
ì	0.235078666667	0.619694694444	0.0331786435185	0.0095595075926	0.0109506124074	0.0261366192593	0.0654010496297
t	0.165751888889	0.600671564815	0.143778347839	0.0158880758642	0.0130395941358	0.0232264897531	0.0376437698766
i	0.10769992963	0.513283521605	0.245677115946	0.0244909252881	0.0183480980453	0.0336611299177	0.0568394566255
o	0.08318864321	0.382233840535	0.360247371982	0.0314058084294	0.0204569993484	0.0379473766392	0.0845205855418
f	0.0549346477367	0.198329480178	0.506196457327	0.0731545694765	0.0279531997828	0.0364761922131	0.102955861847
a	0.0443360825789	0.128242360059	0.544963152442	0.0876238231588	0.0288506665943	0.0394470307377	0.126536620616
b	0.0384362608596	0.132593786686	0.533292384147	0.0838189077196	0.0385600888648	0.0540647102459	0.119233306872
b	0.0298422869532	0.168738262229	0.517675461382	0.10108996924	0.0464835962883	0.0527342367486	0.0834356689573
r	0.0283019289844	0.159067420743	0.549892153794	0.112765656413	0.0399439320961	0.0463052122495	0.0637233896524
i	0.0211231763281	0.101925206914	0.621688051265	0.134229885471	0.0346448106987	0.0402636040832	0.0461252965508
k	0.0179060921094	0.0631993689713	0.517278017088	0.205003295157	0.0413606035662	0.0445337346944	0.11071889885
è	0.0147044973698	0.0458957229904	0.373968005696	0.304899098386	0.0768758345221	0.0470754115648	0.136581399617
t	0.0139381657899	0.0376946076635	0.358730001899	0.344383366129	0.0908079115074	0.0355414038549	0.118904566539
s	0.0155978885966	0.0329128692212	0.275213333966	0.381950455376	0.111528937169	0.0398108346183	0.142985855513
a	0.0140476628655	0.0239261897404	0.170708044655	0.407832818459	0.20120031239	0.0619977448728	0.120287585171
n	0.0102528209552	0.0176554632468	0.105835148218	0.36062427282	0.28388510413	0.0816291816243	0.140118161724
e	0.0110228736517	0.0170725544156	0.0733728827393	0.286883424273	0.285231701377	0.117548993875	0.208867720575
e	0.0131566912172	0.0161194181385	0.0498116609131	0.246344474758	0.244495233792	0.172265664625	0.257806906858
f	0.0090768270724	0.0118444560462	0.044649386971	0.216289158253	0.247715744597	0.258443888208	0.211980068953
a	0.00660574902413	0.00933916868207	0.0393571289903	0.145199086084	0.209354514866	0.350657296069	0.239486789651
b	0.00540416667471	0.00762909622736	0.0320385763301	0.0887661953613	0.145842771622	0.474135432023	0.246184063217
b	0.0041531592249	0.00935330540912	0.0422851254434	0.0844828651204	0.141241590541	0.511112810674	0.207371487739
r	0.00805304974163	0.019013401803	0.0778190084811	0.133408288373	0.16162253018	0.360781936891	0.239301495913
i	0.0109462832472	0.0206260672677	0.076658102827	0.150084762791	0.167924843393	0.304561978964	0.269197498638
k	0.00863635774907	0.0127565657559	0.0371634342757	0.0997831209303	0.168351947798	0.364665326321	0.308643499546
a	0.0105087492497	0.0126799985853	0.0210015447586	0.0615214736434	0.140102349266	0.358815108774	0.395371166515
t	0.0110012597499	0.0122439228618	0.0138552615862	0.0397859912145	0.0788039497553	0.373576369591	0.470733388838
ù	0.00682141991663	0.00758568095393	0.0107792005287	0.0355917970715	0.0633556832518	0.429171789864	0.446694462946
r	0.00581089663888	0.00643987698464	0.0112085535096	0.0408525656905	0.0550289277506	0.407090596621	0.473568487649
i	0.0104655655463	0.0110789256615	0.0138540378365	0.0444383218968	0.0469380425835	0.329838532207	0.543386495883
</S>	0.0155997327732	0.0162643628308	0.0173562689182	0.0479402109484	0.0477894212917	0.281876266104	0.573173747942
