 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.7988715	0.10545165	0.02234101	0.00412345	0.00525851	0.00364721	0.010771485	0.032096225	0.017439035
n	0.5334905	0.202007216667	0.0783940366667	0.01142469	0.00989224666667	0.00674960333333	0.0143220616667	0.0748204416667	0.0688992783333
è	0.361026166667	0.283421738889	0.142317012222	0.0214403966667	0.0108854055556	0.00830111111111	0.0142527538889	0.0756321138889	0.0827231927778
r	0.339331388889	0.268425246296	0.190860670741	0.0590056322222	0.0240769918519	0.0114156137037	0.017007817963	0.044388437963	0.0454880975926
t	0.24312412963	0.185297748765	0.230934890247	0.154862877407	0.061399397284	0.0191511045679	0.0218238059877	0.046936579321	0.0364692991975
i	0.134737576543	0.164330916255	0.325000963416	0.180442625802	0.0670127657613	0.0215853015226	0.0226268019959	0.047551193107	0.0367119997325
s	0.075948192181	0.157163638752	0.353864654472	0.189176208601	0.0961408885871	0.0202632671742	0.0184610006653	0.0398606977023	0.0491217999108
e	0.0536983973937	0.128265879584	0.337628551491	0.220865402867	0.118538329529	0.0200949890581	0.0167781335551	0.0380887325674	0.0660418999703
s	0.0408966991312	0.096161326528	0.28961818383	0.233993134289	0.154033809843	0.0257780630194	0.0175095445184	0.0459259441891	0.0960836999901
i	0.0352239663771	0.0668641755093	0.216799727943	0.286522044763	0.199132936614	0.0278890543398	0.0171707148395	0.0475450813964	0.10285263333
t	0.0310619887924	0.0530074918364	0.181637109314	0.276648014921	0.228870978871	0.0416432514466	0.0203766049465	0.0674832937988	0.09927161111
t	0.0289453629308	0.0431377639455	0.123846903105	0.25150667164	0.269685659624	0.0544477171489	0.0250269349822	0.0808524312663	0.12255087037
à	0.0280322543103	0.0371333213152	0.116306634368	0.285238890547	0.280978219875	0.074936272383	0.0234362783274	0.0496443770888	0.104293990123
a	0.0276721847701	0.0331230737717	0.0924353447893	0.261665630182	0.340025406625	0.127635424128	0.0200023594425	0.0303316590296	0.067108930041
n	0.0258672282567	0.0399697912572	0.0719268815964	0.213497543394	0.341377135542	0.153168474709	0.0218101864808	0.0378068196765	0.094575543347
k	0.0248704094189	0.0415154637524	0.0619497938655	0.166234514465	0.262226711847	0.131930058236	0.0388277954936	0.0535824065588	0.218862514449
ò	0.0230261831396	0.0289208779175	0.0392713979552	0.103614804822	0.217625237282	0.193746919412	0.110286631831	0.0509369021863	0.232571004816
r	0.0160545743799	0.0196271826392	0.0267990326517	0.0948439016073	0.236476079094	0.275229639804	0.139830743944	0.0431402673954	0.147998501605
a	0.0153139247933	0.0179434275464	0.0228060442172	0.0752653338691	0.197695393031	0.222941879935	0.181857781315	0.0964634557985	0.169712833868
e	0.0144708082644	0.0157356091821	0.0182819147391	0.0486548779564	0.122919164344	0.196496959978	0.241118260438	0.137758485266	0.204564277956
n	0.0112355360881	0.0161066030607	0.026621104913	0.0622589926521	0.120810388115	0.179768419993	0.226272420146	0.154670828422	0.202256092652
è	0.00688325869603	0.0125959443536	0.0258500083043	0.0542612975507	0.0924018960383	0.123777206664	0.219502806715	0.267153942807	0.197574030884
p	0.00422697289868	0.00679266478453	0.0134820094348	0.0312125991836	0.0597528320128	0.085711868888	0.168388968905	0.467047647602	0.163384710295
r	0.00281963763289	0.00431355159484	0.0083178998116	0.0207643530612	0.0440648340043	0.047328656296	0.102523556302	0.602240882534	0.167626603432
ò	0.00240636587763	0.00292293053161	0.00452317327053	0.0104337076871	0.0204560613348	0.0304414520987	0.0752834521007	0.675483294178	0.178049201144
n	0.00165724529254	0.00230142351054	0.00374129442351	0.0103821725624	0.0213271137783	0.0259567173662	0.0585243840336	0.730043098059	0.146066067048
t	0.00235799843085	0.00302294450351	0.00431563480784	0.0101732075208	0.0207866179261	0.0196753824554	0.0441514946779	0.706570699353	0.188945689016
o	0.00410351614362	0.00430789816784	0.00490255826928	0.00727279250693	0.0111635359754	0.0127935941518	0.033912798226	0.692842233118	0.228701229672
</S>	0.00486062307181	0.00494985408392	0.00534638413464	0.00676275625346	0.0091000429877	0.0108385820759	0.031086049113	0.704469616559	0.222586614836
