 	i	genitori	non	li	dimentichiamo	mai	</S>
u	0.776786	0.18436765	0.00640076	0.00259411	0.00571264	0.011252425	0.012886275
g	0.528812333333	0.292935883333	0.06099452	0.00891841	0.01247242	0.0228239083333	0.0730424583333
e	0.354396111111	0.404551627778	0.0893585733333	0.0122160266667	0.0161481733333	0.0288184694444	0.0945111861111
n	0.274427037037	0.422616875926	0.106830924444	0.0234432988889	0.0219038244444	0.0390274231481	0.111750762037
i	0.192696345679	0.427646291975	0.160351308148	0.0302682996296	0.0235985748148	0.0447054410494	0.120733787346
t	0.146127515226	0.402545097325	0.193300769383	0.0423893998765	0.0270594582716	0.0493471803498	0.139230129115
ò	0.128577905075	0.368238699108	0.239493923128	0.0530793666255	0.0263400194239	0.0461296601166	0.138140243038
r	0.113327035025	0.372975566369	0.261359974376	0.110477322208	0.0274282731413	0.0296559867055	0.0847759476793
u	0.084870811675	0.29972018879	0.281838658125	0.212445440736	0.0290485577138	0.0235330955685	0.0685430492264
e	0.081945437225	0.224602729597	0.290100886042	0.296185813579	0.0267446192379	0.0235599651895	0.0568604164088
n	0.0626388457417	0.130237909866	0.215853628681	0.305790271193	0.0729344730793	0.0321869883965	0.180357472136
è	0.0404721819139	0.0884632032887	0.13848420956	0.300074090398	0.15794282436	0.0408479627988	0.233715157379
n	0.0321372273046	0.0678378677629	0.13383573652	0.301715030133	0.192350274787	0.0449211875996	0.227202385793
u	0.0228980757682	0.0432627892543	0.107781345507	0.213654310044	0.279090091596	0.0806470291999	0.252666128598
s	0.0192035585894	0.0265546297514	0.051772015169	0.146858403348	0.411499697199	0.121564009733	0.222547709533
s	0.0125677628631	0.0153308299171	0.0262848783897	0.101490301116	0.445379565733	0.137241669911	0.261705236511
c	0.0070316842877	0.00823873997237	0.0148515994632	0.0553257337053	0.374645188578	0.23730088997	0.30260641217
e	0.00552541476257	0.00539227665746	0.0113863864877	0.0348511779018	0.270842396193	0.331401296657	0.34060113739
r	0.00506503158752	0.00429059888582	0.0074784054959	0.0190971593006	0.203982132064	0.383283765552	0.376803045797
r	0.00298629719584	0.00260780296194	0.0040174951653	0.0107035097669	0.160513044021	0.449972588517	0.369199348599
è	0.00276541906528	0.00271566432065	0.00336116838843	0.0083648599223	0.168414014674	0.493891529506	0.3204871162
t	0.00276324968843	0.00285402810688	0.00376637612948	0.0130268533074	0.171940338225	0.509945843169	0.295703038733
s	0.00373417989614	0.00373165270229	0.00478154870983	0.0144354411025	0.146711779408	0.43482761439	0.391777679578
u	0.00681903996538	0.0053635542341	0.00731378623661	0.0119929037008	0.109776693136	0.407277204797	0.451456559859
m	0.00653276998846	0.00463057141137	0.00889551207887	0.0168889679003	0.141125664379	0.405547734932	0.416378853286
e	0.00684857999615	0.00453301047046	0.00983868735962	0.0186531893001	0.146343988126	0.403350244977	0.410432617762
m	0.00654877666538	0.00409051349015	0.00855808245321	0.0144755297667	0.112616429375	0.458665748326	0.395045205921
à	0.00450922555513	0.00318900116338	0.00645373081774	0.0136927432556	0.122688143125	0.466653916109	0.382813401974
i	0.00671253518504	0.00457710372113	0.00776102693925	0.0146239144185	0.0963292477083	0.43077630537	0.439219800658
</S>	0.00829003259252	0.00546414686056	0.00892821346962	0.0150890572093	0.0789704238541	0.404820652685	0.478437400329
