 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.815211	0.1212751	0.01603159	0.00446014	0.005706635	0.007046085	0.01262635	0.01764303
n	0.557037666667	0.235139033333	0.0726963966667	0.01301288	0.0110553083333	0.0113097616667	0.0270129833333	0.07273581
è	0.378642222222	0.325911677778	0.130084132222	0.0227172933333	0.0137762694444	0.0118298605556	0.0300254277778	0.08701287
r	0.345496740741	0.311990892593	0.180931377407	0.0621587311111	0.0168372231481	0.0150814935185	0.0222343425926	0.0452692233333
k	0.245558246914	0.229304297531	0.228404125802	0.173737243704	0.0315973410494	0.0337245645062	0.0242832475309	0.0333914411111
e	0.136605248971	0.182807099177	0.295804041934	0.257446081235	0.0351253803498	0.0384902215021	0.025727149177	0.0279950803704
s	0.0803811829903	0.151752366392	0.332731680645	0.320319360412	0.0287886601166	0.0275819405007	0.023219083059	0.0352259267901
e	0.0595362943301	0.111519255464	0.316923560215	0.385256120137	0.0307810867055	0.0223184468336	0.0247454276863	0.04892000893
s	0.0477218647767	0.079711118488	0.266477520072	0.392044040046	0.0615916622352	0.0224636489445	0.0294664092288	0.100523702977
e	0.0453724882589	0.062897439496	0.210151506691	0.424725680015	0.0822404207451	0.0225435496482	0.0306808030763	0.121387967659
s	0.0402889960863	0.0507485131653	0.170729935564	0.386102560005	0.154989006915	0.0338179165494	0.0371068676921	0.126215722553
e	0.0406735320288	0.0469262710551	0.128777411855	0.353037853335	0.215916335638	0.0411158388498	0.0400737558974	0.133478740851
t	0.0372149106763	0.0417530570184	0.105828937285	0.320626617778	0.244242111879	0.0746039462833	0.0477328186325	0.12799774695
t	0.0297761368921	0.0328792190061	0.070007879095	0.214495539259	0.299955037293	0.100487982094	0.0571736728775	0.19522491565
à	0.0264708122974	0.0281193063354	0.0528888930317	0.16804284642	0.402153012431	0.0929713273647	0.0413985242925	0.187955805217
s	0.0177539040991	0.0193513354451	0.0406392976772	0.15944328214	0.44495767081	0.0904485757882	0.0398092080975	0.187597101739
t	0.0164786013664	0.0177879784817	0.0315709992257	0.125665194047	0.375468556937	0.0918026585961	0.0540386360325	0.28718770058
e	0.0175812004555	0.0181435594939	0.0250845997419	0.0689392980157	0.333176518979	0.158549886199	0.0771745120108	0.301350900193
a	0.0179732668185	0.0183452531646	0.0227153665806	0.0508877993386	0.293828172993	0.2296102954	0.0993108373369	0.267329633398
n	0.0143926522728	0.0175950510549	0.0309105888602	0.0684071664462	0.234150390998	0.286236765133	0.108471279112	0.239836544466
k	0.0121396807576	0.016165983685	0.0320354962867	0.0655620221487	0.163563796999	0.269316588378	0.130228093037	0.310988514822
ò	0.0119722669192	0.0134404912283	0.0204557654289	0.0416834740496	0.143550932333	0.249230862793	0.163909697679	0.355756504941
r	0.0137962623064	0.0158393937428	0.0218803884763	0.0537761246832	0.142668310778	0.262263620931	0.16411223256	0.325663501647
a	0.0178017541021	0.0195260979143	0.0252318961588	0.0525603082277	0.105979803593	0.193942873644	0.16215807752	0.422798833882
m	0.0135532913674	0.0173615659714	0.0266071320529	0.0556221360759	0.107770634531	0.243304624548	0.149923792507	0.385856277961
a	0.0106224037891	0.0152088886571	0.025599977351	0.055017078692	0.103483078177	0.244315941516	0.195630030836	0.350122425987
r	0.0088099779297	0.010037166219	0.0152482524503	0.0266835028973	0.051979426059	0.134786713839	0.366897676945	0.385557475329
è	0.00481477597657	0.00524653540633	0.00778378748343	0.0141099842991	0.0349456420197	0.098289104613	0.508409225648	0.32640082511
o	0.00546071865886	0.00543060846878	0.00792873916114	0.0124196680997	0.0354817140066	0.0865935682043	0.513718075216	0.33296660837
</S>	0.00690943932943	0.00662428423439	0.00945961958057	0.0136106340498	0.0393216570033	0.0944832841022	0.474704037608	0.354886804185
