 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.5442665	0.1551449	0.0698612	0.018661315	0.0138448	0.01579916	0.010272065	0.007692335	0.012211735	0.008543875	0.00655922	0.006036025	0.01470062	0.00531543	0.00687897	0.010138515	0.01441625	0.07965735
ò	0.308614066667	0.3634973	0.0947817333333	0.0209169383333	0.0155292	0.0174204533333	0.0115349216667	0.00736780833333	0.012122555	0.008257305	0.00571686666667	0.00508129833333	0.0135918566667	0.00421493666667	0.00643993333333	0.00999634833333	0.0154613366667	0.0794554833333
t	0.208982588889	0.469775766667	0.121326244444	0.0274464461111	0.0178529666667	0.0182229844444	0.0146580072222	0.00910256944444	0.011024795	0.00881458166667	0.00726727555556	0.00685955277778	0.00856902222223	0.00563253555556	0.00706249777778	0.00920289277778	0.0151360988889	0.0330634711111
t	0.16334872963	0.342766255556	0.167405081481	0.0538616487037	0.0315050555556	0.0335648281481	0.0270672357407	0.0164398898148	0.0184819316667	0.0158590605556	0.0139885918519	0.0132561842593	0.0161806607407	0.0114320451852	0.0120633325926	0.0179871975926	0.0253041996296	0.0194884337037
i	0.09045424321	0.312041751852	0.192344693827	0.0584678495679	0.0357178518519	0.0396898093827	0.0363824785802	0.0202833299383	0.0234976438889	0.0231036868519	0.0182036306173	0.0158603614198	0.0265365202469	0.0147058483951	0.0153310775309	0.0224618991975	0.0327398332099	0.0221778445679
i	0.0599706477367	0.302016583951	0.241505897942	0.0454082831893	0.0311026839506	0.0338651697942	0.0362650595267	0.0224115766461	0.025134047963	0.0286995289506	0.0213631768724	0.0166017538066	0.027656106749	0.0142704827984	0.0149072925103	0.0186129330658	0.0312231444033	0.028985914856
v	0.0366118159122	0.176881727984	0.219245865981	0.0981925610631	0.0688609946502	0.0514890232647	0.0396174531756	0.0394641922154	0.036282049321	0.0269961763169	0.0225706922908	0.0276404846022	0.049092935583	0.0121188809328	0.0114879375034	0.0138064110219	0.0251411814678	0.0444998716187
ò	0.0269689053041	0.163035775995	0.20750318866	0.115591053688	0.0798623648834	0.0569092410882	0.0382356177252	0.0428176974051	0.0382254497737	0.0246000587723	0.0224182974303	0.0311349282007	0.0615509785277	0.0108347803109	0.0091561191678	0.00965122367397	0.0182105604893	0.0432939572062
e	0.028984901768	0.199827925332	0.295181729553	0.085666417896	0.0543917882945	0.0487054136961	0.0333432059084	0.031526899135	0.0320127499246	0.0277162529241	0.0238846324768	0.0239385094002	0.0455719928426	0.010802573437	0.00946082305593	0.00925842455799	0.0149336201631	0.0247923524021
g	0.0215136205893	0.128247108444	0.251389576518	0.142598339299	0.0878398960982	0.0625562045654	0.0355021686361	0.0426406663783	0.0372796833082	0.0239058509747	0.0218910441589	0.0284543364667	0.0474476309475	0.008721444479	0.00691087101864	0.007775108186	0.012319796721	0.0330072174674
h	0.0165771268631	0.0695485028147	0.174685858839	0.1888691131	0.118087632033	0.0743116015218	0.0415103228787	0.0615869554594	0.0479956611027	0.0213077836582	0.0218674147196	0.0369288788222	0.0573164769825	0.007083631493	0.00454683700621	0.00802793939533	0.010668288907	0.0390804724891
è	0.015873275621	0.0639159009382	0.19179828628	0.174202371033	0.107273910678	0.0852279338406	0.0455211409596	0.0570484518198	0.0513798203676	0.0229750612194	0.0224322049065	0.0351391596074	0.0709053923275	0.00844308716433	0.0054050123354	0.00795427313178	0.00947078630233	0.0250342308297
n	0.0166265585403	0.0912833669794	0.19868942876	0.169457457011	0.103495336893	0.0821669446135	0.0419890803199	0.0532774172733	0.0467191067892	0.0223032204065	0.0220571016355	0.0338455865358	0.0659747974425	0.00857410905478	0.00489387077847	0.00500537104393	0.00784035543411	0.0258008502766
n	0.0173541861801	0.0829494556598	0.166465809587	0.17636648567	0.112840445631	0.0711228815378	0.0428751267733	0.0719474390911	0.0502332355964	0.0269741068022	0.0292535672118	0.0433092288453	0.0482331991475	0.00853541635159	0.00369092692616	0.00585035368131	0.00829479847804	0.0337027167589
o	0.0139103287267	0.0487440185533	0.140957936529	0.17561016189	0.118172148544	0.0859782271793	0.0546421755911	0.0742233463637	0.0603672451988	0.0318748689341	0.0330239890706	0.0479251429484	0.0574106330492	0.00996990545053	0.00436031230872	0.0067442312271	0.00936444282601	0.0267206389196
