 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.7595895	0.0720388	0.0729614	0.00883609	0.003000965	0.010109005	0.01569494	0.0389792	0.01879034
n	0.484797266667	0.104182266667	0.239022466667	0.0154863966667	0.00454524833333	0.0152265016667	0.01803508	0.0644170333333	0.0542877133333
e	0.299144188889	0.140871422222	0.317973822222	0.0269579988889	0.00690947277778	0.0173855005556	0.0190727266667	0.0883121111111	0.0833721711111
s	0.226262662963	0.144258707407	0.306083940741	0.0386358996296	0.00862067759259	0.0227683335185	0.0202865088889	0.104666703704	0.12841599037
p	0.131487487654	0.159620135802	0.367369980247	0.0373479998765	0.0133299191975	0.0255605778395	0.0171303362963	0.0899172012347	0.158236330123
ì	0.114412495885	0.220242045267	0.424062993416	0.0281335332922	0.0164326063992	0.0203225926132	0.0154516820988	0.0563464004116	0.104596210041
c	0.0907797986283	0.231552681756	0.468748997805	0.0921057777641	0.0139459354664	0.0140604475377	0.0092927906996	0.0294797668039	0.0500341700137
c	0.0731866328761	0.202383560585	0.460853665935	0.176561592588	0.0233565451555	0.0104067291792	0.0063221702332	0.0194337889346	0.0274953233379
e	0.0617814776254	0.141493620195	0.363536555312	0.327832197529	0.0448106817185	0.0121321397264	0.00945507007773	0.0194538629782	0.0195043077793
t	0.0558771925418	0.0993103733983	0.213090851771	0.43381673251	0.0933494272395	0.0242330132421	0.0178996900259	0.0348657543261	0.0275568359264
s	0.0564315308473	0.0824600911328	0.147581617257	0.396553577503	0.16265480908	0.0392979377474	0.0221781300086	0.048206651442	0.0446358119755
a	0.0480722102824	0.0645881303776	0.133054872419	0.367511859168	0.201267269693	0.0516773125825	0.0206705100029	0.051698283814	0.0614597706585
o	0.0506993367608	0.0613423767925	0.12048902414	0.284859953056	0.250762423231	0.0719632375275	0.0234187366676	0.0570471946047	0.0794175902195
s	0.0491554789203	0.0545298922642	0.0894475080467	0.182692317685	0.307220141077	0.0829173458425	0.0317517788892	0.0639268982016	0.138358430073
ò	0.0380544263068	0.0497376640881	0.0796018360156	0.142741105895	0.369266713692	0.0744519819475	0.0364420596297	0.0527399994005	0.156964276691
z	0.0253973421023	0.041309154696	0.0666966120052	0.143668701965	0.348973904564	0.0795403273158	0.0545028865432	0.0572869998002	0.182624558897
o	0.0249238473674	0.0367987515653	0.0677606373351	0.137891233988	0.279647968188	0.110906109105	0.0720495955144	0.0637691332667	0.206253186299
s	0.0258730824558	0.0342754505218	0.067242512445	0.096202477996	0.253752322729	0.153534369702	0.0769976985048	0.0657126444222	0.226409395433
p	0.0180773608186	0.0222951168406	0.0400444374817	0.0579212926653	0.233071774243	0.161898123234	0.0921191995016	0.0672672814741	0.307305131811
i	0.0160559202729	0.0195910722802	0.0393816791606	0.0513166308884	0.185496258081	0.216603041078	0.110116066501	0.047280827158	0.31415837727
c	0.0132941967576	0.0210703574267	0.0366959597202	0.0823153436295	0.135384086027	0.244471347026	0.131332688834	0.0761365757193	0.25929945909
c	0.0124384555859	0.0220366524756	0.0305241199067	0.0927152478765	0.140011362009	0.226198782342	0.158974896278	0.123753858573	0.193346486363
è	0.011631511862	0.0173830274919	0.0260088733022	0.0541611492922	0.12927712067	0.293357260781	0.221635298759	0.0978403528577	0.148705162121
t	0.011733963954	0.025728619164	0.0284335244341	0.0577000164307	0.15877970689	0.315102086927	0.219312099586	0.0588681176192	0.124341387374
s	0.017015121318	0.0339218730547	0.0348339081447	0.0659666388102	0.167130468963	0.315900028976	0.182318033195	0.0766319725397	0.106281195791
i	0.015813167106	0.0227356043516	0.0292884360482	0.0429069462701	0.0947128229877	0.344771676325	0.259384011065	0.0845653241799	0.105821465264
t	0.0116918490353	0.0175674147839	0.0219780453494	0.03676878209	0.0957600409959	0.303387558775	0.253499337022	0.0714305413933	0.187916488421
s	0.0108583496784	0.017674104928	0.0245365817831	0.0404729606967	0.111874646999	0.248518186258	0.172451445674	0.0763708137978	0.297243162807
e	0.00903846655947	0.0135557783093	0.025271627261	0.0314898868989	0.065674782333	0.218084728753	0.168484148558	0.112773471266	0.355627387602
g	0.00674932885316	0.0106777361031	0.0169413257537	0.0267228289663	0.0572601607777	0.195248242918	0.216097716186	0.154671823755	0.315631129201
r	0.00635899961772	0.00942720203437	0.0112434585846	0.0222009763221	0.0526776202592	0.190287080973	0.240299238729	0.189413607918	0.278092043067
à	0.00528682987257	0.00662583401146	0.00933863619487	0.0132632821074	0.0259603734197	0.143618926991	0.170211779576	0.343444869306	0.282249681022
t	0.00356986995752	0.00468750800382	0.00736558873162	0.0107275507025	0.0309348911399	0.13000954233	0.128858959859	0.451669956435	0.232176227007
s	0.00430762331917	0.00576877933461	0.0107125895772	0.0137501835675	0.0343254637133	0.140706847443	0.13241598662	0.430689318812	0.227323409002
i	0.00394531777306	0.00508554311154	0.0107316831924	0.0118617278558	0.0180489112378	0.0855932158143	0.0899354622067	0.497295106271	0.277503136334
</S>	0.00263231888653	0.00319206155577	0.0067666715962	0.0073811639279	0.0100441406189	0.0487615079072	0.0557184311034	0.559823553136	0.305680068167
