 	non	mi	aspetti	che	non	vengo	</S>
m	0.5014621	0.05713725	0.03735145	0.009308735	0.024040925	0.03732192	0.33337766
ì	0.2879061	0.239174583333	0.0623839166667	0.0122638783333	0.0263879416667	0.03782133	0.33406202
m	0.198534533333	0.302790994444	0.113029238889	0.0489225594444	0.0262468472222	0.0335647	0.276910806667
e	0.0874452777777	0.286376464815	0.23568307963	0.0698920531481	0.0259041157407	0.0360212666667	0.258677368889
m	0.0482854259259	0.269513921605	0.235275859877	0.100574551049	0.0434627052469	0.0581305888889	0.244756556296
ì	0.032590808642	0.162466073868	0.196868786626	0.246788517016	0.0530586350823	0.062911522963	0.245315285432
n	0.0524018695473	0.153392024623	0.217604595542	0.327362505672	0.0442007450274	0.043104234321	0.161933861811
i	0.0585642565158	0.109022441541	0.142346031847	0.317928501891	0.106918615009	0.0831951447737	0.182024953937
k	0.0329381521719	0.0643916805137	0.089339543949	0.296717833964	0.156116205003	0.143608381591	0.216888317979
a	0.0261287173906	0.0448490268379	0.0638971813163	0.194410944655	0.180950068334	0.148880127197	0.340884439326
e	0.0233351724635	0.0322592756126	0.0394480604388	0.101822881552	0.240660356111	0.147434375732	0.415040479775
n	0.0146005908212	0.0207786252042	0.0290068868129	0.0809975938507	0.265497118704	0.250284458577	0.338835159925
è	0.0117916302737	0.0180253084014	0.023351662271	0.0674347312836	0.250867372901	0.287248819526	0.341280719975
r	0.0115179500912	0.0168486361338	0.018447020757	0.0457238770945	0.286330790967	0.234371273175	0.386760573325
k	0.00727465669707	0.0106002920446	0.0138759735857	0.0397134256982	0.312234596989	0.230230757725	0.386069857775
o	0.0161787855657	0.0179510440149	0.0203883578619	0.0459614418994	0.275792865663	0.239534919242	0.384191952592
m	0.0202827918552	0.0237489146716	0.024763885954	0.0496261139665	0.285844621888	0.278228306414	0.317504984197
e	0.0164693939517	0.0206241048905	0.0210972286513	0.0466995379888	0.279842873963	0.288916768805	0.326349994732
</S>	0.0183541469758	0.0209443024453	0.0207313643257	0.0460135689944	0.249313436981	0.266942384403	0.377700997366
