 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.61154	0.2063465	0.0271017	0.016205395	0.009162635	0.00941219	0.0073942	0.00616852	0.00543455	0.00996653	0.011437555	0.009143625	0.01393098	0.0355624	0.021192885
à	0.416057666667	0.383321166667	0.0330789666667	0.0197692983333	0.009900645	0.00941713333333	0.00728221	0.00604633	0.00533718	0.0102338366667	0.0124294783333	0.008906685	0.0155856433333	0.0411721666667	0.0214614283333
t	0.242051488889	0.572655722222	0.0373062222222	0.0183517327778	0.0142980483333	0.00725096777778	0.00689038	0.00695396333333	0.00890561	0.00852227222223	0.00944427277777	0.00661396833333	0.0110593811111	0.0297023555556	0.0199934427778
t	0.139252262963	0.588272574074	0.0565023407407	0.0198491442593	0.0268917494444	0.00849154259259	0.00932236	0.0118013877778	0.0170299033333	0.0142972907407	0.0143749442593	0.0108587527778	0.0155477437037	0.0406797185185	0.0268280475926
e	0.105866154321	0.497096524691	0.0811912802469	0.0250826147531	0.0399718831481	0.0110372141975	0.01252002	0.0167903959259	0.0265266677778	0.0217448635802	0.0220803814198	0.0157759842593	0.0235512812346	0.0574083061728	0.0433562491975
o	0.084830318107	0.378203174897	0.136481226749	0.032961738251	0.0512972943827	0.0166825047325	0.0191420733333	0.0244557319753	0.0389509559259	0.0281501211934	0.0249958938066	0.0173499947531	0.0252531937449	0.0613494353909	0.0598963497325
G	0.064600439369	0.233464824966	0.18898674225	0.063015879417	0.0547658314609	0.0260813015775	0.0277304911111	0.0325085773251	0.040395718642	0.0380617070645	0.0271575979355	0.017705998251	0.0214097312483	0.0625902784636	0.101525016578
i	0.0638010464563	0.210050708322	0.184982247417	0.0724896598057	0.0510926771536	0.0281811338592	0.029081797037	0.0311142924417	0.035984206214	0.0392200023548	0.0284491326452	0.016527499417	0.0227820437494	0.0694291594879	0.116814172193
o	0.0674425154854	0.232786569441	0.220113082472	0.0530513532686	0.0491189590512	0.0253146779531	0.0270749990123	0.0299706641472	0.039578968738	0.0363846674516	0.0271639108817	0.0150952664723	0.0255406479165	0.0670182531626	0.0843451240643
v	0.0479881718285	0.162201523147	0.244601360824	0.124541884423	0.0551612196837	0.0352289593177	0.0347682330041	0.0306107547157	0.0359518229127	0.0344966224839	0.0243245036272	0.0149461554908	0.0187593459722	0.0577696843875	0.0786497413548
à	0.0389154239428	0.149944174382	0.285840120275	0.146907561474	0.0551374398946	0.0367855864392	0.0358702110014	0.0302248182386	0.0335056409709	0.0309671074946	0.0205227678757	0.0135881851636	0.0130881453241	0.0452006614625	0.0635025804516
n	0.0431768079809	0.190197724794	0.306829040092	0.124923787158	0.0590942132982	0.0435925954797	0.0415560370005	0.0273759727462	0.0329419803236	0.0250994024982	0.0143974659586	0.0116245950545	0.00973147844137	0.0297219204875	0.0397377268172
n	0.036290269327	0.143122674931	0.245705680031	0.173981262386	0.0922777377661	0.0745524651599	0.0697337790002	0.0257661909154	0.0356030267745	0.0185262008327	0.00954316531953	0.0148640650182	0.00763059614712	0.0234965401625	0.0289067756057
i	0.0291648564423	0.091050124977	0.248992226677	0.191630087462	0.110414912589	0.0747111550533	0.0737096263334	0.0312169969718	0.0446856422582	0.0215776669442	0.0106932884398	0.0165160883394	0.00890770538237	0.0236828133875	0.0230467252019
è	0.0244393188141	0.0795527083257	0.299277408892	0.203727695821	0.0983648375297	0.0533682183511	0.0562006421111	0.0335635656573	0.0449067807527	0.0259694223147	0.0150125294799	0.0134640294465	0.00892646179412	0.0215895377958	0.0216366084006
s	0.0186172062714	0.0608533694419	0.285130136297	0.222133565274	0.100312145843	0.0635118727837	0.0650230807037	0.0349045885524	0.0432825935842	0.0277237074382	0.0163508098266	0.0138834431488	0.00712105059804	0.0179924125986	0.0231595694669
t	0.0167729020905	0.050798889814	0.203407712099	0.197810855091	0.124083381948	0.0810041575946	0.0837511935679	0.0486909628508	0.0601343645281	0.0375605691461	0.0182018699422	0.0217758477163	0.00728943353268	0.0215915708662	0.0271260231556
a	0.0178384673635	0.054916329938	0.1632445707	0.190705951697	0.141820793983	0.0753896525315	0.0806766311893	0.0534395876169	0.070690788176	0.0429102897154	0.0221017899807	0.0237771825721	0.00846443117756	0.0239342236221	0.0300893077185
s	0.0171662557878	0.0489887433127	0.127149123567	0.214020983899	0.158248931328	0.0805039175105	0.0840654103964	0.047328362539	0.0643271627253	0.0391378299051	0.0232561633269	0.0258856608574	0.00833458705919	0.024863507874	0.0367235359062
e	0.0169878519293	0.0465895811042	0.089089741189	0.218189327966	0.166821643776	0.0927260391702	0.0946309367988	0.044259887513	0.0628696875751	0.0363277099684	0.0255055877756	0.0277115536191	0.00910653235306	0.0276751026247	0.0415089786354
è	0.0152294339764	0.0464318603681	0.0929933803963	0.223283442655	0.173776547925	0.0962394130567	0.100570778933	0.0429730958377	0.066020362525	0.0301162699895	0.0247746292585	0.0234931512064	0.00917192745102	0.0224470442082	0.0324789262118
s	0.0105917446588	0.0304567201227	0.0916408267988	0.225232480885	0.179762182642	0.109844804352	0.112153926311	0.0472625319459	0.0673134875083	0.0268960899965	0.0193791430862	0.0275530170688	0.00697443248367	0.0166337580694	0.0283050754039
t	0.0100650982196	0.0259010400409	0.0724300089329	0.200951826962	0.169530060881	0.107717868117	0.107663575437	0.057375043982	0.0737247958361	0.0397425966655	0.0217346810287	0.0405523390229	0.00785645082789	0.0223258860231	0.0424286251346
a	0.0109137660732	0.0301234800136	0.0525919696443	0.163914275654	0.18056768696	0.100428889372	0.105390791812	0.066349347994	0.0942447319454	0.0461777655552	0.0254277603429	0.0452655130076	0.00919495694263	0.025163495341	0.0442454083782
