 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.7156015	0.155945	0.04896585	0.00521549	0.006070155	0.006333385	0.00608826	0.011958775	0.0249855	0.018835935
i	0.507044833333	0.295670333333	0.06321125	0.0146977933333	0.0116474716667	0.0106963283333	0.0102364533333	0.016778825	0.0399397	0.0300768783333
i	0.355010611111	0.347522111111	0.0819743166667	0.0269877311111	0.0196789572222	0.0136978094444	0.0120486844444	0.0167487083333	0.0531621	0.0731691261111
p	0.238284437037	0.289546037037	0.137119772222	0.0293420437037	0.0229794524074	0.0172131698148	0.0116345948148	0.0216071027778	0.108056633333	0.124217042037
à	0.144290379012	0.404924345679	0.171499924074	0.0212996679012	0.0165715041358	0.0140636766049	0.00837200160493	0.0188193809259	0.105577844444	0.0945815140123
s	0.110984059671	0.461521781893	0.217279974691	0.0325707759671	0.0187859213786	0.0134705122016	0.00834263720164	0.013943173642	0.055367148148	0.0677343713374
t	0.0870552198903	0.329708927298	0.287057991564	0.0728000253224	0.0343270071262	0.0225964374005	0.0149466124005	0.0219030245473	0.0566399160493	0.0729652237791
a	0.0718879066301	0.266438975766	0.321444663855	0.0862414084408	0.0411090690421	0.0274954791335	0.0177885041335	0.0260196415158	0.0604741386831	0.081100474593
ì	0.0626468355434	0.246542991922	0.368420221285	0.0717021028136	0.0400551563474	0.0316861597112	0.0162602680445	0.0205672138386	0.0495629128944	0.0925562581977
c	0.0491502118478	0.215991997307	0.383818073762	0.0984582676045	0.0726561521158	0.0317290865704	0.0154625560148	0.0124275046129	0.0388611042981	0.0814451193992
h	0.0347513706159	0.148338965769	0.300831691254	0.159683089202	0.149040384039	0.0533435955235	0.0269597520049	0.0129833015376	0.0417553680994	0.0723123731331
e	0.0314759902053	0.0887433885897	0.194983897085	0.245683029734	0.204188128013	0.0714179985078	0.0319546506683	0.0163629005125	0.0429071226998	0.0722827910444
t	0.0275006967351	0.0527203628632	0.117348099028	0.279766676578	0.233174376004	0.0759299328359	0.0339433835561	0.0155439335042	0.0425689075666	0.121503863681
e	0.0230916655784	0.0340544209544	0.0620159663427	0.286413225526	0.250773458668	0.0797949442786	0.041095427852	0.0149462778347	0.0433318358555	0.16448295456
l	0.0167258785261	0.0230372703181	0.0402113554476	0.252753741842	0.224178152889	0.125441148093	0.0750153426173	0.0250624926116	0.0552184786185	0.16235565152
ì	0.0106710195087	0.017407920106	0.0434165518159	0.246892913947	0.239854050963	0.141410149364	0.0864745808724	0.0261016108705	0.0502891262062	0.137481517173
s	0.00942909983623	0.0166417733687	0.0470682839386	0.272828304649	0.296982350321	0.110962483121	0.0694951936241	0.0156617836235	0.0356307420687	0.125299805724
o	0.00865020661208	0.0129526244562	0.0310664613129	0.230691434883	0.30228378344	0.14078116104	0.0885412645414	0.0129652578745	0.0370825140229	0.134985268575
n	0.00784192220403	0.0112187648187	0.023163453771	0.174591311628	0.24437659448	0.19515205368	0.110768754847	0.0296755492915	0.0476526046743	0.155559089525
t	0.00685127406801	0.00932181160623	0.0183453179237	0.105642837209	0.180167864827	0.23133368456	0.144084918282	0.0463422830972	0.0666001682248	0.191310029842
a	0.00678255468934	0.00795012053541	0.0127116659746	0.076875212403	0.149398288276	0.226272228187	0.193176306094	0.0381702610324	0.0821567227416	0.206507009947
à	0.00606754156311	0.0072690335118	0.0121270153249	0.073902570801	0.144627096092	0.212260409396	0.224719102031	0.0330185870108	0.0864801742472	0.199529003316
l	0.0045608071877	0.0062691111706	0.012927971775	0.0702856569337	0.131850432031	0.196502469799	0.19744703401	0.115596429004	0.0994479914157	0.165112334439
a	0.00514613572923	0.00650346372353	0.011464433925	0.0559246856446	0.0906290773437	0.164378823266	0.19198534467	0.160708943001	0.138372330472	0.174886444813
t	0.00578762857641	0.00641821790784	0.009359397975	0.0414466952149	0.0698879257812	0.147335941089	0.216981448223	0.143493781	0.162661776824	0.196626814938
o	0.00536449619214	0.00572288930261	0.007920939325	0.032864198405	0.0550781752604	0.120002980363	0.196963816074	0.160812593667	0.210724592275	0.204544938313
ì	0.00467395539738	0.00497644976754	0.00669976310833	0.0299074994683	0.0403434584201	0.0780400267877	0.165742605358	0.148568531222	0.301732197425	0.219315312771
c	0.00294768513246	0.00400636325585	0.00670016436944	0.0409348331561	0.05198978614	0.0736827422626	0.130403435119	0.212807843741	0.303190399142	0.173336670924
h	0.00519343837749	0.00651820441862	0.0105291114565	0.0492884777187	0.0578642287133	0.0892799474209	0.112935378373	0.26444861458	0.207116799714	0.196825790308
a	0.0076716227925	0.00748493147287	0.0106563271522	0.0343736459062	0.0358643495711	0.073362415807	0.0888819261243	0.202425538193	0.225237933238	0.314041596769
v	0.0054321375975	0.00452035715762	0.00605809905073	0.0182675353021	0.0231627565237	0.0590211719357	0.0673026753748	0.272525846064	0.260115977746	0.283593532256
à	0.00308315586583	0.00275579238587	0.00383616635024	0.014281078434	0.0203158855079	0.0526982906452	0.0621842917916	0.276406282021	0.363440325915	0.200998510752
l	0.00250470195528	0.00265346412862	0.00455991211675	0.0172914928113	0.0280197951693	0.0649903968817	0.0629396639305	0.22914342734	0.401398775305	0.186498170251
o	0.00503218398509	0.00414375470954	0.00613304737225	0.0162803976038	0.0295941717231	0.0688667656272	0.0564990879768	0.218043909113	0.367103925102	0.228302723417
n	0.00567594132836	0.00408875823651	0.00519107912408	0.0106447492013	0.0183148639077	0.0455896885424	0.0416728293256	0.262568736371	0.363198308367	0.243054907806
t	0.00520083044279	0.00358855607884	0.00443663970803	0.0086639430671	0.0135598179692	0.0360342628475	0.0350682431085	0.333702245457	0.334223436122	0.225521635935
a	0.00723082681426	0.00535177202628	0.00560325990268	0.00828941102237	0.0087893326564	0.0214268209492	0.0209511477028	0.237533415152	0.435355478707	0.249468545312
</S>	0.00790824840713	0.00636328601314	0.00643239495134	0.00841348551118	0.0078380113282	0.0179716604746	0.0174767238514	0.184202707576	0.495047239353	0.248346772656
