 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.758602	0.1566039	0.01246234	0.004383355	0.008147295	0.01607578	0.02253176	0.021193625
a	0.529	0.318781633333	0.0314872466667	0.00920119166667	0.0121297983333	0.02150066	0.0419043533333	0.0359952416667
k	0.304654	0.366738211111	0.0941525822222	0.0234750972222	0.0186681327778	0.02449792	0.0704260511111	0.0973880138889
à	0.193081	0.471917737037	0.103010160741	0.0246904757407	0.0177172409259	0.02161024	0.062793357037	0.105179647963
j	0.128489666667	0.459025579012	0.17517935358	0.0904349685802	0.0243025103086	0.0145038133333	0.034341425679	0.0737225259877
o	0.0847129222223	0.274448859671	0.33262611786	0.136567656193	0.0347751034362	0.0171117044444	0.0355284085597	0.0842292753292
t	0.0666981740741	0.199673253224	0.409611039287	0.136914885398	0.0370839344787	0.0186895681481	0.0388811361866	0.0924481917764
r	0.0450189246914	0.127919717741	0.453949679762	0.173150961799	0.0439418114929	0.017612722716	0.0381437120622	0.100262197259
a	0.0401295082305	0.118095905914	0.468864226587	0.159316653933	0.045802203831	0.0165871742387	0.0379673706874	0.113236865753
v	0.0308780027435	0.084048768638	0.364165742196	0.239194884644	0.0878859346103	0.0222976580796	0.0478442568958	0.123684955251
ù	0.0249065009145	0.057846189546	0.300933580732	0.356227294881	0.103475078203	0.0219883193599	0.0413787189653	0.0932441517503
d	0.0213270736382	0.0478650965153	0.299656526911	0.339595431627	0.105608792734	0.02378377312	0.0338490396551	0.12831421725
i	0.0156050978794	0.0366964988384	0.218208175637	0.389243810542	0.145006930911	0.0243018343733	0.0328778132184	0.13805990575
a	0.0153476659598	0.0353803996128	0.138669391879	0.485470270181	0.209761310304	0.0151268214578	0.0238550044061	0.0763894019167
i	0.0144809219866	0.0259586665376	0.0759212639597	0.453616756727	0.324613436768	0.0164913404859	0.0230145681354	0.0659033006389
g	0.0118156239955	0.0180638055125	0.0596933213199	0.325851585576	0.352275478923	0.072970280162	0.0581996893785	0.101130333546
r	0.0097634579985	0.0142484518375	0.0507976737733	0.214951195192	0.349797492974	0.108914760054	0.0849702631262	0.166556777849
à	0.0089230759995	0.0164698839458	0.0341130579244	0.181416731731	0.363570164325	0.134572920018	0.0799012210421	0.18103292595
f	0.0062671286665	0.0133765379819	0.0371713193081	0.16409924391	0.298804388108	0.190539973339	0.136465507014	0.153275975317
u	0.00650537622217	0.013459655994	0.0389445397694	0.116865014637	0.203566796036	0.223704324446	0.231995835671	0.164958658439
t	0.00677166540739	0.013350861998	0.0263793799231	0.0917662715457	0.175993598679	0.242711441482	0.266967945224	0.176058886146
t	0.00545430180246	0.00949176399933	0.017516426641	0.0790159905152	0.166008866226	0.277762147161	0.254411981741	0.190338295382
e	0.00442920726749	0.00770715799978	0.0121963422137	0.0400666635051	0.0977443554087	0.250065049054	0.384578993914	0.203212098461
a	0.0032479124225	0.00485048266659	0.0071529907379	0.0215449211684	0.0586505851362	0.180411016351	0.527276997971	0.19686503282
t	0.00257786747417	0.00338052088886	0.00512385024597	0.0230829403895	0.0624576283787	0.162591672117	0.57982866599	0.160956844273
s	0.00172731249139	0.00234116696295	0.00376416008199	0.0200139167965	0.0503749761262	0.128254657372	0.67992055533	0.113603381424
è	0.00139646749713	0.00207163565432	0.00310276336066	0.0112888722655	0.0277738920421	0.0833942857907	0.73382218511	0.137150060475
n	0.00128427916571	0.00178652521811	0.00331820112022	0.0147888874218	0.0320325973474	0.0933840619302	0.69864772837	0.154758020158
ì	0.00194863305524	0.00235465840604	0.00413636370674	0.0173913624739	0.0398024657825	0.107138920643	0.664388576123	0.162839340053
t	0.00233644768508	0.00274168280201	0.00391357456891	0.0133508208246	0.0393449552608	0.0915404735477	0.668636525374	0.178135780018
t	0.00356635589503	0.003835220934	0.00461689152297	0.0122524736082	0.0413979517536	0.106276091183	0.627936841791	0.200118260006
a	0.00590403863168	0.00527293031133	0.00579433050766	0.0104435178694	0.0340923839179	0.0947574303943	0.56966361393	0.274071753335
</S>	0.00673760931584	0.00522357015567	0.00557870525383	0.0082568489347	0.026508341959	0.0720183151972	0.556384806965	0.319291876668
