 	dove	aveva	per	stare	non	aveva	</S>
p	0.733682	0.09629385	0.037727685	0.01181734	0.012674665	0.029078475	0.0787257
u	0.569249333333	0.146012616667	0.057941695	0.0203993133333	0.0211571216667	0.0576776583333	0.1275619
ì	0.407564444444	0.320986872222	0.0561080316667	0.0264931377778	0.0228132072222	0.0554726194444	0.110561333333
c	0.242029614815	0.545690290741	0.0869835438889	0.0218914792593	0.0144979224074	0.0283725398148	0.0605343444443
h	0.136148838272	0.527643096914	0.21178951463	0.0366022264198	0.0306111941358	0.0204683132716	0.0367364148148
e	0.0859522127573	0.412127698971	0.353516171543	0.0524325421399	0.0394305647119	0.0186848044239	0.0378556382716
n	0.0504098042524	0.32948123299	0.441719723848	0.0699696140466	0.0311088882373	0.0177673681413	0.0595435794239
a	0.0386222347508	0.20921774433	0.483087574616	0.116335871349	0.0373871960791	0.0227038227138	0.092646159808
s	0.0287719782503	0.11582464811	0.428989858205	0.201359957116	0.0684260320264	0.0273296409046	0.129298719936
t	0.0194153927501	0.0581430160367	0.295548619402	0.309775985705	0.131357344009	0.0304451803015	0.155314906645
a	0.0141835309167	0.0359246053456	0.188349873134	0.362020995235	0.205079448003	0.0332749601005	0.161166302215
s	0.0110021736389	0.0249091017819	0.124483824378	0.320300998412	0.257227149334	0.0974953533668	0.164580767405
ì	0.00817783787963	0.020320900594	0.0839665414593	0.274555666137	0.289567716445	0.139507417789	0.183903589135
e	0.00820139595988	0.0195798335313	0.0622186804864	0.231145888712	0.291858238815	0.16366110593	0.223334863045
n	0.00718292198663	0.0153556778438	0.0513202934955	0.155706462904	0.244335412938	0.32958303531	0.196516154348
ì	0.00483044066221	0.0122150459479	0.0410155311652	0.103174454301	0.183279470979	0.499357345103	0.156127584783
c	0.0038299568874	0.0092964586493	0.0374622103884	0.073743884767	0.126551290326	0.609958781701	0.139157228261
h	0.00779238562913	0.0176374428831	0.0430011367961	0.0692663949223	0.112331230109	0.5767135939	0.173257442754
e	0.012076928543	0.0227951476277	0.031759358932	0.0625434983074	0.10134044337	0.467875864633	0.301608147585
</S>	0.0117946142715	0.0178956238139	0.020118399466	0.0514055491537	0.078776771685	0.452994432316	0.367014073793
