 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.706594	0.12847015	0.02999165	0.006371805	0.00776687	0.012810235	0.048553065	0.05944187
è	0.557832333333	0.257728716667	0.0357103833333	0.006629385	0.00835541666667	0.016995745	0.0540801883333	0.0626674233333
o	0.394015111111	0.420455572222	0.0504789944444	0.0109758616667	0.0141981988889	0.0196818483333	0.0462230294444	0.0439711744444
p	0.20550027037	0.379680190741	0.156894764815	0.0586502538889	0.020830732963	0.0207383494444	0.0647068098148	0.0929986248148
p	0.11758515679	0.26909606358	0.251583254938	0.105191417963	0.0230460776543	0.0232147498148	0.0886561366049	0.121627174938
ò	0.0982166855967	0.25884068786	0.340874751646	0.112253139321	0.0207630258848	0.0222009832716	0.0722147788683	0.0746360249793
r	0.0730404285322	0.20857556262	0.449638917215	0.16084604644	0.0234978086283	0.0147518477572	0.0349576262894	0.0346918416598
k	0.0517485761774	0.13623128754	0.427911639072	0.224221682147	0.0438385362094	0.0135617692524	0.0413068420965	0.0611794472199
e	0.0400248587258	0.09312182918	0.351631879691	0.336563894049	0.0454817120698	0.0147147897508	0.0438423473655	0.07461841574
t	0.0354391862419	0.0693762763933	0.250544959897	0.44424763135	0.0592179373566	0.0171786632503	0.0358244824552	0.08817073858
e	0.0381143287473	0.0674855921311	0.170816319966	0.443651877117	0.0922989791189	0.0295999877501	0.0390203274851	0.119012246193
e	0.0367781429158	0.0652173307104	0.130763039989	0.419437625706	0.15988299304	0.0374281959167	0.037032942495	0.113459748731
t	0.0276921143053	0.0422305435701	0.081610146663	0.362596875235	0.251325331013	0.0328116653056	0.0391726808317	0.162560916244
r	0.0202419381018	0.03125298119	0.0586526488877	0.282188291745	0.302036777004	0.0353718884352	0.0462571269439	0.223998305415
ò	0.0174146460339	0.0309951603967	0.0505213829626	0.241420763915	0.360179592335	0.0592148961451	0.0395790423146	0.200674435138
o	0.016423448678	0.0273026867989	0.0414609276542	0.197023921305	0.423698864112	0.0892077653817	0.0375261807715	0.167356145046
p	0.0134866528927	0.018960938933	0.0333278758847	0.149446973768	0.359070954704	0.119376588461	0.112619726924	0.193710381682
ò	0.0101604542976	0.0159815896443	0.0296348586282	0.116405991256	0.286431318235	0.170420196154	0.162667908975	0.208297793894
s	0.00945333143253	0.0157470632148	0.0262110528761	0.0991453304187	0.292416106078	0.189335732051	0.149021302992	0.218669931298
s	0.00990155714418	0.0145095210716	0.0247326509587	0.0936776768062	0.254976035359	0.200852910684	0.151937434331	0.249411977099
a	0.00854643571473	0.0123614270239	0.0196633203196	0.0587200256021	0.163594411786	0.177646103561	0.30982847811	0.249639659033
t	0.00532880523824	0.00732137567463	0.0111213934399	0.0299591418674	0.0918382705953	0.115540201187	0.50986115937	0.229029886344
è	0.00358412841275	0.00480587855821	0.00724761447997	0.0194446639558	0.0627865901984	0.0803071670623	0.637128386457	0.184695962115
l	0.00285033947092	0.00388803618607	0.00703487149332	0.0234277379853	0.0504269633995	0.0668240890208	0.666550128819	0.178997987372
o	0.00373593982364	0.00429619872869	0.00725302716444	0.0241265659951	0.0434101211332	0.0608640963403	0.623229709606	0.233084329124
</S>	0.00428028991182	0.00449487436434	0.00594721858222	0.0151860629976	0.0275742605666	0.0472681981702	0.637136354803	0.258112664562
