 	mio	padre	ha	lavorato	sempre	</S>
o	0.8312605	0.10710035	0.00925042	0.00882533	0.029733365	0.01383015
c	0.559286166667	0.265089783333	0.0325291066667	0.01789641	0.073111655	0.0520870833333
i	0.374223722222	0.386885927778	0.0464966022222	0.0219958366667	0.0943502183333	0.0760478277778
ù	0.331739907407	0.496954642593	0.0374655674074	0.0164889888889	0.0670731061111	0.0502775425926
r	0.211972502469	0.503511547531	0.145019655802	0.0191658396296	0.051822402037	0.0685073141975
i	0.127863234156	0.44525318251	0.266464218601	0.0224862798765	0.051674000679	0.0862581047325
m	0.0717646113853	0.341706627503	0.246998072867	0.0983403599588	0.0663455335597	0.174844034911
m	0.0332067037951	0.152021409168	0.214559690956	0.233368786653	0.110662511187	0.25618034497
u	0.0322044345984	0.115023436389	0.226868230319	0.259715595551	0.138315170396	0.227872781657
è	0.0334084781995	0.11233631213	0.263736410106	0.29238453185	0.106635990132	0.191497927219
p	0.0194652127332	0.0754260040433	0.227139470035	0.38056184395	0.108478263377	0.18892897574
o	0.0133721242444	0.0415614680144	0.139427390012	0.45781261465	0.143566754459	0.204259991913
l	0.0110253280815	0.0270717560048	0.0924713633373	0.49646987155	0.169788251486	0.203173663971
e	0.0086125193605	0.0189182186683	0.0605249877791	0.41625462385	0.258720083829	0.236969554657
m	0.00703984978683	0.0131727795561	0.0378554959264	0.33748220795	0.35006269461	0.254386851552
i	0.00525718326228	0.0095456165187	0.0240505319755	0.246971935983	0.415176231537	0.298998283851
m	0.00417143775409	0.00693946883957	0.0169383439918	0.188989178661	0.480299743846	0.302661761284
m	0.0029279525847	0.00677609294652	0.0139235146639	0.25774672622	0.486744581282	0.231880920428
è	0.00514872752823	0.0136589209822	0.019600504888	0.231311742073	0.479036193761	0.251243640143
n	0.0108862425094	0.0274301069941	0.0373908016293	0.138551747358	0.416200731254	0.369540213381
a	0.0162889475031	0.0331770356647	0.0596962338764	0.113508582453	0.336534910418	0.440794071127
p	0.0129045291677	0.0216996352216	0.0491717612921	0.103452427484	0.436678303473	0.376093023709
à	0.00610805638923	0.00912380174053	0.0238571370974	0.0892347091613	0.607205101158	0.26447067457
n	0.00401600879641	0.00547694724684	0.0161250123658	0.0705658030538	0.646236033719	0.257579891523
t	0.00748539293214	0.00808966241561	0.0201538374553	0.0694443343513	0.54925801124	0.345568630508
a	0.0121535309774	0.0121515208052	0.0244294124851	0.0635145781171	0.47954033708	0.408210210169
</S>	0.0125554654887	0.0126137604026	0.0219112562425	0.0508167390585	0.47786616854	0.424236105084
