 	forse	stanno	ancora	svegli	</S>
f	0.76111	0.1068693	0.0186412	0.038565	0.07481463
ò	0.716017333333	0.141593766667	0.0223960666667	0.0425308	0.0774619766667
r	0.607605444444	0.230574255556	0.0537625555556	0.0489807666667	0.0590767922222
s	0.364682481481	0.289042085185	0.119375518519	0.121145122222	0.105754964074
i	0.221191160494	0.388801695062	0.129248606173	0.141409474074	0.119349488025
s	0.145342553498	0.454945898354	0.108141635391	0.102017991358	0.189551996008
t	0.115199017833	0.335016966118	0.123515211797	0.0867026971193	0.339565998669
è	0.0929407059443	0.277680655373	0.253175737266	0.0651945657064	0.311008666223
o	0.0874036019814	0.227858551791	0.348404579089	0.0754185552355	0.260914888741
n	0.0722088339938	0.161046517264	0.311932526363	0.0946217517452	0.360190296247
e	0.0829502446646	0.150845505755	0.273640842121	0.145473150582	0.347090432082
a	0.116778748222	0.148098835252	0.227210280707	0.207292050194	0.300620144027
n	0.079345366074	0.101986445084	0.187526426902	0.248307350065	0.382834381342
k	0.0468806386913	0.0667067483613	0.150422475634	0.210084883355	0.525905127114
ò	0.0559983795638	0.0902336827871	0.165282491878	0.135373394452	0.553111709038
r	0.0704101598546	0.112343894262	0.214362497293	0.157705131484	0.445177903013
a	0.120369986618	0.139469964754	0.224567165764	0.150659377161	0.364933301004
a	0.143560662206	0.148829988251	0.198908721921	0.166549459054	0.342151100335
t	0.0851369240687	0.0868143060837	0.138734207307	0.272935486351	0.416379033445
s	0.0387269113562	0.0404605453612	0.0787519691023	0.25452549545	0.587535011148
ù	0.0331894371187	0.0402897484537	0.0663743563674	0.197567498483	0.662579003716
n	0.0244289757062	0.0342259328179	0.0643202521225	0.260413832828	0.616611001239
n	0.0190020219021	0.0234560609393	0.0486159840408	0.241660610943	0.667265333746
i	0.0354970073007	0.0364762203131	0.0520465946803	0.193806536981	0.682173777915
t	0.0373322357669	0.037021706771	0.0465658982268	0.183836178994	0.695243925972
i	0.0335714452556	0.0314775355903	0.0434485327423	0.217624726331	0.673877641991
</S>	0.0402512726278	0.0364973177952	0.0536781663711	0.278987863166	0.590585320995
