 	sicuramente	stanno	ancora	svegli	</S>
s	0.7292395	0.10218665	0.0323808	0.05228955	0.0839041
i	0.759691833333	0.08410085	0.0269282	0.0414478166667	0.0878316333333
k	0.674602611111	0.130513483333	0.0265732333333	0.0371067722222	0.131204144444
u	0.64160887037	0.136776827778	0.0236646777778	0.0340067907407	0.163943048148
r	0.59363195679	0.231578942593	0.0217199259259	0.0278448635802	0.125224349383
a	0.48900431893	0.354281980864	0.0226023419753	0.0279664211934	0.106145116461
m	0.389086772977	0.324931660288	0.0549310806584	0.0461112403978	0.184939705487
è	0.291787257659	0.365969553429	0.0769699935528	0.0577313467993	0.207542168496
n	0.308738085886	0.360177184476	0.0630515311843	0.0660663155998	0.201966989499
t	0.253061028629	0.291771728159	0.0663642103948	0.0956209718666	0.2931819965
e	0.181488342876	0.272979576053	0.0954412034649	0.111443657289	0.338646998833
s	0.134118880959	0.270361525351	0.150590067822	0.103641985763	0.341287332944
t	0.0992268603197	0.23716350845	0.185233689274	0.083352361921	0.395023444315
è	0.0828375867732	0.180598169483	0.289925229758	0.0725444206403	0.374094814772
o	0.0839980289244	0.146910723161	0.341587076586	0.114706840213	0.312797604924
n	0.0695662429748	0.126103241054	0.262703358862	0.157781280071	0.383845868308
e	0.0937506476583	0.141811747018	0.220864452954	0.170281093357	0.373291956103
a	0.130763549219	0.147194249006	0.201526150985	0.195455031119	0.325061318701
n	0.081224583073	0.102323683002	0.173067716995	0.244668343706	0.398716106234
k	0.0464937610243	0.068996294334	0.135705572332	0.208996647902	0.539807702078
ò	0.0564767203414	0.0839038981113	0.164186190777	0.143726082634	0.551707234026
r	0.0689724734471	0.111331632704	0.226601396926	0.164626360878	0.428468411342
a	0.118765757816	0.147202544235	0.240012465642	0.149088886959	0.344930470447
a	0.147542585939	0.152569848078	0.219674155214	0.164143395653	0.316070156816
t	0.0893872886463	0.0915202493593	0.165183018405	0.259718465218	0.394191052272
s	0.0424185228821	0.0449284831198	0.092772306135	0.237283088406	0.582597684091
ù	0.0401566076274	0.0400350277066	0.0728375353783	0.181420629469	0.665550561364
n	0.0302822358758	0.0347114759022	0.0722986784594	0.24469287649	0.618014853788
n	0.0225245452919	0.0257532586341	0.0574834928198	0.22995995883	0.664278617929
i	0.0359053150973	0.0355404862114	0.0545548309399	0.17841931961	0.695580205976
t	0.0353583383658	0.0348222954038	0.0444886103133	0.16708743987	0.718243401992
i	0.0321867127886	0.0316703318013	0.0392889034378	0.205509146623	0.691344800664
</S>	0.0380103063943	0.0379958159007	0.0457457017189	0.267143573312	0.611104400332
