 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.494915	0.1742155	0.0757976	0.02804515	0.0276354	0.026066365	0.02013834	0.018657855	0.015259195	0.01136946	0.01237393	0.011340105	0.010329105	0.03126053	0.0425962
ì	0.483859666667	0.1850885	0.0787252333333	0.03116035	0.0275032333333	0.0260194383333	0.01943813	0.018362845	0.015084805	0.0107651233333	0.0117763633333	0.0107417416667	0.00982006833333	0.0320728766667	0.0395812233333
n	0.527272222222	0.234568833333	0.0878114444444	0.0181748733333	0.0199426444444	0.0137719661111	0.0114365033333	0.0106102816667	0.009579035	0.0075132911111	0.00788580777777	0.00758466055557	0.00710374611111	0.0189636588889	0.0177807744444
o	0.340703674074	0.359709944444	0.108141148148	0.0158268477778	0.0286131148148	0.019198392037	0.0176461111111	0.0132456672222	0.011314905	0.0102096103704	0.0102612025926	0.00965342685186	0.00918210537037	0.0223801196296	0.0239139014815
ì	0.177210558025	0.438129981481	0.137305049383	0.0214997492593	0.0332132716049	0.0279467640123	0.025505837037	0.0199471224074	0.015928635	0.0149623367901	0.0141364341975	0.0106276256173	0.0102377184568	0.0236071065432	0.0297418671605
t	0.112924152675	0.38261332716	0.188100016461	0.0325356164198	0.0507735572016	0.0326292213374	0.0340260790123	0.0272592741358	0.0218845116667	0.0205535122634	0.0182286447325	0.0094153585391	0.0085518994856	0.0247605688477	0.0357439890535
s	0.0747084175583	0.261951442387	0.216817672154	0.0501805388066	0.0749402190672	0.0454197737791	0.0469324930041	0.0397179913786	0.0319189372222	0.0300250040878	0.0264472482442	0.0119209861797	0.0106899764952	0.0324186229492	0.0459103630178
e	0.0527523725194	0.200407147462	0.261060557385	0.0549643462689	0.0645563063557	0.053520224593	0.046772797668	0.0476718971262	0.0384237457407	0.0360219680293	0.0328680827481	0.0139741953932	0.0125396254984	0.0328491743164	0.0516174543393
r	0.0408710575065	0.142821182487	0.300283519128	0.056014915423	0.0643042354519	0.0524171081977	0.045366532556	0.0490019657087	0.0422771819136	0.0397826560098	0.0378297275827	0.0153948984644	0.0121441751661	0.0359423581055	0.0655484181131
e	0.0368294858355	0.104965194162	0.330562506376	0.052554105141	0.0627925451506	0.0497198693992	0.040529310852	0.0489009552362	0.0436136939712	0.0402502186699	0.0434296425276	0.0173379328215	0.012252691722	0.0393494527018	0.0769123727044
k	0.0322557286118	0.112043731387	0.313855168792	0.0555154683803	0.114579981717	0.0394669231331	0.0433463369507	0.0390031517454	0.0355837646571	0.0325757062233	0.0364875808425	0.0158599776072	0.0104370839073	0.0414214509006	0.0775681575681
a	0.0303036095373	0.110860110462	0.303396056264	0.0563102561268	0.130528293906	0.036616907711	0.0443577456502	0.0362075505818	0.0333852215524	0.0304516354078	0.0342994269475	0.0153747592024	0.0099313479691	0.0446106503002	0.0833667191894
s	0.0289392031791	0.0836976034873	0.337069352088	0.0539817187089	0.102620397969	0.0391018359037	0.0376544485501	0.0387021501939	0.0355973405175	0.0329916451359	0.0375672423158	0.0188577197341	0.011517749323	0.0474960834334	0.0942054063965
ì	0.027308134393	0.0863835678291	0.363147450696	0.0577597395696	0.10440826599	0.0353745786346	0.0375472495167	0.0340962167313	0.0329827468392	0.0323706483786	0.0332066807719	0.020476306578	0.0109479831077	0.0392877944778	0.0847021687988
m	0.0272362114643	0.102330255943	0.305111483565	0.0628970131899	0.122274888663	0.0375233928782	0.0573220831722	0.0315823389104	0.0338457489464	0.0369253161262	0.0292084935906	0.020361335526	0.0100914943692	0.0293178981593	0.0939719229329
m	0.0271688704881	0.115052485314	0.199355494522	0.0769716710633	0.143925962888	0.0490899642927	0.0881460277241	0.0337949129701	0.0378043829821	0.0476844053754	0.0266376645302	0.018105311842	0.0118398647897	0.0284534327198	0.0959695076443
e	0.0258220901627	0.103749495105	0.232382164841	0.0962661570211	0.154176654296	0.0491392214309	0.0923078092414	0.0333221043234	0.035087760994	0.0467661684585	0.0253374881767	0.013338970614	0.0113691349299	0.0220936109066	0.0588412692148
r	0.0178630300542	0.0561450317017	0.241044721614	0.129268719007	0.204276551432	0.0414835738103	0.0982914030805	0.0297207014411	0.031223386998	0.0431675228195	0.0250515293922	0.0135587568713	0.00893282830997	0.0190680369689	0.0409046230716
i	0.0153983100181	0.0329371105672	0.171843240538	0.176802239669	0.230422850477	0.0451518912701	0.0985559676935	0.031288567147	0.0329939623327	0.0455353409398	0.0285008431307	0.0178383522904	0.00968717943666	0.021668912323	0.0413754743572
è	0.0130571733394	0.0247824701891	0.152005080179	0.20402107989	0.263505950159	0.0446530304234	0.0928456225645	0.0286848557157	0.0301525541109	0.0406903803133	0.0266483143769	0.0179964174301	0.00965155647889	0.0190864707743	0.0322192914524
f	0.00951992444647	0.0278666567297	0.139159693393	0.184200359963	0.27962131672	0.0436502768078	0.113044007522	0.0239239852386	0.026871418037	0.0401829267711	0.0211303047923	0.01653390581	0.0109948821596	0.0259824569248	0.0373181638175
r	0.0106677714822	0.0292224522432	0.116474897798	0.179992786654	0.245346438907	0.0496099589359	0.115176769174	0.0267495617462	0.0300899060123	0.0470884089237	0.0247693349308	0.0204753686033	0.0136171273865	0.0319378189749	0.0587815879392
ì	0.0114048571607	0.0221016174144	0.104922532599	0.211428262218	0.221677479636	0.0568537196453	0.117029023058	0.0295234872487	0.0327105686708	0.0544707696412	0.0278251116436	0.0220201562011	0.0143476424622	0.020655056325	0.0530297959797
s	0.0085511023869	0.0205441058048	0.109667410866	0.193846754073	0.217013159879	0.0637924732151	0.123005341019	0.0341103290829	0.0392966228903	0.0609303232137	0.0301376038812	0.024707452067	0.0156621808207	0.0151658021083	0.0435692986599
k	0.0079057474623	0.0182633686016	0.094425703622	0.131585651358	0.19204771996	0.071496224405	0.110258447006	0.0560167096943	0.0633463409634	0.0670275410712	0.0485976012937	0.0380833840223	0.0180082602736	0.0245703673694	0.0583668995533
o	0.0067059791541	0.0112843795339	0.0497994345407	0.109858950453	0.140786839987	0.097905208135	0.109601482335	0.0798470032314	0.0896259469878	0.0886586136904	0.0680448337646	0.0469088280074	0.0208664200912	0.0282654224565	0.0518406998511
è	0.00450358305137	0.00725726317797	0.0307095115136	0.129810316818	0.127783879996	0.113560069378	0.128282160778	0.0769745010771	0.0887155489959	0.109308204563	0.0647719112549	0.0440670093358	0.0268408400304	0.0186762874855	0.0287385999504
t	0.00426411101712	0.00952996772599	0.0484658371712	0.138450438939	0.163150626665	0.0982294564593	0.137933053593	0.0592012336924	0.0703089829986	0.096698401521	0.049464337085	0.0383453031119	0.0271622466768	0.0191773424952	0.0396182999835
s	0.00496602700571	0.010833739242	0.0507005790571	0.13589281298	0.152376042222	0.0972379188198	0.112071584531	0.0593831112308	0.0670984276662	0.0838086338403	0.0527563790283	0.045768567704	0.0362029155589	0.0249332141651	0.0659702999945
i	0.00470906233524	0.00802547974733	0.0280784263524	0.125524804327	0.098483914074	0.111440306273	0.0874870948437	0.0753958370769	0.0814066758887	0.0975803779468	0.0719386930094	0.062700922568	0.059804671853	0.0242167047217	0.0632074666648
c	0.00418743077841	0.00697446324911	0.0226668754508	0.0930874014423	0.0814609380247	0.102473735424	0.0907613649479	0.080704712359	0.0894952252962	0.0974858259823	0.0754302310031	0.073115140856	0.078231423951	0.0438610349072	0.0600642222216
h	0.00485694025947	0.00703095108304	0.0194963984836	0.0715310004808	0.0751681460082	0.0926658784747	0.103879121649	0.0843328041197	0.0989884084321	0.0900848419941	0.0725995103344	0.0727071802853	0.068264041317	0.0569323783024	0.0814622407405
r	0.00445615008649	0.00533951702768	0.0106957961612	0.0622045001603	0.0538283820027	0.0952968261582	0.096846873883	0.0982798013732	0.112808469477	0.0976594806647	0.0867190701115	0.0827729267618	0.060729580439	0.0456575594341	0.0867051135802
ò	0.0029716366955	0.00379145234256	0.00905555538707	0.0659580667201	0.0531308273342	0.0934485753861	0.0928921246277	0.0997309004577	0.109623989826	0.104680826888	0.0930684233705	0.0930268089206	0.0751131601463	0.036368486478	0.0671389378601
c	0.00291030556517	0.00501353744752	0.0191710184624	0.07358662224	0.0707151091114	0.088648458462	0.0971524082092	0.0866565668192	0.0949251632753	0.098545342296	0.0809516411235	0.0827374029735	0.0795023533821	0.0589828621593	0.06050091262
