 	lo	sentii	ee	che	arrivava	</S>
t	0.815439	0.10993905	0.00681599	0.01036827	0.03569362	0.021743675
o	0.622119333333	0.230361016667	0.01827573	0.01692699	0.0670789066667	0.0452376583333
n	0.373682777778	0.286018672222	0.0684491433333	0.0347651966667	0.109271135556	0.127812952778
ì	0.237753259259	0.398945890741	0.0908660477778	0.0372074655556	0.097254911852	0.137972384259
k	0.171883753086	0.416935296914	0.203867682593	0.0388093885185	0.0537122039507	0.114791528086
u	0.0933240176953	0.241633432305	0.430323227531	0.0529824628395	0.0505801013169	0.131156809362
s	0.0686958725651	0.141415777435	0.485240409177	0.11141295428	0.0554373671056	0.137797903121
a	0.058485990855	0.094616959145	0.406030469726	0.20911798476	0.0593797223685	0.17236930104
e	0.055838530285	0.0784558863817	0.294377156575	0.32914699492	0.0620731741228	0.180108767013
e	0.0545423767617	0.0650105954606	0.180726618858	0.458027664973	0.0662487247076	0.175444255671
k	0.0386663322539	0.0458285984869	0.132233106286	0.555127221658	0.0836935749025	0.14445135189
a	0.0240629840846	0.0296618661623	0.093953568762	0.476768740553	0.136628858301	0.23892405063
è	0.0185071946949	0.0213562053874	0.0460656229207	0.261179380184	0.3710682861	0.28182335021
s	0.00896433823163	0.0102627251291	0.0229897076402	0.163033593395	0.624930762033	0.169819116737
t	0.00707852607721	0.0080044817097	0.0161309692134	0.164655197798	0.607010254011	0.197120705579
a	0.00663300202574	0.00710244723657	0.0113096964045	0.128837332599	0.591345751337	0.25477190186
z	0.00342922200858	0.00364025574552	0.00898820546817	0.114870710866	0.677856917112	0.19121500062
z	0.00213876200286	0.00288402524851	0.00956581848939	0.125621670289	0.639680639037	0.220109366873
e	0.00220482066762	0.0026606217495	0.0064807428298	0.093618956763	0.604346879679	0.290688122291
</S>	0.00217443033381	0.00213720087475	0.0046060514149	0.0846504283815	0.63541793984	0.271014061145
