 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.564209	0.2157497	0.0634687	0.036751515	0.030599325	0.02969022	0.03706135	0.0224703
g	0.331749333333	0.3162619	0.133674366667	0.0445474383333	0.0342637416667	0.0327025733333	0.05585225	0.0509486
r	0.175893011111	0.3993043	0.224220455556	0.0328573794444	0.0246923138889	0.0235085577778	0.0574395166667	0.0620845
a	0.0961313037037	0.4731311	0.268663151852	0.0253090264815	0.020964337963	0.0205743859259	0.0508357388889	0.0443906
t	0.0590439012346	0.408899033333	0.341955717284	0.0441892088272	0.0184540459877	0.0167108953086	0.048152612963	0.0625943333333
s	0.0442539004115	0.310452011111	0.411627905761	0.0621120696091	0.0189001486626	0.0152360984362	0.0519289376543	0.0854890111111
a	0.0423429334705	0.26914667037	0.443227635254	0.056904723203	0.0213834828875	0.0169028328121	0.0556204792181	0.0944715703704
è	0.0413094778235	0.198106223457	0.485944878418	0.097779074401	0.0290169942958	0.018398277604	0.047746526406	0.0816987567901
n	0.0340444592745	0.140109074486	0.423489292806	0.215507691467	0.0393147980986	0.0181957925347	0.0370970754687	0.09224181893
a	0.0406030530915	0.128903358162	0.314327430935	0.297691563822	0.0439555993662	0.0202124641782	0.0459897251562	0.10831680631
n	0.0404120843638	0.110277619387	0.251729810312	0.341211854607	0.0605377664554	0.0242723547261	0.0474586083854	0.124100135437
g	0.0315665614546	0.0705263397957	0.162151036771	0.307557284869	0.0953265888185	0.030573818242	0.0496291694618	0.252669378479
r	0.0267733871515	0.0426827132652	0.0804933455903	0.27095942829	0.182702196273	0.0482411727473	0.0564875898206	0.29166012616
à	0.0155798657172	0.0263684044217	0.0527880818634	0.32143880943	0.284172398758	0.0800199242491	0.0410413966069	0.178590942053
m	0.0141930252391	0.0414600014739	0.0890120939545	0.350679936477	0.259362132919	0.0793720747497	0.0377820655356	0.128138214018
m	0.013641708413	0.0450827004913	0.112132964652	0.348928978826	0.20819837764	0.0773204582499	0.0573004551785	0.137393738006
a	0.010819639471	0.0240129134971	0.0699872215507	0.248366826275	0.221618459213	0.15163015275	0.0860729517262	0.187491246002
a	0.009915573157	0.0147813511657	0.0327772071836	0.138814675425	0.236133486404	0.21731938425	0.100246317242	0.250011415334
d	0.009022987719	0.0132228170552	0.0350205357279	0.149033125142	0.220642162135	0.212658128083	0.114686439081	0.245713471778
r	0.00717034590633	0.0122346756851	0.033947278576	0.135639908381	0.194643387378	0.212075709361	0.142453479694	0.261835490593
e	0.00528635196878	0.00855509189503	0.016701006192	0.068918236127	0.154289129126	0.214332569787	0.208787159898	0.323130830198
f	0.00431622065626	0.00701653729834	0.0183884153973	0.076354478709	0.118277709709	0.191035856596	0.289758719966	0.294852276733
ù	0.00365205355209	0.00703220576611	0.0196884051324	0.0775151595697	0.100810503236	0.164869285532	0.392768573322	0.233664092244
m	0.0061639878507	0.0161574852554	0.0363453017108	0.105273386523	0.119821434412	0.150863428511	0.365941857774	0.199433364081
m	0.0082050826169	0.0197021617518	0.0447937005703	0.138627428841	0.165899811471	0.176515142837	0.228206285925	0.218050454694
u	0.00830281420563	0.0114683705839	0.0231688768568	0.0849589762803	0.132675103824	0.156960347612	0.288899095308	0.293566484898
</S>	0.00940945710281	0.00930936029195	0.0158188034284	0.0523077881401	0.091388301912	0.111654623806	0.383137547654	0.326974242449
