 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.6294915	0.1008547	0.08403115	0.02908387	0.01985433	0.005302635	0.00378475	0.00806649	0.0413942	0.078136435
i	0.3514192	0.1303169	0.153901383333	0.0593912233333	0.0770634433333	0.008135195	0.00531738333333	0.0115948966667	0.0781358666667	0.124724478333
n	0.1634702	0.1309993	0.191101794444	0.114528107778	0.141868147778	0.0174786983333	0.00841881777778	0.0128138322222	0.0961854888889	0.123135492778
d	0.0976963333333	0.149771766667	0.212009931481	0.133742702593	0.145573049259	0.0250877994444	0.0138078059259	0.0184942440741	0.106028696296	0.097787930926
è	0.0729230777778	0.146446255556	0.247778643827	0.187098234198	0.149052683086	0.0216476331481	0.014213398642	0.0186030080247	0.0826528987653	0.059584573642
l	0.0448248592593	0.142212751852	0.239391214609	0.242181744733	0.177765894362	0.036205477716	0.0129749628807	0.0105974226749	0.0430730329218	0.0507727545473
a	0.0275039530864	0.116015583951	0.190017738203	0.285567581578	0.225686631454	0.0468315259053	0.0129040476269	0.00779907422497	0.0350665443073	0.0526073181824
à	0.0196190510288	0.0631284946503	0.146869912734	0.376938860526	0.266031210485	0.0435922086351	0.0137224758756	0.00851088474166	0.0274715814358	0.0341154393941
l	0.0143112836763	0.0474240315501	0.112874304245	0.328252286842	0.229513070162	0.0834820362117	0.0303970919585	0.0116091815806	0.0345834271453	0.107553146465
l	0.0159370945588	0.04119724385	0.0755535680817	0.217795762281	0.145344023387	0.137156345404	0.0514981973195	0.0217414605269	0.0774471090484	0.216329048822
e	0.0175497981863	0.0275190146167	0.0443228893606	0.15327132076	0.0855724744623	0.260426448468	0.0904759324398	0.0267479201756	0.0961398363495	0.197974482941
s	0.0152697327288	0.0193496382056	0.0276435964535	0.0974342402533	0.0540347248208	0.356282149489	0.127357644147	0.0260643400585	0.0827959454498	0.19376796098
è	0.0123878109096	0.0146076127352	0.0233624321512	0.0861411467511	0.0418760416069	0.352847383163	0.174379214716	0.0329563800195	0.0600237818166	0.201417986993
t	0.0085091203032	0.0122989709117	0.0272507440504	0.104455048917	0.065461713869	0.320480127721	0.184653071572	0.0429512933398	0.0574899939389	0.176449662331
t	0.00792170010107	0.0119751803039	0.0248859813501	0.089784949639	0.0703032712897	0.283640375907	0.163483023857	0.0753458977799	0.087650131313	0.185009220777
e	0.00762822670036	0.00929153343463	0.01595736045	0.050755083213	0.0421690237632	0.258918791969	0.210109674619	0.13008029926	0.102266710438	0.172822740259
k	0.00658578890012	0.00984259447821	0.0161577534833	0.0465465944043	0.0328780079211	0.199911597323	0.203832558206	0.182022099753	0.116049570146	0.18617291342
a	0.00670050630004	0.0104285714927	0.0157528744944	0.0422514648014	0.0286751026404	0.150274865774	0.181288852735	0.205935699918	0.139245856715	0.21944597114
v	0.00567371210001	0.0079097538309	0.0113333681648	0.0297482882671	0.0219055675468	0.126260621925	0.168237950912	0.228022899973	0.192139618905	0.208767657047
ò	0.00409247736667	0.00589370794363	0.00918906605493	0.0268766627557	0.0183463891823	0.120727207308	0.161456316971	0.228987299991	0.237815872968	0.186614219016
e	0.00386686578889	0.00460285931454	0.00671601868498	0.0170435942519	0.0132186697274	0.099856302436	0.16441243899	0.18216643333	0.300091957656	0.208024406339
n	0.00374777192963	0.00511418643818	0.00740257956166	0.0210213047506	0.0126984299091	0.0793882341453	0.11902814633	0.194321144443	0.319993319219	0.237284802113
ì	0.00292488730988	0.00447061214606	0.00689589318722	0.0211654715835	0.011955023303	0.0619613113818	0.0854792154433	0.179786281481	0.413234106406	0.212127267371
m	0.00299944243663	0.00676137738202	0.0130683643957	0.0281070938612	0.024060221101	0.0818481037939	0.0917975718144	0.12493532716	0.458915035469	0.16750775579
e	0.00369846414554	0.00816190579401	0.0156811881319	0.0301813512871	0.0275312370337	0.0830977079313	0.0766632906048	0.09398847572	0.50394467849	0.15705225193
p	0.00315845471518	0.00498500526467	0.00795496271063	0.0168369370957	0.0128526690112	0.0521215426438	0.0493962302016	0.109675191907	0.560346226163	0.182673083977
r	0.00221483490506	0.00317822842156	0.00456475757021	0.0116464356986	0.00731652633707	0.0405726842146	0.0388320667339	0.110828830636	0.596506408721	0.184339027992
ò	0.00144553096835	0.00176204447385	0.00229239685674	0.0047593185662	0.00338309544569	0.0168018614049	0.0183833022446	0.0542284768787	0.75799713624	0.138946509331
n	0.00125553965612	0.00146462315795	0.00181270995225	0.0041555028554	0.00234161514856	0.0157849504683	0.0174789574149	0.0561328922929	0.73530271208	0.164270336444
t	0.00411287655204	0.00423517771932	0.00464077331742	0.00651817428513	0.00361718504952	0.0162395834894	0.018373885805	0.0655566640976	0.636927570693	0.239778112148
a	0.00687804218401	0.00686753923977	0.00717218777247	0.00751059142838	0.00520404834984	0.0110985811631	0.0143646952683	0.0494106213659	0.635854190231	0.255639370716
</S>	0.006910311092	0.00690579961988	0.00706993888623	0.00729195571419	0.00549734417492	0.00993682058155	0.0132053976342	0.0399228106829	0.659576595115	0.243682685358
