 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.7204645	0.14389955	0.03808258	0.00463162	0.005697695	0.010205285	0.02443471	0.018610165	0.03397448
a	0.5153685	0.241084183333	0.0759066933333	0.00951075666667	0.0101421783333	0.0151986616667	0.0348235033333	0.0479164883333	0.0500493933333
m	0.3235965	0.215494894444	0.108367897778	0.0606458522222	0.0298713927778	0.0197839872222	0.0375746011111	0.0787184627778	0.125946431111
à	0.2241155	0.239386464815	0.158634965926	0.0832710174074	0.0366657309259	0.0201019290741	0.032295767037	0.0646184875926	0.140910077037
t	0.171382133333	0.257873821605	0.247111988642	0.132314739136	0.0405150103086	0.019417676358	0.0240488890123	0.0410162958642	0.0663193923457
i	0.103369311111	0.172968273868	0.373395662881	0.165392113045	0.0470839034362	0.0204847921193	0.0230554963374	0.0389111652881	0.0553393974486
è	0.0791432703703	0.135463524623	0.469493554294	0.159473571015	0.0404630344787	0.0170885307064	0.0183239654458	0.0293209884294	0.0512297658162
n	0.0565566567901	0.0955976748743	0.424468184765	0.243856857005	0.0590141448262	0.0150203102355	0.0148126218153	0.0220200628098	0.0686533886054
a	0.0453142522634	0.0760575249581	0.320917061588	0.341060952335	0.0757102482754	0.0153523367452	0.0164490406051	0.0269119542699	0.0822263295351
p	0.0387445840878	0.054680574986	0.213158087196	0.359537650778	0.140384616092	0.0365170789151	0.021069013535	0.0407149847566	0.095193309845
r	0.0302808280293	0.0383786583287	0.131312095732	0.340636883593	0.219677205364	0.0474687596384	0.0219232711783	0.0439459282522	0.126376436615
à	0.0272283426764	0.0362339527762	0.103477398577	0.380783961198	0.265291401788	0.0365848865461	0.0160287037261	0.0287053694174	0.105665812205
m	0.0196162475588	0.0302639509254	0.0912335995257	0.351250320399	0.268952133929	0.062229862182	0.018392081242	0.0283698831391	0.129691604068
a	0.0193412158529	0.0266925503085	0.0771913665086	0.2341141068	0.333985377976	0.108990620727	0.0247972937473	0.032713527713	0.142173668023
n	0.0187846052843	0.0243570167695	0.0598517888362	0.182671368933	0.357908792659	0.137575206909	0.0294657645824	0.0317892759043	0.157596022674
a	0.0170708684281	0.0216622055898	0.0487588962787	0.142418256311	0.31372626422	0.19742706897	0.0338949881941	0.0343250586348	0.190716340891
s	0.016413989476	0.0184283685299	0.0319712654262	0.081614185437	0.318429088073	0.27148202299	0.0376380627314	0.0331513528783	0.190871446964
t	0.0127195298253	0.01373108951	0.0211988884754	0.0551478951457	0.288636029358	0.287052007663	0.0607038209105	0.0342808176261	0.226529815655
u	0.0114627099418	0.0122408965033	0.0189663961585	0.0366908650486	0.247516343119	0.309208669221	0.0892414069702	0.038873272542	0.235799271885
d	0.00894678664727	0.00998395216777	0.0182892320528	0.0450865550162	0.19474778104	0.295279556407	0.151524802323	0.0843734908473	0.191767423962
i	0.00978781221576	0.0110181707226	0.0208416440176	0.0493475850054	0.153891260347	0.259814852136	0.180152600774	0.105346563616	0.209798807987
è	0.0109125574053	0.0120349302409	0.0216345146725	0.0381278950018	0.139536753449	0.287379284045	0.178144866925	0.088730887872	0.223497602662
t	0.0072268091351	0.0081542800803	0.0158593415575	0.0414787983339	0.160222917816	0.285156428015	0.181293955642	0.125795929291	0.174811534221
s	0.00596415304503	0.00675380002677	0.0130815838525	0.036034632778	0.141299705939	0.233742809338	0.201849318547	0.16154497643	0.199729511407
i	0.00538530434834	0.00599723334226	0.0110809746175	0.0198550475927	0.0791474019797	0.156654436446	0.236793439516	0.260632992143	0.224453503802
è	0.00398487144945	0.00435442111409	0.00764908820583	0.0127108191976	0.0464269673266	0.102547112149	0.206145813172	0.412852330714	0.203328501267
n	0.00308654714982	0.00352160703803	0.00646740273528	0.0198014063992	0.0492711891089	0.100654170716	0.225379604391	0.426770776905	0.165047167089
a	0.00380884238327	0.00414323901268	0.00637662424509	0.0203996987997	0.0416991963696	0.0783388569053	0.218238534797	0.432724592302	0.19427038903
p	0.00387216412776	0.00415361300423	0.0063316480817	0.0201707629332	0.0434285321232	0.0726510856351	0.196061844932	0.458972197434	0.19435826301
r	0.00231810470925	0.00261914433474	0.00469593936057	0.0184852876444	0.0418405273744	0.066043268545	0.176001481644	0.555728732478	0.132267554337
à	0.00150938823642	0.00164729811158	0.00278165978686	0.00750211254813	0.0184864757915	0.029967829515	0.0993851938813	0.689552244159	0.149167851446
m	0.00222641607881	0.00453618603719	0.013559749929	0.0330523208494	0.0686925752638	0.0829804431717	0.0887322312938	0.542149748053	0.164070283815
a	0.00410694202627	0.0065293820124	0.0179391633097	0.0425114802831	0.0851599584213	0.102702814391	0.0872218104313	0.464503582684	0.189324427938
</S>	0.00505127601314	0.0053864710062	0.0112082516548	0.0238934501416	0.0465801292107	0.0614359071955	0.0701955052157	0.549605791342	0.226642713969
