 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.759373	0.1093546	0.02218695	0.00665451	0.003483255	0.0056136	0.003629135	0.00343626	0.00719548	0.00817036	0.010507255	0.02378178	0.021419455	0.01519453
n	0.489824666667	0.200352866667	0.0783747833333	0.0123112033333	0.007533605	0.01198631	0.011184665	0.00945368333333	0.0119734933333	0.01189142	0.0138090516667	0.03124576	0.0509113516667	0.0591472766667
è	0.321698222222	0.268546955556	0.146129261111	0.0261461677778	0.013176135	0.01272635	0.0145795516667	0.0126516211111	0.0118102877778	0.0112061	0.0127978505556	0.0236516533333	0.0545773505556	0.0703025588889
r	0.300859740741	0.247867318519	0.180809087037	0.0583194225926	0.0340692783333	0.0138792633333	0.0165872805556	0.0141505337037	0.0128692192593	0.0129095266667	0.0146734501852	0.0199974511111	0.0358576501852	0.0371505862963
t	0.22417591358	0.16326197284	0.190296029012	0.125169140864	0.0845223927778	0.0211532211111	0.0236995268519	0.0194151112346	0.0183304397531	0.0180105422222	0.0183825167284	0.027971317037	0.0373447833951	0.0282668287654
i	0.128360971193	0.137095857613	0.261181676337	0.147980380288	0.0962842975926	0.0228779403704	0.0278247756173	0.0232527037449	0.0194145799177	0.0188971474074	0.0189381722428	0.0306439723457	0.0385246277984	0.0287228429218
s	0.070720923731	0.131475919204	0.292109892112	0.162099793429	0.0947905991975	0.0312297801235	0.0339625918724	0.0276339012483	0.0206168266392	0.0178923158025	0.0168628574143	0.0261407241152	0.0350285425995	0.0394352143073
e	0.0477862412437	0.108880339735	0.280198964037	0.196513931143	0.0931022997325	0.0342569600412	0.0376804972908	0.0324517337494	0.0220041755464	0.0175571719342	0.0160825191381	0.0253164080384	0.0342696808665	0.0538988714358
s	0.0360012137479	0.0838912799117	0.244954321346	0.200773977048	0.113561866578	0.0365996200137	0.0361715657636	0.0322181779165	0.0281817585155	0.0239074573114	0.0205184397127	0.0234784693461	0.0371658269555	0.0825760238119
e	0.031404037916	0.0607756599706	0.195302773782	0.240478325683	0.144275955526	0.0369754400046	0.0319063219212	0.0286965259722	0.0300005861718	0.0261396857705	0.0226718799042	0.0224572564487	0.0377587089852	0.0911573079373
t	0.0281073126387	0.0488914866569	0.168235891261	0.234505441894	0.160164651842	0.0503152800015	0.0336909073071	0.0285754419907	0.0298031620573	0.0270759952568	0.0243247599681	0.0220233188162	0.0499319029951	0.0943550693124
t	0.0263574375462	0.0396614288856	0.11811793042	0.207868813965	0.185714883947	0.0616848600005	0.0387789024357	0.0313890806636	0.0346618540191	0.0326924984189	0.0289857199894	0.0241309729387	0.0596195343317	0.110336356437
à	0.0244286458487	0.0346616429619	0.118496643473	0.236233604655	0.225212627982	0.0498584200002	0.0415835341452	0.0357442602212	0.031615384673	0.0296011661396	0.0266292733298	0.0200101409796	0.0406431781106	0.0852816521457
a	0.0231635152829	0.030167047654	0.097325814491	0.217846868218	0.266125542661	0.0847463400001	0.0542941780484	0.0425900534071	0.036037694891	0.0309798220465	0.0244660911099	0.0147555969932	0.0239116593702	0.0535900173819
n	0.0208533050943	0.033560349218	0.067358771497	0.171123956073	0.233853847554	0.147864113333	0.0673869260161	0.0482244178024	0.0419150316303	0.0325230740155	0.0204083970366	0.0158890656644	0.0223387197901	0.076700605794
d	0.0186182016981	0.032694216406	0.051026090499	0.125205552024	0.169464949185	0.155811704444	0.0709780420054	0.0551601392675	0.0537519772101	0.0425153913385	0.0217132656789	0.0246137885548	0.02528923993	0.153158201931
e	0.0192299338994	0.0241664054687	0.0326752301663	0.0704944173413	0.112825883062	0.166703901481	0.0987490140018	0.0811996797558	0.0781083924034	0.0585469304462	0.0293254552263	0.0316913295183	0.0261762799767	0.170107400644
m	0.0132599979665	0.0199006018229	0.0323997767221	0.0680781391138	0.0983688610207	0.216545300494	0.114623804667	0.0898091932519	0.0775710308011	0.0520184101487	0.0255445850754	0.0291388431728	0.0326746599922	0.130066466881
i	0.0139998859888	0.021199133941	0.0351133922407	0.0696745797046	0.0963467870069	0.223469766831	0.109340401556	0.082480031084	0.0719435769337	0.0507443367162	0.0282218616918	0.0336560477243	0.0346566199974	0.129153155627
n	0.0137196819963	0.0184180779803	0.0286945974136	0.0586059599015	0.083093695669	0.212674588944	0.104498300519	0.0812483103613	0.0915875256446	0.0626554122387	0.0326881205639	0.0402669825748	0.0335117399991	0.138336718542
d	0.0100914473321	0.0139438593268	0.0225420324712	0.0496024199672	0.0678204318897	0.188905529648	0.0946552335063	0.0756316034538	0.111983508548	0.0808121040796	0.0378132068546	0.0428853608583	0.041665013333	0.161647906181
è	0.0084823691107	0.00987996644227	0.0134963408237	0.0288768399891	0.0544103106299	0.163877843216	0.113731044502	0.0927530678179	0.133064169516	0.10961870136	0.0647032022849	0.0356790202861	0.0352541377777	0.136172835394
l	0.00510086970357	0.00973620214742	0.0188567769412	0.037507346663	0.0608465368766	0.170414947739	0.110845481501	0.0926768559393	0.144375389839	0.11210966712	0.0706266674283	0.0284322734287	0.0357579125926	0.102713145131
a	0.00517114323452	0.0108123073825	0.0213495256471	0.0368766455543	0.0484389789589	0.14416068258	0.0837369605003	0.0748631519798	0.14554246328	0.132710322373	0.0950521558094	0.0435503911429	0.0467828041975	0.110952715044
p	0.00479000107817	0.0081747691275	0.0153118752157	0.0292955451848	0.0373039263196	0.122323927527	0.0699609201668	0.0656942506599	0.143110821093	0.144374440791	0.10594338527	0.0836454637143	0.0669562013992	0.103114905015
l	0.00670646035939	0.00934534970917	0.0152557250719	0.0287289817283	0.0351968087732	0.107419375842	0.0754139067223	0.0700339835533	0.126118607031	0.121001480264	0.0758103284233	0.0867097879048	0.0979180671331	0.144340968338
è	0.0074255101198	0.00837360323639	0.010583155024	0.0175754405761	0.0244631695911	0.0871180252807	0.0912507022408	0.0824170278511	0.12231286901	0.137175826755	0.100916309474	0.0645303626349	0.095938955711	0.149918656113
o	0.00491822003993	0.00543320774546	0.00648787167467	0.013408360192	0.020940923197	0.0911536417602	0.0896753340803	0.0806646759504	0.139677956337	0.184133608918	0.130809103158	0.0637851208783	0.0692690185703	0.0996428187043
k	0.00435417001331	0.00631255924849	0.0105879972249	0.026730520064	0.0336369410657	0.100768680587	0.0779423113601	0.0732448919835	0.151893318779	0.178949869639	0.103517734386	0.0671597069594	0.0592285395234	0.105672539568
a	0.00456839333777	0.0068634297495	0.0121889457416	0.028994826688	0.0340641070219	0.082737193529	0.0570768704534	0.0549051306612	0.117634072926	0.135071623213	0.0919502781287	0.108344368986	0.0904906131745	0.175109846523
e	0.00445718444592	0.0052590399165	0.00717913858053	0.0139083555627	0.016591925674	0.048591597843	0.0421637234845	0.0414353102204	0.075277157642	0.129525874404	0.101160359376	0.161504456329	0.138096871058	0.214848948841
m	0.00353937814864	0.00724993663883	0.0137529228602	0.0242598118542	0.0283845052247	0.0839657659477	0.0481804411615	0.0455818034068	0.0819185525473	0.117310191468	0.074321719792	0.16922815211	0.127989023686	0.174317982947
è	0.00287652271621	0.00753311554628	0.0157844776201	0.0272798039514	0.0319363284082	0.0907314553159	0.0557466470538	0.0516165344689	0.0765055841824	0.0997180304893	0.0745779065973	0.142309384037	0.200914407895	0.122469660982
c	0.00188799423874	0.00418573851543	0.00782575254003	0.0149096346505	0.0198823361361	0.0557859851053	0.0459091490179	0.0421210114896	0.0581160947275	0.0854089101631	0.0785517355324	0.119766794679	0.362992469298	0.102656220327
h	0.00300764807958	0.00458361283848	0.00646088418001	0.0132142115502	0.0187165453787	0.0479810283684	0.0357724496726	0.0335443704965	0.0584747649092	0.079495236721	0.0751883451775	0.121817264893	0.345006489766	0.156737073442
i	0.00464224269319	0.00522272427949	0.00606733139334	0.0103594805167	0.0130051184596	0.0297784661228	0.0279385165575	0.0281631234988	0.0467822216364	0.070157678907	0.0759339150592	0.140445088298	0.323993496589	0.217510691147
</S>	0.00466546634659	0.00491953713975	0.00560060569667	0.00803520525835	0.0087498142298	0.0193718180614	0.0202629082787	0.0212833117494	0.0348077108182	0.0524095894535	0.0638881575296	0.151565044149	0.379836748294	0.224604345574
