 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.7983945	0.0903186	0.017181825	0.00522998	0.020092005	0.00873956	0.033055225	0.02698812
i	0.574033166667	0.198727866667	0.0422217416667	0.0143315633333	0.0324994016667	0.01568642	0.069552475	0.0529473733333
n	0.326496388889	0.310857622222	0.0914870805556	0.0232478544444	0.0320655338889	0.0170043733333	0.0991324916667	0.0997087244444
a	0.213016796296	0.369033874074	0.108765626852	0.0276236181481	0.0323492446296	0.0176741244444	0.107941497222	0.123594908148
d	0.149968665432	0.367311624691	0.166201808951	0.032697472716	0.0342947482099	0.0176418748148	0.114944165741	0.116939302716
r	0.104905955144	0.416397541564	0.19774026965	0.035435257572	0.03023431607	0.0152705916049	0.0960196885803	0.103996267572
e	0.0924387517147	0.471782847188	0.19689775655	0.0384086858573	0.02870663869	0.016669830535	0.0627573295268	0.092338022524
f	0.0577380839049	0.380706282396	0.300652585517	0.0584572619524	0.02846784623	0.0152508435117	0.0650598098423	0.0936672741747
f	0.0443557279683	0.277442427465	0.359004195172	0.0894831539841	0.03687501541	0.0225559145039	0.0708523032808	0.0994315913916
ì	0.0431357093228	0.259220809155	0.364444398391	0.136458384661	0.0397017718033	0.0255725715013	0.0481502677603	0.0833161971305
m	0.0304195697743	0.233288603052	0.34864246613	0.16727312822	0.0441182239344	0.0200061905004	0.0350020559201	0.121249399044
m	0.0213566565914	0.212472201017	0.346321822043	0.13356454274	0.0628635079781	0.0244112635001	0.04361191864	0.155397799681
u	0.0181173521971	0.180316033672	0.382690274014	0.192974680913	0.065472369326	0.0289292211667	0.0368783395467	0.0946216998937
a	0.0181999840657	0.105296977891	0.351587091338	0.338408226971	0.0704972897753	0.0350760737222	0.0251020131822	0.0558321999646
n	0.0175473946886	0.090027659297	0.304417363779	0.326498742324	0.0900070965918	0.0504679912407	0.0323824043941	0.0886509333215
k	0.0172271315629	0.0775184864323	0.232462787926	0.259011247441	0.131124032197	0.0607294637469	0.0543250014647	0.167601311107
ò	0.0153212938543	0.0478289288108	0.148383262642	0.259280749147	0.220700010732	0.0928967545823	0.0551461338216	0.160442537036
r	0.0150991479514	0.0502149762703	0.130513087547	0.286134916382	0.268317003577	0.103839318194	0.0419432779405	0.103938045679
a	0.0159862159838	0.0432112254234	0.0977445625157	0.231255305461	0.302949334526	0.114163839398	0.0872944926468	0.10739444856
e	0.0131296386613	0.0262256418078	0.0572477541719	0.146639768487	0.339407111509	0.151384613133	0.134638497549	0.131326816187
n	0.0101726495538	0.0239863806026	0.062723384724	0.116719889496	0.271440370503	0.153109537711	0.223249832516	0.138598605396
ì	0.00600256985127	0.0197693935342	0.0552650615747	0.0754718631653	0.179105123501	0.148490179237	0.376683277505	0.139212868465
r	0.00398662995042	0.0128513811781	0.0321060538582	0.0567138210551	0.1386783745	0.120715293079	0.503958092502	0.130990289488
t	0.00543823331681	0.0140138770594	0.0328569179527	0.0547048403517	0.1436997915	0.12104866436	0.492308364167	0.135929096496
e	0.0065311111056	0.0147844123531	0.0284692393176	0.0417779467839	0.1241802305	0.12207268812	0.498289454722	0.163894698832
e	0.00508996370187	0.00945748078437	0.0168678597725	0.0220197822613	0.0770140101667	0.08282789604	0.578445151574	0.208277899611
t	0.00346246823396	0.00535750026146	0.0103190799242	0.0160482274204	0.0541704033889	0.05664199868	0.666244050525	0.187756266537
t	0.00184025974465	0.00301880008715	0.00661549330807	0.0107445724735	0.0382711011296	0.0359849662267	0.750119683508	0.153405055512
ù	0.00196292658155	0.00328915669572	0.00669594776936	0.00834198749117	0.0328719003765	0.0294778220756	0.703521561169	0.213838685171
</S>	0.00232844829077	0.00398598834786	0.00788381888468	0.00966074374558	0.0346474501882	0.0298804610378	0.659459280584	0.252153842585
