 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.8141065	0.110791	0.01538797	0.005074135	0.00785251	0.01103347	0.017783935	0.017970445
n	0.553994166667	0.219180333333	0.06635119	0.0140318616667	0.0162364366667	0.0167598233333	0.037736845	0.075709315
è	0.381955055556	0.309843777778	0.11788673	0.0243158872222	0.0179066122222	0.0170546744444	0.0398930816667	0.0911441383333
r	0.345884685185	0.293705259259	0.169960576667	0.0767688957407	0.0187614374074	0.0185044581481	0.0281043272222	0.0483103461111
t	0.230536461728	0.20429108642	0.232623525556	0.212090631914	0.0262346791358	0.0234424193827	0.0338730424074	0.0369083153704
i	0.122758120576	0.17099636214	0.332784175185	0.251055877305	0.0274553263786	0.0230569064609	0.0364752808025	0.0354180717901
s	0.0704406068587	0.150506754047	0.364464391728	0.279109959102	0.0339321087929	0.0189879021536	0.0311644936008	0.05139402393
t	0.0488729356196	0.100707451349	0.291381797243	0.385353319701	0.0514739362643	0.0201552340512	0.0343816645336	0.0676739746433
e	0.0395561452065	0.0713769171163	0.277300599081	0.4244814399	0.0568809454214	0.0198433780171	0.0371038215112	0.0734570248811
s	0.0368557150688	0.0559817057054	0.223906533027	0.399208146633	0.0938375818071	0.027096859339	0.0393708738371	0.123742708294
e	0.0388705383563	0.0492725685685	0.176250844342	0.401217715544	0.118512793936	0.0309489864463	0.0398808579457	0.145045436098
t	0.0338342461188	0.0411796228562	0.147398914781	0.361123571848	0.187159197979	0.0510264954821	0.0414435193152	0.136834345366
t	0.0291613153729	0.0338330076187	0.096028504927	0.271989190616	0.26561373266	0.0771934651607	0.0471956064384	0.178985115122
à	0.025894971791	0.0287177358729	0.0762021349757	0.253829396872	0.340772910887	0.0767277883869	0.0368474021461	0.161007338374
e	0.0203328239303	0.0221504786243	0.0531101116586	0.194925965624	0.490562636962	0.0870959294623	0.024253067382	0.107568746125
v	0.0157402179768	0.0179267928748	0.0363432372195	0.124235588541	0.441736878987	0.190871976487	0.0549474224607	0.118197582042
ò	0.0105859159923	0.0128058976249	0.0291171124065	0.0893798295137	0.354849959662	0.303454992162	0.0676176074869	0.132188527347
s	0.0092372486641	0.0107296192083	0.0227968708022	0.0813138098379	0.370740319887	0.297126330721	0.0556632691623	0.152392509116
t	0.0093148595547	0.0105225597361	0.0183414569341	0.0729132366126	0.319581773296	0.31198611024	0.0598865230541	0.197453169705
e	0.00916379985157	0.00969122324537	0.0140037356447	0.0410637788709	0.226656257765	0.33751537008	0.125416007685	0.236489723235
m	0.00745917995052	0.0113706777485	0.0163746952149	0.0357744596236	0.171932419255	0.351591456693	0.158780869228	0.246716574412
a	0.00720302998351	0.0122152992495	0.016891998405	0.0322045865412	0.132651373085	0.298836818898	0.178982156409	0.321014858137
r	0.00591277332784	0.00764034974983	0.00980503946833	0.0174696088471	0.079354957695	0.191747272966	0.321411718803	0.366658286046
è	0.00364298777595	0.00430277324994	0.00565316315611	0.011632302949	0.0567520858983	0.137308190989	0.481508906268	0.299199762015
o	0.00356184259198	0.00379017441665	0.00516959105204	0.009841420983	0.0464388619661	0.106932496996	0.529477635423	0.294788254005
</S>	0.00419053629599	0.00429014220832	0.00574283552602	0.0099772104915	0.046189430983	0.106401748498	0.505225317712	0.317983127002
