 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.641263	0.19982845	0.04665145	0.0056076	0.00446121	0.005597215	0.006597015	0.00656786	0.02342248	0.025361435	0.03464217
d	0.403909333333	0.246511483333	0.114776916667	0.0154126833333	0.0144768433333	0.00841956833333	0.00833239833333	0.00830135666667	0.0332942266667	0.071087945	0.0754772233333
ì	0.251276777778	0.383229494444	0.141840672222	0.0198661611111	0.0179688211111	0.00724540611111	0.00642265277778	0.00647352555556	0.0231155288889	0.073015715	0.0695453844444
s	0.165335292593	0.457220498148	0.147229257407	0.067748187037	0.0432260137037	0.010277152037	0.00942791092593	0.00947584518519	0.0162843296296	0.040212005	0.0335636714815
o	0.111758564198	0.342642166049	0.248057752469	0.092133395679	0.0604598712346	0.0156636840123	0.0142746369753	0.0143983150617	0.0198515432099	0.0412421016667	0.0395180238272
n	0.0796459213993	0.226972688683	0.29267591749	0.10991979856	0.110330823745	0.0207103613374	0.0141043789918	0.0138418050206	0.0238015477366	0.0422445338889	0.0657523412757
t	0.0554468404664	0.121087029561	0.282916639163	0.144067932853	0.159952274582	0.0262954537791	0.0151949929973	0.0145606350069	0.0327603492455	0.0568824112963	0.0908358804252
a	0.0525143134888	0.0898467765203	0.298364546388	0.123137310951	0.164197424861	0.0260727179264	0.0160790976658	0.0155048783356	0.0374362497485	0.0694540037654	0.107392960142
o	0.0469211044963	0.0704097588401	0.253315182129	0.13322810365	0.22307614162	0.0255704059755	0.0154850325553	0.0142021927785	0.0337607499162	0.0619530012551	0.122077986714
n	0.0351356348321	0.04997248628	0.17167006071	0.22860103455	0.242474047207	0.0336527353252	0.0178758441851	0.0145547975928	0.0309731166387	0.0522401337517	0.122849662238
a	0.030740444944	0.0422235954267	0.137688020237	0.269711011517	0.259270682402	0.0345585117751	0.0171536480617	0.0134251991976	0.0294956722129	0.0505286112506	0.115204554079
d	0.0271758149813	0.0359261318089	0.117520406746	0.286201337172	0.258902560801	0.0420618372584	0.0213022826872	0.0183197663992	0.0317035574043	0.0545631704169	0.106323118026
e	0.0242855383271	0.033196110603	0.102687868915	0.296595445724	0.249871186934	0.0442964124195	0.0236336942291	0.0204771887997	0.0316754191348	0.0540817568056	0.119199306009
r	0.025824446109	0.0335524035343	0.0851779896383	0.286599481908	0.254007062311	0.0401339041398	0.0262967980764	0.0229774295999	0.0280350397116	0.0540992189352	0.143296102003
f	0.0212696153697	0.0258181345114	0.0586916632128	0.320978160636	0.230365354104	0.0481838680466	0.0335747326921	0.0302657765333	0.0270483132372	0.0540592396451	0.149745034001
ò	0.0195643717899	0.0267522115038	0.0666306210709	0.362098053545	0.231953118035	0.0499458560155	0.031191677564	0.0273199921778	0.0199735977457	0.039397313215	0.125173311334
m	0.01556708393	0.0241036371679	0.081958340357	0.322782017848	0.202967372678	0.0883135853385	0.0426053258547	0.0338353640593	0.0215801925819	0.028392404405	0.137894403778
m	0.0112382246433	0.0174907123893	0.092752480119	0.230836005949	0.197124124226	0.119103195113	0.0566595752849	0.0430924546864	0.0355848308606	0.043099168135	0.153019134593
u	0.0115228115478	0.0157156041298	0.0743908267063	0.23439366865	0.176854174742	0.159219731704	0.0706080584283	0.0504412182288	0.0382409436202	0.0450420227117	0.123571378198
o	0.0131023705159	0.0151299680433	0.0394097422354	0.231417556217	0.112557791581	0.211917577235	0.103878952809	0.0769092394096	0.0313786145401	0.0312672409039	0.133031126066
n	0.0110165768386	0.0124094793478	0.0321019807451	0.183682518739	0.091635630527	0.230001859078	0.125812650936	0.0983587464699	0.0368162715134	0.0261952136346	0.151969042022
ì	0.0092121789462	0.0124979164493	0.034083226915	0.186782506246	0.0908162768423	0.224736286359	0.121865216979	0.100338582157	0.0365572571711	0.0200388378782	0.163072014007
c	0.00827702964873	0.0129546554831	0.0349044756383	0.189299835415	0.100365058947	0.191879095453	0.122166738993	0.108250860719	0.0466386523904	0.0358682459594	0.149395671336
h	0.0101202465496	0.013854035161	0.0398153918794	0.143839278472	0.096945219649	0.175745365151	0.154094579664	0.122728953573	0.0641903174635	0.0504549486531	0.128211557112
a	0.0117857121832	0.0141180450537	0.0326187972931	0.0984115594907	0.061311039883	0.161770121717	0.211723859888	0.167762317858	0.0539318391545	0.041711049551	0.144855519037
p	0.0079775973944	0.0089157650179	0.017446832431	0.0688303531636	0.0349232466277	0.153429707239	0.222505619963	0.192761105953	0.0917972130515	0.042868616517	0.158543839679
à	0.0059249624648	0.0071386383393	0.014103177477	0.0686849843879	0.0305734155426	0.13920336908	0.213391539988	0.202895368651	0.119224971017	0.038481438839	0.160378279893
r	0.00543256748827	0.0067820061131	0.0131764858257	0.071434394796	0.0296561385142	0.120408923027	0.233701179996	0.229991456217	0.095147990339	0.0333030462797	0.160966093298
o	0.00599749249609	0.00706447870437	0.0118635219419	0.059092364932	0.0279891128381	0.0985707076757	0.231932059999	0.238571818739	0.12187009678	0.0496894820932	0.147359031099
n	0.00630203416536	0.00750296623479	0.0134285739806	0.0530341549773	0.031184470946	0.105563635892	0.202891686666	0.210476272913	0.154706365593	0.0627563606977	0.152153010366
t	0.00598148472179	0.00677148207826	0.0120358613269	0.0447484516591	0.026336256982	0.110194045297	0.165104562222	0.174405090971	0.191614788531	0.0697135535659	0.193094003455
a	0.0059537982406	0.00625222069275	0.00829623710897	0.0246543838864	0.0150477323273	0.0669912817657	0.124099820741	0.154685363657	0.247537596177	0.094125884522	0.252356001152
d	0.00441386941353	0.00462328689758	0.00666374236966	0.0316845946288	0.0181396907758	0.0679131939219	0.105420240247	0.130295787886	0.290871198726	0.121098961507	0.218875367051
e	0.00426981647118	0.00468322563253	0.00730010412322	0.0367832315429	0.0223413635919	0.0668661313073	0.087677946749	0.105037062629	0.316769399575	0.151691653836	0.19657982235
f	0.00415589549039	0.00465730187751	0.00752827470774	0.0403508438476	0.0250113211973	0.0626118104358	0.0795668489163	0.0970538208763	0.313852799858	0.176317217945	0.18889360745
ò	0.0029353484968	0.00339287062584	0.00623652156925	0.0408089812825	0.0230191737324	0.0628709701453	0.0818407829721	0.101756940292	0.265263599953	0.228303405982	0.18357086915
r	0.00313976949893	0.00352893354195	0.00552226718975	0.0284206604275	0.0147799245775	0.0490459233818	0.0940267609907	0.123719980097	0.234274199984	0.233468801994	0.21007262305
e	0.00333443316631	0.00357034451398	0.00485963572992	0.0208979734758	0.0111703015258	0.0377273077939	0.0837008536636	0.108335126699	0.199552399995	0.318974267331	0.20787787435
m	0.00353389438877	0.00422705817133	0.00752646190997	0.0341931444919	0.0227561271753	0.0718908359313	0.0868478845545	0.0926425088997	0.164056799998	0.322938422444	0.189387624783
a	0.00380219146292	0.00453854272378	0.00821335063666	0.037457478164	0.0255350590584	0.0829408119771	0.0863804948515	0.0838641029666	0.140683066666	0.370114474148	0.156470874928
m	0.00345825048764	0.00385667424126	0.00653136021222	0.0260532227213	0.0165781363528	0.0619424039924	0.0729256982838	0.0712393009889	0.199815822222	0.394425758049	0.143173291643
è	0.00246683682921	0.00283196808042	0.00538046340407	0.0217894809071	0.0130112121176	0.0539911179975	0.0685135994279	0.067645233663	0.209774807407	0.432642186016	0.121952763881
n	0.00191074894307	0.00204297936014	0.00315065113469	0.0107689503024	0.0063429440392	0.0259483893325	0.039247766476	0.040455111221	0.148302469136	0.543089062005	0.17874058796
a	0.00517302631436	0.00517167978671	0.00536528371156	0.0087911001008	0.00608086467973	0.0182783964442	0.0304637888253	0.0307149370737	0.131653856379	0.522646020668	0.235660862653
</S>	0.00838666315718	0.00832698989336	0.00785964185578	0.0089146500504	0.00743509733986	0.0157106482221	0.0226893944126	0.0210094685368	0.0925169781895	0.577836010334	0.229314431326
