 	il	morto	vuole	pianto	</S>
o	0.8917845	0.0552651	0.005072835	0.02983494	0.018042655
p	0.613860833333	0.279351666667	0.0119933616667	0.04234368	0.052450185
e	0.408392944444	0.452582888889	0.0142953838889	0.0562981933333	0.0684304283333
s	0.337170314815	0.50936162963	0.0186243912963	0.0627354977778	0.0721081761111
a	0.211128438272	0.632729876543	0.0198382237654	0.0600312992593	0.076272092037
m	0.152695212757	0.632543958848	0.0731098012551	0.0617837330864	0.0798673973457
m	0.114422137586	0.622493986283	0.137073933752	0.0518757110288	0.0741345324486
è	0.118096379195	0.694627662094	0.111188544584	0.0370901370096	0.0389973174829
n	0.131937793065	0.653994554031	0.089306081528	0.0498799123365	0.074881179161
o	0.146836264355	0.451490184677	0.183440027176	0.0816453707788	0.136587726387
t	0.125532154785	0.248562594892	0.267395342392	0.10453579026	0.253973908796
è	0.0829958182617	0.145140398297	0.365764780797	0.10862676342	0.297472302932
l	0.0529434394206	0.110161166099	0.400194593599	0.102455754473	0.334245100977
i	0.0460454131402	0.0842268886997	0.2711965312	0.214693251491	0.383838033659
g	0.0431400377134	0.0728747628999	0.224490843733	0.257518417164	0.40197601122
l	0.0351938125711	0.0626098876333	0.194431614578	0.219192805721	0.48857200374
a	0.0372201041904	0.0450481625444	0.111138404859	0.282872601907	0.52372133458
m	0.0259663680635	0.0355150875148	0.10795400162	0.310116200636	0.520448778193
m	0.0155294526878	0.0327771291716	0.126935833873	0.274586733545	0.550170926064
è	0.0211707142293	0.0485183430572	0.121244777958	0.282824577848	0.526241642021
n	0.0249094047431	0.0531413810191	0.104831025986	0.316316859283	0.50080154734
o	0.025652101581	0.0377406270064	0.0720320419953	0.318556286428	0.546018849113
</S>	0.0315264007905	0.0378536635032	0.0647969209976	0.322815143214	0.543007424556
