 	Marika	è	che	si	sposa	domani	</S>
M	0.693995	0.0615504	0.01676656	0.01106809	0.02138688	0.093719155	0.101514325
a	0.445780666667	0.1365662	0.0299071866667	0.0200206966667	0.03186286	0.146095051667	0.189767775
r	0.240153955556	0.205978733333	0.0885338622222	0.0410137655556	0.0316461866667	0.142059350556	0.250614258333
ì	0.143822051852	0.345800911111	0.132781620741	0.0536052885185	0.0246138955556	0.095411616852	0.203964719444
k	0.0996487839507	0.41088797037	0.21015087358	0.0766980295062	0.0192528985185	0.059337272284	0.124024239815
a	0.0628455946502	0.290418990123	0.375911624527	0.0942362098354	0.0170451661728	0.0506439907613	0.108898113272
è	0.0491490648834	0.198915996708	0.511558874842	0.0902014032785	0.0157753553909	0.0343931302538	0.100005571091
n	0.0297488216278	0.149474332236	0.503065291614	0.14978426776	0.029400851797	0.0330082100846	0.105517390364
a	0.0275502072093	0.106733010745	0.355011097205	0.264910422587	0.048006150599	0.0396304366949	0.158158130121
r	0.0253616790698	0.0580528035817	0.240797365735	0.332051474196	0.078175483533	0.058576445565	0.206984376707
m	0.0124279696899	0.0320727345272	0.211151121912	0.312384491399	0.141818161178	0.0961154485217	0.194029458902
a	0.00850113989663	0.0232766781757	0.159930273971	0.267897497133	0.215725720393	0.111042816174	0.213625486301
s	0.00676195663221	0.0144897727252	0.0872779913237	0.220520165711	0.233634573464	0.211903938725	0.2254111621
t	0.0051270988774	0.0103155575751	0.0537527971079	0.160660721904	0.228322857821	0.320119979575	0.221700387367
ì	0.0039738096258	0.00787475585837	0.0327550657026	0.0952377073013	0.17754728594	0.434603326525	0.248007795789
à	0.00221606354193	0.00479683528612	0.0182634752342	0.0447015691004	0.0861262286467	0.623292775508	0.220603265263
v	0.00128176384731	0.00306459176204	0.0161684117447	0.0300575563668	0.0592412095489	0.709331591836	0.180855421754
v	0.00274679361577	0.00444528058735	0.0167437372482	0.0302631187889	0.0745630698496	0.617598530612	0.253639807251
r	0.00410009453859	0.00601162352912	0.0166833457494	0.031563906263	0.0753888232832	0.532316843537	0.333935602417
i	0.0029828648462	0.00444134117637	0.0139886052498	0.0258204687543	0.0496833744277	0.610188281179	0.292895534139
</S>	0.0022903374231	0.00312818058819	0.0094255876249	0.0182008343772	0.0363061372139	0.67384664059	0.25680276707
