 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.769478	0.1297455	0.01185015	0.00908567	0.01189688	0.01748721	0.023936515	0.02651985
v	0.568074666667	0.189251166667	0.0479468833333	0.0167397233333	0.01978436	0.0223750366667	0.0454389716667	0.0903890833333
ò	0.372991555556	0.360911055556	0.0670043944444	0.0195347744444	0.0189729033333	0.0177096688889	0.0416065338889	0.101269167778
s	0.288566185185	0.498081685185	0.0666585648148	0.0315965581481	0.0173664844444	0.016736812963	0.0277471212963	0.053246895926
t	0.197684061728	0.456693895062	0.120801188272	0.069914652716	0.0289782281481	0.0297865376543	0.0461386737654	0.0500033653087
i	0.131262787243	0.398357298354	0.198889729424	0.0872096842387	0.0381709093827	0.0342741792181	0.0572765245885	0.0545593884362
z	0.0759747957477	0.271081999451	0.212950576475	0.234005361413	0.0399540364609	0.0296078597394	0.0584693748628	0.0779563628121
o	0.0476668319159	0.155568566484	0.263554858825	0.305907453804	0.0470592788203	0.0272851532465	0.0556362916209	0.097321787604
ì	0.0440315106386	0.149905188828	0.364825286275	0.249203151268	0.0512797596068	0.0197559510822	0.0371445305403	0.0838547625347
m	0.0320275035462	0.107787762943	0.319308762092	0.285314717089	0.0618427532023	0.0272183170274	0.0463435435134	0.120156754178
m	0.0205961345154	0.0586220543143	0.211170587364	0.34102223903	0.0851278510674	0.0449828723425	0.0745805811711	0.163897918059
u	0.0274099448385	0.0529578181048	0.176990529121	0.409470079677	0.0919809836891	0.0498988574475	0.0650508603904	0.126241272686
ì	0.0313438816128	0.0573303393683	0.203092509707	0.465979026559	0.0919305612297	0.0375002191492	0.0354409201301	0.0773828242287
m	0.0202459272043	0.0394746464561	0.164810069902	0.372513342186	0.117847053743	0.0817484397164	0.0676406400434	0.135719708076
e	0.0166844090681	0.025681182152	0.0824335899673	0.240327114062	0.221316017914	0.116463246572	0.0990888466811	0.198005236025
p	0.0127985930227	0.0171710207173	0.0456954299891	0.178759771354	0.239834339305	0.203741515524	0.129040248894	0.172959078675
à	0.00847885100757	0.0134224002391	0.038523276663	0.143720323785	0.234653779768	0.275641171841	0.134151382965	0.151408692892
n	0.00931771366919	0.016758033413	0.0489737255543	0.147323107928	0.247341259923	0.23126405728	0.106370760988	0.192651230964
t	0.0107508045564	0.0164097111377	0.0416892751848	0.108391002643	0.169232419974	0.256123019093	0.132977920329	0.264425743655
a	0.00962094818547	0.0122818670459	0.0234731517283	0.0678912342143	0.111729739991	0.266231339698	0.204678973443	0.304092914552
p	0.00594516939516	0.00752307234863	0.0130044939094	0.0461928447381	0.0794099133303	0.267562446566	0.325137657814	0.255224638184
o	0.00473874979839	0.00591460078288	0.00978351463647	0.035111548246	0.0659867377768	0.236112148855	0.411553219271	0.230799212728
l	0.0042917699328	0.00551341359429	0.00966607154549	0.0342128494153	0.0634342459256	0.208076382952	0.455907739757	0.218897404243
e	0.00363251664427	0.00474025786476	0.0087269138485	0.0319214498051	0.0561504819752	0.189932527651	0.487122579919	0.217773134748
m	0.00355010554809	0.00463215262159	0.00748879461617	0.027000949935	0.0507558939917	0.19034824255	0.503578193306	0.212645478249
i	0.00288078184936	0.00387076087386	0.00619554820539	0.0237049833117	0.0433950979972	0.18335398085	0.551220397769	0.18537859275
m	0.00250090728312	0.00337864362462	0.00481546273513	0.0174110611039	0.0343999659991	0.168721893617	0.586783799256	0.181988197583
m	0.00185474242771	0.00305486787487	0.00507029424504	0.0187537870346	0.042580955333	0.268770297872	0.534598266419	0.125316465861
è	0.00238254414257	0.00417844262496	0.00779270808168	0.0214130290115	0.0406451184443	0.240137165957	0.541345755473	0.142105221954
n	0.00456979804752	0.00784029754165	0.0135885026939	0.0287036430038	0.0303194061481	0.126806755319	0.546690918491	0.241481073985
a	0.00806661934917	0.0112232658472	0.017393000898	0.0377560476679	0.033993368716	0.100455885106	0.486381306164	0.304731024662
</S>	0.0101243596746	0.0121640829236	0.017794300449	0.0403227238339	0.040215884358	0.097120442553	0.477379653082	0.304879012331
