 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.73259	0.1643959	0.021013345	0.005865455	0.00409396	0.004291985	0.002657615	0.004166145	0.003244235	0.00563506	0.007060075	0.005617545	0.02517368	0.01419514
n	0.476081333333	0.248593633333	0.0770875816667	0.010657085	0.00801328666667	0.007715665	0.00632659833333	0.00557537166667	0.005327405	0.00778968666667	0.00981142166667	0.00782224833333	0.0653207266667	0.06387808
ì	0.273460111111	0.392692877778	0.112974393889	0.0158008616667	0.0126436622222	0.00893710166667	0.00743688277778	0.00467186722222	0.00531325833333	0.00665261888889	0.00850522722222	0.00692396611111	0.0672361755556	0.0767509266667
c	0.16750977037	0.432504959259	0.22450566463	0.0323770872222	0.0182970207407	0.0115058138889	0.00790744425926	0.00470794240741	0.00573479944444	0.0048577362963	0.00599545574074	0.00512036203704	0.0346100585185	0.0443658422222
h	0.154392990123	0.278306653086	0.309082554877	0.0637142957407	0.0430676402469	0.0193653046296	0.0127208147531	0.0119543641358	0.0109670164815	0.0094372854321	0.00976147524691	0.00949801067901	0.0323958195062	0.0353354474074
e	0.172216663374	0.168299751029	0.319758851626	0.0694714319136	0.061399946749	0.0259556015432	0.0207598715844	0.0184009880453	0.0166869388272	0.0160728284774	0.0161994250823	0.016073536893	0.0410209065021	0.0376829824691
t	0.118058621125	0.102503650343	0.366314283875	0.0658451106379	0.060039615583	0.0331583671811	0.0364256905281	0.0209586626818	0.0244685129424	0.0177825761591	0.0176977083608	0.017583345631	0.0539127355007	0.065250960823
o	0.0739167737083	0.0715006834477	0.379361761292	0.0627462702126	0.0532064385277	0.0349082223937	0.0471455635094	0.0220298542273	0.0303223709808	0.017739992053	0.0174911027869	0.0171226485437	0.0630506451669	0.109457320274
r	0.0526298245694	0.0554273944826	0.328742920431	0.0779550567375	0.0609000461759	0.0306437407979	0.0444620878365	0.0235730847424	0.0316897903269	0.0185386640177	0.016169200929	0.0151138495146	0.064446348389	0.179707773425
ì	0.0617969081898	0.0550283648275	0.296042973477	0.0971504855792	0.0750203820586	0.031736780266	0.0427424626122	0.0292142282475	0.0358898634423	0.0183984546726	0.0138710669763	0.0126473165049	0.0515592161297	0.178901591142
