 	voglio	che	Maria	venga	domani	</S>
i	0.8407535	0.0670302	0.01135744	0.008561225	0.03560815	0.03668933
t	0.577261166667	0.2315634	0.0205038466667	0.0118340416667	0.06737475	0.0914626433333
è	0.403035722222	0.405308466667	0.0231006822222	0.00998033722223	0.05971225	0.0988622144444
l	0.321148974074	0.394323155556	0.100960960741	0.0343368024074	0.0680914166667	0.0811384048148
o	0.153709224691	0.434334051852	0.15487565358	0.0487612674691	0.0881324722222	0.120187468272
i	0.0786607415637	0.394855350617	0.25064821786	0.059110455823	0.0714541574074	0.145271156091
M	0.0408355805212	0.219796116872	0.37895307262	0.192183818608	0.0622495191358	0.105981618697
a	0.0255224935071	0.147127372291	0.369165024207	0.264623606203	0.0584765397119	0.135084772899
r	0.0181483245024	0.139645790764	0.330081341402	0.226919202068	0.120031746571	0.1651736243
ì	0.0124143015008	0.151793930255	0.305721780467	0.243138067356	0.164343915524	0.122588241433
a	0.00981167716693	0.114497276752	0.298474593489	0.274487022452	0.172785638508	0.129944080478
n	0.00671033572231	0.0618572922507	0.296041864496	0.315344007484	0.198379546169	0.121666993493
a	0.0048758785741	0.0372950674169	0.208177954832	0.245363602495	0.338932182056	0.165354964498
r	0.0029351215247	0.0167177724723	0.090846684944	0.116308000832	0.601649727352	0.171542421499
t	0.00185730584157	0.0093505508241	0.0543942949813	0.0910242002773	0.659776909117	0.183596573833
i	0.00167171194719	0.00626385694137	0.0319952883271	0.0749627334258	0.637236636372	0.247869524611
à	0.00133461064906	0.00357079898046	0.0186373527757	0.0399667111419	0.688227545457	0.248262841537
v	0.00105040688302	0.00484874299349	0.0233076842586	0.0398411370473	0.639464181819	0.291487613846
v	0.00089255229434	0.00565212433116	0.0239349280862	0.0416259456824	0.492925727273	0.434968537949
r	0.00166566409811	0.00819986144372	0.0257327093621	0.0409839152275	0.433734575758	0.489683179316
i	0.00285705136604	0.00862365381457	0.026465936454	0.0384565384092	0.504945525253	0.418651393105
</S>	0.00334077068302	0.00566192690729	0.019146768227	0.0275954192046	0.546614762626	0.397640696553
