 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.7526605	0.1459827	0.013776235	0.01460993	0.00590945	0.00778772	0.00927701	0.01311933	0.01771032	0.019166955
l	0.481440833333	0.2877899	0.034540945	0.02182441	0.01647248	0.0126380066667	0.0121147366667	0.01832661	0.0559284733333	0.0589237516667
ì	0.274651611111	0.4690953	0.049668315	0.0239439033333	0.0206488266667	0.0117101722222	0.00961643222223	0.0144513266667	0.0605793677778	0.0656348505556
k	0.185836737037	0.475128766667	0.106095305	0.0873283344444	0.0318102755556	0.0106237274074	0.00936396407408	0.0119226322222	0.0321038325926	0.0497863501852
o	0.103046445679	0.372755255556	0.213088101667	0.123320611481	0.0495059251852	0.0143361758025	0.0125250880247	0.0140387774074	0.0295202775309	0.0678632833951
e	0.0669962152263	0.279221085185	0.287516700556	0.115232370494	0.0615745083951	0.0224347919342	0.0168852293416	0.0173607924691	0.0346428925103	0.098135794465
n	0.0447290050754	0.167763695062	0.291050566852	0.225502790165	0.0636665361317	0.0260679306447	0.0164622097805	0.0187881974897	0.0366272641701	0.109342498155
p	0.0303978016918	0.107821131687	0.250806522284	0.336621596722	0.0840795453772	0.0290293768816	0.0150215032602	0.0206195991632	0.0360466880567	0.089556699385
r	0.0251856672306	0.059880777229	0.208523840761	0.423003865574	0.115116848459	0.0325593256272	0.0148783010867	0.0183471197211	0.0313230960189	0.0711814331283
a	0.0213413557435	0.0414454924097	0.17084594692	0.486139288525	0.12681628282	0.0333091752091	0.0147151336956	0.0125879265737	0.0248207653396	0.0679787777094
t	0.0200389519145	0.0320842641366	0.141360982307	0.468042429508	0.14974876094	0.044150258403	0.0217349445652	0.0116510421912	0.0238762217799	0.0873119925698
ì	0.0167661173048	0.0300829213789	0.141877327436	0.434065476503	0.184835920313	0.048600752801	0.0275438481884	0.0098533507304	0.0177623305933	0.0886117975233
m	0.0131182924349	0.0393499071263	0.149084775812	0.365685492168	0.192398306771	0.0608225176003	0.0429176827295	0.0115525202435	0.0207103001978	0.104360399174
à	0.00972123081163	0.0378932690421	0.154615925271	0.328326497389	0.20802243559	0.0788491392001	0.0525237942432	0.0116680700812	0.0199762300659	0.098403833058
i	0.00833253027054	0.024928523014	0.134211108424	0.335099165796	0.282883811863	0.0998164797334	0.0503164980811	0.00733603002707	0.00972547002197	0.0473506110193
n	0.00866288009018	0.026115374338	0.112775169475	0.297878721932	0.275539937288	0.113416493244	0.0622795993604	0.0124370533424	0.0119687533407	0.0789258370064
e	0.00961885669673	0.0270723247793	0.0902077231583	0.196864507311	0.227388645763	0.166400831081	0.11920423312	0.0198342177808	0.0178669844469	0.125541279002
m	0.00875630556558	0.0199545415931	0.0635603743861	0.142856769104	0.208053881921	0.20353861036	0.16595241104	0.0378424725936	0.0306977614823	0.118786759667
m	0.00617384518853	0.0161220338644	0.0615598247954	0.144836923035	0.170616627307	0.174113536787	0.18119680368	0.0797739241979	0.0471857204941	0.118420919889
è	0.00510511839618	0.0136381979548	0.0414876749318	0.115806574345	0.178193542436	0.204126512262	0.217346267893	0.087041608066	0.0394993401647	0.0977551732963
n	0.00670488279873	0.0185616993183	0.0361478916439	0.0855919247817	0.180788180812	0.223444170754	0.230437755964	0.0611384026887	0.0352650800549	0.121919924432
o	0.00797712759958	0.0173176431061	0.0284368472146	0.0547119415939	0.130176960271	0.202478390251	0.209859585321	0.0897843675629	0.064061426685	0.195195641477
m	0.00705751586653	0.0124164243687	0.0204077324049	0.041703947198	0.103976553424	0.190759463417	0.199209861774	0.148834122521	0.0809348422283	0.194699880492
i	0.00697771862218	0.0112866814562	0.0179786508016	0.0373481157327	0.0885336844747	0.169123487806	0.179185953925	0.179265707507	0.100121980743	0.210178293497
n	0.00595285287406	0.00812786381873	0.0144224902672	0.0304387719109	0.0621586281582	0.131357529269	0.144400984642	0.237299569169	0.162528326914	0.203313097832
a	0.00531446429135	0.00670286793958	0.0128019200891	0.0262853573036	0.0464475427194	0.0938023097563	0.113835828214	0.254034523056	0.221299442305	0.219476032611
l	0.00478374809712	0.00574356597986	0.0121679300297	0.0262751191012	0.0378039475731	0.0765088365854	0.102091442738	0.256222507685	0.265264147435	0.213138777537
i	0.00496069603237	0.00569998199329	0.0122159600099	0.0259114397004	0.032676049191	0.0610949121951	0.090409914246	0.251024169228	0.323500715812	0.192506025846
p	0.00492800201079	0.0054338473311	0.0109096700033	0.0254451132335	0.031365916397	0.0551713707317	0.0833400714153	0.237279056409	0.362268905271	0.183857775282
ù	0.00251515733693	0.00315671577703	0.0083078800011	0.0229698644112	0.030093538799	0.0479657902439	0.0714406238051	0.19335748547	0.48754063509	0.132652025094
n	0.00202147577898	0.00299003192568	0.00710525000037	0.0173684814704	0.030114612933	0.048140996748	0.0638167746017	0.148639295157	0.54958154503	0.130221341698
a	0.00414485192633	0.00392443064189	0.00808857666679	0.0148829071568	0.0271915609777	0.0440544322493	0.0611488582006	0.138793531719	0.526041848343	0.171728780566
</S>	0.00621310596317	0.00431912532094	0.00706782833339	0.0103117235784	0.0167662654889	0.0286771661247	0.0419453791003	0.102697915859	0.559912424172	0.222088890283
