 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.7668835	0.14978705	0.015722675	0.00812562	0.003201	0.01028748	0.0099205	0.01993359	0.016138415
k	0.5066185	0.219985683333	0.0975879916667	0.02167594	0.00819003666667	0.0147748266667	0.0142322	0.0507871633333	0.0661471383333
à	0.279832166667	0.389519561111	0.139766763889	0.0307609133333	0.00985175222222	0.0119306688889	0.01148907	0.0509892577778	0.0758592894444
j	0.169131255556	0.391651187037	0.171579687963	0.101704571111	0.0508415907407	0.012640382963	0.01047606	0.0301468892593	0.0618283398148
o	0.104191985185	0.225924395679	0.315149229321	0.144289923704	0.0779009635802	0.0172033276543	0.0141875866667	0.0305521630864	0.0706004799383
t	0.0707059950617	0.15990229856	0.368338743107	0.174594374568	0.0830640878601	0.0190365758848	0.0152998955556	0.0323496543621	0.0767081933128
r	0.0457099983539	0.09802189952	0.362486247702	0.230314791523	0.11320036262	0.0201178586283	0.0142181985185	0.032927351454	0.0830034644376
a	0.038684966118	0.0883934665067	0.366245415901	0.237778263841	0.117906120873	0.0208195528761	0.0136438328395	0.0318344504847	0.0846945548125
ù	0.033633388706	0.0762566888356	0.3227718053	0.28372042128	0.140499373624	0.0220031509587	0.0120489009465	0.0260560834949	0.0830104516042
d	0.025044862902	0.0516483296119	0.239564601767	0.333825140427	0.183918124541	0.0320995503196	0.0168989236488	0.026481261165	0.0905194172014
i	0.0219225209673	0.040699443204	0.179371533922	0.365735046809	0.212744041514	0.0388676501065	0.0197973745496	0.0291475537217	0.0917151390671
a	0.0266323403224	0.0437169144013	0.141807444641	0.369470348936	0.256977347171	0.0425652833688	0.0177122248499	0.0278493845739	0.0732689130224
a	0.0319112134408	0.0422450381338	0.0976226482137	0.328518116312	0.292506115724	0.0635640944563	0.0242285416166	0.0328825281913	0.0865218376741
s	0.0309703711469	0.0370547793779	0.0692652494046	0.256330705437	0.281912371908	0.0913442648188	0.0467240472055	0.0459710093971	0.140426945891
ò	0.0261938237156	0.0337060264593	0.0603370498015	0.219130235146	0.259130790636	0.12763575494	0.0703587490685	0.045154869799	0.158352315297
z	0.0193323979052	0.0271522321531	0.0576355499338	0.208470078382	0.204406596879	0.143365918313	0.103991416356	0.075745689933	0.159899771766
i	0.0155341559684	0.0193686007177	0.0424611833113	0.146788026127	0.122040865626	0.224187639438	0.158832472119	0.0960903966443	0.174696590589
g	0.0142698286561	0.0165499169059	0.0295518944371	0.0904080420423	0.0939836218753	0.261211213146	0.209950490706	0.0974829655481	0.186592196863
r	0.010057019552	0.0111117956353	0.0184900981457	0.0580454140141	0.0781349739584	0.230456404382	0.238092830235	0.114500655183	0.241110732288
à	0.00816583985067	0.00948560521177	0.0143147993819	0.033129871338	0.0422630579861	0.252401468127	0.253206943412	0.145255218394	0.241776577429
t	0.00627369995022	0.00781140173726	0.013086399794	0.0362730571127	0.0430731859954	0.251436489376	0.254787314471	0.176752406131	0.21050552581
s	0.00680597998341	0.00840220057909	0.0140831332647	0.0385403190376	0.0430455286651	0.239930496459	0.278300104824	0.157899802044	0.21299217527
i	0.00599145999447	0.0075808468597	0.0122753110882	0.0249057596792	0.022077669555	0.174827232153	0.247143368275	0.290412267348	0.21478572509
i	0.00440510333149	0.00515389895323	0.0075108570294	0.0134367698931	0.0143338165183	0.113771477384	0.189923456092	0.425453089116	0.22601157503
n	0.00383531777716	0.00426339298441	0.00695357234313	0.018204386631	0.0276509055061	0.108665159128	0.217572818697	0.405130696372	0.207723858343
ì	0.00324449925905	0.00362553766147	0.00654373411438	0.019871158877	0.029803618502	0.091418486376	0.185734006232	0.481523898791	0.178234952781
t	0.00292088975302	0.00317581255382	0.00471773137146	0.0114607262923	0.0169339895007	0.0792951621253	0.128362735411	0.585865966264	0.16726698426
t	0.00363947658434	0.00386324751794	0.00496592379049	0.0095188187641	0.0129460631669	0.0824604873751	0.13663257847	0.580792322088	0.165180994753
a	0.00420044886145	0.00425217583931	0.00518694459683	0.00803601292137	0.0095621277223	0.0631691624584	0.11766065949	0.578003774029	0.209928664918
</S>	0.00361509443073	0.00345058791966	0.00420247229841	0.00582776646069	0.00741622386115	0.0458092812292	0.086328529745	0.598993887014	0.244356332459
