 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.7929725	0.1283781	0.01048058	0.00629577	0.005900415	0.004360255	0.01099082	0.018586685	0.0220352
ù	0.6949695	0.2050187	0.0167466266667	0.00886828	0.00744545833333	0.00548093166667	0.01328969	0.022664495	0.0255164333333
o	0.5891575	0.3003139	0.0194899422222	0.01114096	0.00829599611111	0.00661319055556	0.01592498	0.023149265	0.0259143444444
o	0.416710833333	0.394691633333	0.0345294807407	0.02783692	0.011429832037	0.00906528018519	0.0257514933333	0.0344974216667	0.0454873481481
f	0.242225344444	0.335737544444	0.11053459358	0.12425214	0.0230449440123	0.00991712006173	0.0245342311111	0.0407142072222	0.0890403493827
r	0.182748848148	0.330590181481	0.13609659786	0.159052946667	0.0249587146708	0.00839389335391	0.0182718437037	0.0396842690741	0.100203083128
a	0.174607616049	0.38569672716	0.11505593262	0.145881548889	0.0168913715569	0.00840249111797	0.0213609812346	0.0440088230247	0.0880946277093
b	0.109695972016	0.289808242387	0.19689997754	0.223822516296	0.028551090519	0.0106792970393	0.0176795204115	0.0420502076749	0.0808134092364
b	0.0993807573387	0.311608414129	0.225030992513	0.224865505432	0.0377626635063	0.0118919323464	0.00943707013717	0.0275462358916	0.0524764697455
i	0.0913926857796	0.320421138043	0.223397330838	0.252014501811	0.0373364211688	0.0120752774488	0.00798984337906	0.0180760452972	0.0372967565818
k	0.0488934285932	0.227034712681	0.261443110279	0.337368833937	0.0444501070563	0.0137030258163	0.00757435445969	0.0161577484324	0.0433748521939
è	0.0364728761977	0.188903570894	0.289097370093	0.362810611312	0.0514825690188	0.0138407086054	0.00613167148656	0.0121751561441	0.0390856840646
s	0.0317705253992	0.141509056965	0.304983790031	0.397334537104	0.0668659563396	0.0176971028685	0.00706015382885	0.00874102204803	0.0240380613549
s	0.0258700417997	0.0926470523217	0.279648596677	0.416010512368	0.10648631878	0.0299540342895	0.013537417943	0.0154257706827	0.020420453785
a	0.0258615472666	0.0576243174406	0.268705198892	0.383042837456	0.164943439593	0.0373792780965	0.0157406726477	0.0208574902276	0.0258453512617
n	0.0228965824222	0.0461989058135	0.267062732964	0.317633945819	0.210864479864	0.0414910593655	0.0124838575492	0.0233485967425	0.0580197504206
o	0.0244374941407	0.0420486352712	0.254101244321	0.283043315273	0.239475493288	0.0452732531218	0.0117267525164	0.0264364655808	0.0734573168069
m	0.0247096313802	0.0353839784237	0.20909408144	0.240052438424	0.262587831096	0.0916098177073	0.0164154841721	0.0402955885269	0.0798515056023
a	0.0270578437934	0.0343284928079	0.168589693813	0.190028479475	0.298276610365	0.118908272569	0.0213600613907	0.0479074628423	0.0935434018674
s	0.0297572812645	0.033968130936	0.138821797938	0.154465559825	0.334023203455	0.13393942419	0.0214075537969	0.0408312209474	0.112785700622
t	0.0244788270882	0.027137210312	0.106414965979	0.116164586608	0.332124734485	0.16604247473	0.0260606179323	0.0454808069825	0.156095900207
ò	0.0202313756961	0.0241970034373	0.0935631553263	0.104363695536	0.332277244828	0.215603158243	0.0349348726441	0.0407548689942	0.134074800069
r	0.016479725232	0.0211775678124	0.0911786184421	0.100672731845	0.344640414943	0.238576386081	0.035087257548	0.0320497563314	0.120137100023
i	0.0202172750773	0.0239110892708	0.0959503394807	0.101040677282	0.300990471648	0.21410479536	0.0590747191827	0.0500835521105	0.134626366674
k	0.0188967316924	0.0258014964236	0.11253471316	0.111952325761	0.229102157216	0.191435598453	0.0881432397276	0.0733817507035	0.148751455558
a	0.0187851505641	0.0259791654745	0.11019263772	0.104758175254	0.168074019072	0.150084199484	0.0976280799092	0.0929991835678	0.231499151853
ì	0.0192931168547	0.0231003218248	0.0806048459067	0.0741755917513	0.134186639691	0.166178733161	0.17717735997	0.0962208278559	0.229062717284
a	0.0160518722849	0.0186563739416	0.0627928486356	0.0557541639171	0.123151879897	0.17277457772	0.257488786657	0.098972375952	0.194357572428
n	0.0137006974283	0.0169670913139	0.0651877828785	0.0605591213057	0.113953959966	0.133450192573	0.265971928886	0.122654125317	0.207555190809
e	0.0133958391428	0.016511730438	0.0628437942928	0.0602301404352	0.091844953322	0.0915643975243	0.222752642962	0.142396708439	0.29845973027
e	0.0153747797143	0.016115810146	0.0417387314309	0.0388286801451	0.057915217774	0.0573681325081	0.185262547654	0.187172236146	0.40022391009
f	0.00990728990477	0.0108207267153	0.040439810477	0.0391711933817	0.063526639258	0.055263910836	0.224402849218	0.258938078715	0.297529336697
r	0.00560498996826	0.00696673223843	0.037707470159	0.0372090644606	0.0592318464193	0.0468871702787	0.211376283073	0.371814359572	0.223201812232
a	0.00523924332275	0.00527856407948	0.0204206333863	0.0206015214869	0.0310171821398	0.0252890900929	0.133822461024	0.449548786524	0.308782270744
b	0.00397181110758	0.00448297802649	0.0234942877954	0.0253987071623	0.0326342273799	0.027237930031	0.127615853675	0.489684928841	0.265479356915
b	0.00313505703586	0.00540397934216	0.0266899292651	0.0279443357208	0.0384888757933	0.0353235433437	0.126228384558	0.526180309614	0.210605718972
i	0.00304919234529	0.00487416311405	0.0154226864217	0.0156423152403	0.0244598819311	0.0244062344479	0.0824786615193	0.506600103205	0.323066906324
k	0.0030314341151	0.00465344437135	0.0155201054739	0.0168573084134	0.0358285173104	0.0363973981493	0.130867320506	0.435089034402	0.321755968775
