 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.6422425	0.28363635	0.00949449	0.00584685	0.004547995	0.007125005	0.0096079	0.02396647	0.013532655
s	0.4116295	0.431296116667	0.0163432233333	0.0109704766667	0.010037315	0.00986520166667	0.0126773666667	0.04108309	0.056098285
o	0.286799833333	0.514296705556	0.0233807411111	0.0189987588889	0.0133134383333	0.00993183388889	0.0118533888889	0.0452037966667	0.076221995
t	0.227697277778	0.508697568519	0.033784347037	0.0216171862963	0.0172895127778	0.012863277963	0.0124325962963	0.0657323655556	0.099885565
r	0.189285092593	0.552512856173	0.033201615679	0.0165188220988	0.0170007975926	0.0123784126543	0.0110240387654	0.0648055218519	0.103272421667
a	0.185279030864	0.577335618724	0.0295451052263	0.0225026006996	0.0161536925309	0.0124079908848	0.0154682195885	0.054955507284	0.086352373889
ù	0.190400343621	0.548277872908	0.0373833017421	0.0279751335665	0.0226131975103	0.0150486302949	0.0190600065295	0.054815802428	0.0844260246297
d	0.156156881207	0.442105624303	0.124065700581	0.0708731445222	0.0320580658368	0.0176794100983	0.0151145021765	0.050393867476	0.0915532415432
i	0.111435727069	0.298685208101	0.22151056686	0.0999171148407	0.0440105219456	0.0240141366994	0.0201126007255	0.064964122492	0.115350413848
è	0.10888557569	0.2513454027	0.315260522287	0.0864423716136	0.0517546406485	0.0246777788998	0.0216667335752	0.0548071408307	0.0851599379493
n	0.08038492523	0.172052134233	0.377227174096	0.161291723871	0.0572701802162	0.0202425262999	0.0149737611917	0.0375123136102	0.0790451126498
g	0.0556888417433	0.111117078078	0.296128058032	0.24845424129	0.108603493405	0.0261016421	0.0207759370639	0.0394727378701	0.0936576375499
r	0.0450661472478	0.0665996926927	0.227053352677	0.345978413763	0.158928497802	0.0291359473667	0.0228970790213	0.0365326126234	0.0678079791833
a	0.0350365157493	0.0443455308976	0.187506450892	0.444559137921	0.173433832601	0.0242414491222	0.0156149596738	0.0319679708745	0.0432941930611
m	0.0283038052498	0.0352341102992	0.170823150297	0.42885871264	0.1900659442	0.0313394163741	0.0185753865579	0.0391296236248	0.057669897687
m	0.0173149684166	0.0282473700997	0.192731716766	0.384830904213	0.1791549814	0.0506088721247	0.024412062186	0.0463214745416	0.0763773325623
è	0.0127852228055	0.0234093233666	0.182075905589	0.393986634738	0.2006979938	0.0668502573749	0.0231407207287	0.0370784915139	0.0599750441874
n	0.0146476076018	0.0258165411222	0.180909635196	0.391535211579	0.210114331267	0.0622979857916	0.0208010402429	0.0291058971713	0.0647713813958
o	0.0171852025339	0.0272696803741	0.142924845065	0.30957440386	0.263501443756	0.111095528597	0.021461380081	0.0344590990571	0.0725282937986
p	0.0138730675113	0.0178075701247	0.0915141816883	0.24896013462	0.296091147919	0.160028509532	0.043755460027	0.0398120663524	0.0881579312662
u	0.0162958558371	0.0188104000416	0.0761591938961	0.213014378207	0.25506738264	0.205501836511	0.0564394866757	0.0461682221175	0.112543377089
s	0.0173367119457	0.0190246466805	0.0486993312987	0.171228126069	0.248323794213	0.252138945504	0.0550720622252	0.0521775073725	0.135999192363
s	0.0129247639819	0.0144653955602	0.0353971104329	0.136843675356	0.231858264738	0.245037648501	0.0753757874084	0.0509275024575	0.197170064121
è	0.011676997994	0.0146386985201	0.034832336811	0.100895491785	0.213238088246	0.2755335495	0.123755229136	0.0393647341525	0.186065021374
n	0.00895959266467	0.0117324695067	0.0456951456037	0.110864463928	0.175419696082	0.261061849833	0.171664409712	0.0538766113842	0.160726007125
a	0.0105071808882	0.0115685598356	0.0416389818679	0.102844554643	0.123061398694	0.216945616611	0.205664803237	0.104240570461	0.183528669042
p	0.0101348502961	0.0103253899452	0.0290832606226	0.0802466515477	0.0884812995647	0.18617653887	0.286182267746	0.148018190154	0.161351556347
o	0.0104661400987	0.0109044999817	0.0263924202075	0.0755560171826	0.0782725665216	0.15597684629	0.297917422582	0.166583063385	0.177930852116
è	0.0116105366996	0.0122799499939	0.0246954400692	0.0662079723942	0.0721886221739	0.14884461543	0.225449807527	0.224493021128	0.214230284039
t	0.00713591556653	0.0075345533313	0.0220599466897	0.0770785574647	0.0928855073913	0.158096205143	0.197550269176	0.252474673709	0.185184761346
a	0.00687400852218	0.00708302444377	0.0175638822299	0.0691302191549	0.0871316691304	0.136679835048	0.162366389725	0.29986122457	0.213309920449
d	0.00619241617406	0.00636810481459	0.0170077940766	0.0611289397183	0.0665735563768	0.101657711683	0.196662763242	0.34288240819	0.20152634015
i	0.00631019539135	0.00600958827153	0.0160649313589	0.0571334132394	0.0574229521256	0.0877143372277	0.205677787747	0.36040480273	0.203262146717
k	0.00674266513045	0.00621592275718	0.0188419437863	0.0528218044131	0.0504274173752	0.0834895457426	0.252158795916	0.31987960091	0.209422382239
ò	0.00447504837682	0.00429952425239	0.0181061712621	0.0479664348044	0.0485395391251	0.0799063152475	0.257139331972	0.36527086697	0.17429679408
m	0.00469920945894	0.00545274808413	0.022938613754	0.0738362449348	0.0706684130417	0.101320905083	0.164334510657	0.37193128899	0.184818264693
m	0.00548486648631	0.00633981936138	0.0281193712513	0.0844826816449	0.0771486043472	0.108632435028	0.174617503552	0.266841429663	0.248333421564
a	0.00892341882877	0.00778740312046	0.0192854237504	0.038826827215	0.0451677681157	0.067678111676	0.151363201184	0.317635809888	0.343331807188
</S>	0.0122290594144	0.00987415156023	0.0163855618752	0.0249424136075	0.0399315340579	0.058782805838	0.125404650592	0.346446404944	0.366002903594
