 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.7839375	0.08012065	0.02027725	0.00917265	0.00628137	0.015030305	0.006324225	0.01092787	0.01136755	0.03269942	0.02386127
d	0.5186575	0.215968216667	0.05619255	0.0127852166667	0.0109661733333	0.0238809683333	0.010598755	0.0128182633333	0.0128738633333	0.0629880066667	0.06227059
e	0.3025735	0.320349738889	0.08193065	0.0274614722222	0.0216229244444	0.0266819227778	0.0142121516667	0.0130112277778	0.0130013677778	0.0853315355556	0.0938235966667
r	0.223555	0.34906657963	0.09683835	0.0357600574074	0.0283263081481	0.0281656075926	0.0178239505556	0.0135420092593	0.0129913559259	0.0815448785185	0.112386265556
f	0.144224833333	0.392313859877	0.103719083333	0.0357484191358	0.0423864693827	0.0337834358642	0.0224002168519	0.0145959364198	0.015784218642	0.0695645595062	0.125479088519
ì	0.141921277778	0.470202286626	0.0798147277777	0.0365923730453	0.0497980897942	0.0305649119547	0.0203897056173	0.0141786488066	0.0167605695473	0.0498531198354	0.0899241295063
m	0.111227759259	0.433180762209	0.139000309259	0.0750259576818	0.0490145965981	0.0316159039849	0.0285067685391	0.0176443529355	0.0140643198491	0.0277188066118	0.0730008098354
u	0.0536713864197	0.327630587403	0.28280943642	0.102842752561	0.049110898866	0.031587967995	0.0312958561797	0.0188623009785	0.0132225266164	0.0214760355373	0.0674907699451
e	0.0342618288066	0.262732862468	0.39436481214	0.12697301752	0.0423769329553	0.0268827559983	0.0239180520599	0.0133110169928	0.0106538288721	0.0198029785124	0.044722023315
n	0.0262149096022	0.187428954156	0.384290270713	0.199138672507	0.0476368443184	0.0281858519994	0.0303621506866	0.0134676723309	0.0096642962907	0.0216431928375	0.0519669077717
è	0.0211145032007	0.161122318052	0.323411423571	0.271408890836	0.0619100147728	0.0276709506665	0.0401684502289	0.014051090777	0.00813968876357	0.0184204076125	0.0525818025906
e	0.0199563344002	0.105680072684	0.276673474524	0.353139296945	0.0850295049243	0.0334788168888	0.0550408500763	0.0153692969257	0.00861389958786	0.0127873125375	0.0342308341969
r	0.0194636448001	0.0608637908947	0.210410824841	0.362412765648	0.121099834975	0.0475908722963	0.0770057500254	0.0283801323086	0.0127239998626	0.0138204041792	0.0462277447323
t	0.0185284482667	0.0433190302982	0.156338274947	0.293292255216	0.148648278325	0.0748001907654	0.102323250008	0.0508829107695	0.0196105332875	0.0182789347264	0.0739776149108
o	0.0169617160889	0.0336492100994	0.115679991649	0.235179751739	0.179821092775	0.0972820635885	0.149964416669	0.0626376369232	0.0210332777625	0.0204181115755	0.0673727383036
m	0.0135152986963	0.0398023033665	0.111682897216	0.195264917246	0.177563030925	0.0969818878628	0.164102472223	0.0800497456411	0.0333485925875	0.0309092371918	0.0567796127679
è	0.00975080289877	0.0399234011222	0.107518932405	0.194193639082	0.187850343642	0.0927184626209	0.162467824074	0.0905116818804	0.0383660641958	0.0294113323973	0.0472871709226
n	0.00951167763292	0.0405348337074	0.103499944135	0.188500879694	0.190461781214	0.090122554207	0.152714441358	0.0851704606268	0.0246623547319	0.0219756641324	0.0928452569742
a	0.00990500921097	0.0373924112358	0.086471848045	0.132272893231	0.144353593738	0.154539618069	0.137345313786	0.127336620209	0.0299991515773	0.0262201880441	0.114163418991
a	0.00861131307032	0.0194563704119	0.0408326493483	0.0903143977437	0.135432864579	0.216135206023	0.153694771262	0.20120354007	0.0437398838591	0.0229450960147	0.0676338063303
n	0.00768897769011	0.021477256804	0.0496004497828	0.0906389659146	0.12311455486	0.184660068674	0.138246590421	0.214917180023	0.0617927612864	0.0315954320049	0.0762679354434
k	0.00887613923004	0.0230856856013	0.0521385499276	0.0786991886382	0.115890118287	0.152749022891	0.122341196807	0.181865393341	0.0668156870955	0.0560316106683	0.141507645148
ò	0.00837525307668	0.0148758318671	0.0279359166425	0.0591237295461	0.121076706096	0.15180900763	0.137480398936	0.180656464447	0.0932525956985	0.0627814702228	0.142632448383
r	0.00735912435889	0.014387547289	0.0246673055475	0.0628738765154	0.127937235365	0.156299335877	0.152721799645	0.208290488149	0.108568365233	0.0475028900743	0.0893918161277
a	0.00965364145296	0.0148022490963	0.0221267351825	0.0496464255051	0.106581278455	0.138756111959	0.124813833215	0.195038829383	0.107568288411	0.0844960966914	0.146516372043
e	0.00974024715099	0.0115283263654	0.0158655117275	0.0331064751684	0.077214859485	0.116247703986	0.0972885110717	0.184549276461	0.135662096137	0.128622365564	0.190174790681
t	0.007409515717	0.00948125878847	0.0154112705758	0.0452395917228	0.0786164198283	0.118700567995	0.0963073703572	0.196914092154	0.139050365379	0.127077455188	0.165791930227
t	0.00565807190567	0.00806418959616	0.0144475568586	0.0431541305743	0.0663658399428	0.115623655998	0.0843806567857	0.163808697385	0.14230178846	0.176331818396	0.179862976742
ù	0.00431882396856	0.00729850653205	0.0114285322862	0.0251077101914	0.0505492466476	0.083941218666	0.0714847522619	0.111873732462	0.130499229487	0.319772272799	0.183725658914
</S>	0.00323141198428	0.00673677326603	0.0097823861431	0.0205245550957	0.0472383733238	0.064345909333	0.066163676131	0.088227116231	0.109432564743	0.4141861364	0.170130829457
