 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.591793	0.1771608	0.05786315	0.017941705	0.006327065	0.008161115	0.014187255	0.12656595
ò	0.346468333333	0.402504266667	0.0696089833333	0.0180508416667	0.006074025	0.00787724166667	0.0160038183333	0.133412416667
t	0.210891111111	0.576999755556	0.0985057277778	0.0157315538889	0.008696995	0.00877085055556	0.0185023727778	0.0619013722223
t	0.146653003704	0.517877251852	0.202962575926	0.0343576512963	0.0168474983333	0.0159168501852	0.0293517909259	0.0360332240741
i	0.0937406012347	0.490146417284	0.246293858642	0.0455396837654	0.0256421661111	0.0202418167284	0.0369071969753	0.0414883746914
ì	0.0705505004116	0.522085139095	0.237925952881	0.0416802945885	0.0313192887037	0.0168772722428	0.0320738656584	0.0474878915638
r	0.0486220001372	0.468578379698	0.31625865096	0.0562922315295	0.0304835295679	0.0118568740809	0.0230770885528	0.0448315971879
t	0.0369645667124	0.369357793233	0.370480883653	0.10516271051	0.0400759431893	0.011857508027	0.0232421628509	0.042858732396
e	0.0369581889041	0.298365597744	0.412445627884	0.11682287017	0.0493408143964	0.013569736009	0.0257552209503	0.0467418774653
o	0.035141962968	0.221874865915	0.497168542628	0.105088590057	0.0478025047988	0.0132124453363	0.0259903403168	0.0537207258218
G	0.0288962209893	0.127757121972	0.468296514209	0.174196863352	0.0486000349329	0.0202444151121	0.0503578801056	0.0816510419406
i	0.0332166403298	0.117867540657	0.423047171403	0.177722487784	0.0471392116443	0.0250714383707	0.0622012600352	0.11373401398
o	0.0396352134433	0.133565513552	0.445528057134	0.148116362595	0.0567117705481	0.0218278461236	0.0455032200117	0.10911160466
v	0.0286472044811	0.102851571184	0.392253685711	0.228661454198	0.069366623516	0.0323686487079	0.0554768400039	0.0903736015533
à	0.0222544681604	0.0966262570613	0.37890322857	0.260948818066	0.0739583078387	0.0346673829026	0.0519324800013	0.0807088005178
n	0.0260709227201	0.12876141902	0.390414742857	0.211622939355	0.0688283692796	0.0213329276342	0.0355746600004	0.117394066839
n	0.0263655075734	0.121798173007	0.331367914286	0.206019646452	0.0773841564265	0.0325347092114	0.0496214533335	0.154908688946
i	0.0215584358578	0.074911057669	0.261982304762	0.266436215484	0.151441718809	0.0388693030705	0.0518955844445	0.132905596315
e	0.0166583119526	0.049245119223	0.185031768254	0.313777738495	0.237517239603	0.0377484010235	0.0443333281482	0.115688232105
A	0.0138547973175	0.0374072064077	0.134302256085	0.298539579498	0.277057079868	0.0556024003412	0.0399080427161	0.143328744035
n	0.0112396591058	0.0389896688026	0.129968418695	0.270617193166	0.230914693289	0.0919976667804	0.0632304142387	0.163042248012
n	0.0121356863686	0.0355582229342	0.115879272898	0.263716731055	0.169363897763	0.12002522226	0.100932471413	0.182388416004
a	0.0121960421229	0.0251053409781	0.0798731576327	0.222073243685	0.183343632588	0.15204540742	0.126509157138	0.198854138668
g	0.00976683070763	0.019843180326	0.0686442525442	0.187899414562	0.166072377529	0.225327135807	0.147705719046	0.174741379556
i	0.00941511356921	0.0211203267753	0.0627298841814	0.155756771521	0.146693625843	0.262985045269	0.152544573015	0.188754793185
à	0.00848076452307	0.0226616422584	0.0529018613938	0.107909990507	0.146629208614	0.24034001509	0.212272191005	0.208804264395
ì	0.00614206817436	0.0199237474195	0.0495344871313	0.0886955635023	0.116706769538	0.212711671697	0.313203397002	0.193082088132
c	0.00430655939145	0.0150800924732	0.0422517623771	0.0672622878341	0.0790591231793	0.172432890566	0.470551799001	0.149055396044
h	0.00696563646382	0.0137745741577	0.0396618207924	0.0768140626114	0.0607210410598	0.177180296855	0.436858599667	0.188023832015
e	0.00916484215461	0.0127802547192	0.0314671069308	0.0755549875371	0.0542872803533	0.173278232285	0.285572199889	0.357894610672
p	0.00562327405154	0.0071980649064	0.0172989723103	0.051877729179	0.0402594267844	0.150147877428	0.383584399963	0.344010203557
l	0.00554155801718	0.00655022830213	0.0130538941034	0.0447001430597	0.0355586755948	0.196068292476	0.422188466654	0.276339067852
ò	0.00640616267239	0.00803187276738	0.0169097980345	0.0414394476866	0.0335887918649	0.185949430825	0.422762155551	0.284912355951
s	0.00585887422413	0.00774931092246	0.0187894660115	0.0415701492289	0.0327797972883	0.118617010275	0.40932005185	0.365315451984
o	0.00650358140804	0.00738590030749	0.0144661886705	0.0319521164096	0.0282868990961	0.0826323700917	0.394158350617	0.434614817328
n	0.00490796380268	0.00541867343583	0.0098468762235	0.0252895388032	0.027002733032	0.0993156233639	0.510266783539	0.317951939109
t	0.00347876126756	0.00381521114528	0.0066257620745	0.0210811462677	0.0233024110107	0.111606941121	0.568952927846	0.261136979703
a	0.00432625708919	0.00441225038176	0.00636480402483	0.0152282487559	0.0166351370036	0.0827245470403	0.602230975949	0.268077659901
</S>	0.00486806354459	0.00488545019088	0.00680024201242	0.013942224378	0.0160914185018	0.0676810235201	0.632061487975	0.253669829951
