 	possono	essere	ancora	svegli	</S>
i	0.8936955	0.0484199	0.0170186	0.0229521	0.017913985
s	0.663939166667	0.251771133333	0.0218457333333	0.0249234666667	0.0375205616667
ò	0.463010388889	0.453303377778	0.0240631111111	0.0223886888889	0.0372344138889
z	0.340528896296	0.462571792593	0.0601247703704	0.0315256962963	0.105248897963
o	0.161226465432	0.560534264198	0.0862846567901	0.0459444654321	0.146010265988
n	0.0874277884773	0.580571421399	0.09814361893	0.0534333884774	0.180423721996
e	0.0629547961591	0.4124054738	0.227712872977	0.0662737961591	0.230653240665
ì	0.0500188987197	0.257801491267	0.453494290992	0.071626932053	0.167058613555
n	0.0311263662399	0.201203830422	0.484012096997	0.0818756440177	0.201782071185
e	0.04803942208	0.171700910141	0.386246365666	0.136234548006	0.257778690395
a	0.0752850740267	0.11575300338	0.323481455222	0.200141182669	0.285339230132
n	0.0546789413422	0.10219473446	0.246768818407	0.23073606089	0.365621743377
k	0.0338056971141	0.08872544482	0.192165606136	0.185733020297	0.499570581126
ò	0.0396822323714	0.0909346816067	0.200096202045	0.155825340099	0.513461860375
r	0.0560537107905	0.139666560536	0.238960734015	0.187161113366	0.378158286792
a	0.107937703597	0.175022520179	0.231643911338	0.167646704455	0.317749428931
a	0.131572234532	0.158642173393	0.199982303779	0.204053568152	0.305749809644
t	0.0800889015107	0.095099791131	0.138136267926	0.330187189384	0.356487603215
s	0.0402876238369	0.045992130377	0.0806633559753	0.301613729795	0.531442867738
ù	0.039708041279	0.0417600101257	0.0691052853251	0.215517576598	0.633908955913
n	0.0294713937597	0.0350430033752	0.0684275284417	0.267273525533	0.599784318638
n	0.0243191779199	0.0250381344584	0.0529602094806	0.246553841844	0.651128439546
i	0.0368210593066	0.0424349114861	0.0529018031602	0.198087613948	0.669754813182
t	0.0340253531022	0.0458061704954	0.0484904010534	0.191493871316	0.680184604394
i	0.0286837510341	0.0462439901651	0.0488451670178	0.216827623772	0.659399534798
</S>	0.031405325517	0.0589114450826	0.0596745335089	0.269774311886	0.580234267399
