 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.530595	0.2263245	0.0607134	0.030985095	0.02590137	0.04788285	0.07759805
i	0.380681666667	0.3086105	0.0636479666667	0.033114065	0.0341289566667	0.08126345	0.0985535166667
ù	0.279064555556	0.498576833333	0.0395194222222	0.0203344883333	0.0252117755556	0.0702033166667	0.0670893388889
m	0.152749718519	0.489111277778	0.130243074074	0.110879762778	0.0193276818519	0.0433957055556	0.0542924796296
è	0.10445177284	0.453602425926	0.199179691358	0.149147154259	0.016596067284	0.0306802618519	0.0463424898765
s	0.09373082428	0.502626475309	0.213434563786	0.12943495142	0.0194852290947	0.0193467139506	0.0219410266255
a	0.0725536414267	0.375704825103	0.319722854595	0.152734983807	0.0238255430316	0.0229825379835	0.0324755088752
è	0.0519891804756	0.263359275034	0.446039951532	0.160623327936	0.0160100443439	0.0231082793278	0.0388699029584
n	0.0362447601585	0.178187091678	0.439887983844	0.246642442645	0.0231326447813	0.0211053264426	0.0547994343195
a	0.0318261867195	0.128982730559	0.358036994615	0.341627147548	0.0334185482604	0.0251527754809	0.0809554114398
v	0.0247544422398	0.0809979101863	0.277832998205	0.358660049183	0.13303224942	0.036667291827	0.0880550704799
à	0.0181057940799	0.0522699033954	0.240739332735	0.388051016394	0.18239628314	0.035519630609	0.08291829016
l	0.02178823136	0.0561221011318	0.240006110912	0.386439338798	0.118477661047	0.0432405768697	0.133926363387
i	0.0217477437867	0.0540101337106	0.181426370304	0.332520779599	0.180572253682	0.0561930589566	0.173529787796
è	0.0170047145956	0.0414092112369	0.141020456768	0.283312926533	0.315880751227	0.0683812863189	0.132990395932
n	0.0124698615319	0.028722637079	0.108558352256	0.217906642178	0.391717917076	0.118089762106	0.122534598644
a	0.00921198384397	0.018758345693	0.0668548174187	0.138387314059	0.324402972359	0.278336254035	0.164048532881
t	0.00627067461466	0.011597665231	0.0334683391396	0.065135971353	0.220970657453	0.498445084678	0.164111877627
a	0.00344599487155	0.00558118841033	0.0160848563799	0.0326630737843	0.142388885818	0.670871694893	0.128964325876
p	0.00229823495718	0.00406004280344	0.0159374621266	0.0306077745948	0.117520295273	0.714728231631	0.114847808625
p	0.00197458498573	0.00443492760115	0.0176722207089	0.0329689248649	0.124968265091	0.67394107721	0.144039636208
è	0.00185814499524	0.00412168253372	0.0124829102363	0.0212053082883	0.0743956550303	0.685767692403	0.200168545403
t	0.00161227833175	0.00277971084457	0.0086653234121	0.0148175160961	0.0423861516768	0.706672897468	0.223066515134
o	0.00306474611058	0.00269644694819	0.00583149780403	0.0107151253654	0.0313276505589	0.681355965823	0.265008838378
</S>	0.00457513305529	0.0032876484741	0.00545395890202	0.0098030226827	0.0276299252795	0.651850482911	0.297399919189
