 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.5871625	0.2426935	0.04080805	0.01920995	0.0188673	0.008396585	0.01040321	0.016908525	0.01761022	0.020452445	0.0174874
n	0.411390833333	0.350130833333	0.0715196166667	0.0289880833333	0.0254595	0.0106175283333	0.0103522133333	0.0189310083333	0.0203213066667	0.0293290816667	0.0229596
a	0.250640944444	0.475888611111	0.0854836055556	0.0264435611111	0.0235639	0.0111048494444	0.0125924811111	0.0188077694444	0.0202577688889	0.0389150938889	0.0363013333333
s	0.126164848148	0.449196203704	0.136706601852	0.0521273203704	0.0460375333333	0.0278131231481	0.0190255937037	0.0196093231481	0.0204759896296	0.0440183312963	0.0588251777778
t	0.071709082716	0.299044067901	0.208794200617	0.0948027734568	0.0904152111111	0.055570007716	0.0271151979012	0.017760407716	0.0199669632099	0.0430202770988	0.0718017592593
a	0.053228627572	0.2282296893	0.237309733539	0.101566191152	0.12818707037	0.0585431359053	0.0328200993004	0.017548602572	0.0206483877366	0.0424942590329	0.0794240197531
s	0.0397040091907	0.147169896433	0.209175244513	0.145240330384	0.178480690123	0.0668936119684	0.0303722997668	0.0184866008573	0.0169244959122	0.0405352196776	0.107017406584
ù	0.0298431697302	0.108792632144	0.201800414838	0.178390110128	0.214125563374	0.0806337706561	0.0288078999223	0.0170393336191	0.0124997686374	0.0318841065592	0.096183335528
n	0.0260816565767	0.108747777381	0.242230471613	0.187207703376	0.199736521125	0.0892461568854	0.0327660333074	0.0117209545397	0.0092545495458	0.0222528688531	0.0707553785093
a	0.0256126188589	0.0794104924603	0.197174823871	0.236642901125	0.222938507042	0.105852718962	0.0329889444358	0.00999359484657	0.0091475398486	0.022438722951	0.0577988928364
n	0.0239958062863	0.0607030641534	0.168816607957	0.259839967042	0.230559502347	0.129003572987	0.0343768481453	0.00990680828219	0.00951740328287	0.0224238409837	0.0508561309455
k	0.0310870687621	0.0551319880511	0.147908702652	0.221930989014	0.198111500782	0.126292290996	0.0674278493818	0.0149269460941	0.0188416910943	0.0275138803279	0.0908268436485
ò	0.031172556254	0.0425444626837	0.0937999675507	0.213028329671	0.188672833594	0.143045863665	0.139113283127	0.0189053820314	0.0212459703648	0.024626836776	0.0838445478828
r	0.0224562520847	0.0290585208946	0.0804685225169	0.244401776557	0.170384611198	0.200242954555	0.157621427709	0.0215001940105	0.0167154967883	0.0136028222587	0.0435474826276
a	0.0256245173616	0.0290669736315	0.0676516741723	0.212462592186	0.166817203733	0.180938984852	0.192145809236	0.0459148980035	0.0192517322628	0.0198776407529	0.0402474942092
a	0.0293555724539	0.0320179912105	0.0533615580574	0.154066864062	0.154371401244	0.138381328284	0.286972269745	0.0614400326678	0.0175366440876	0.0279076135843	0.0445882314031
t	0.0260068574846	0.0276538304035	0.0543015193525	0.135395288021	0.122690167081	0.146683776095	0.288323423248	0.0565918775559	0.0151537146959	0.0278733045281	0.0993265104677
s	0.0204471858282	0.0226640768012	0.0440982397842	0.114132062674	0.10291052236	0.119784092032	0.225321474416	0.096336225852	0.020565238232	0.0321689348427	0.201572503489
ù	0.0165050119427	0.0224705256004	0.0318789132614	0.078744787558	0.0893822407867	0.0715656640107	0.219457158139	0.204451075284	0.033014912744	0.0282956449476	0.204234834496
n	0.0119763173142	0.0180607752001	0.0364787044205	0.0854893958527	0.0802115802622	0.0776063546702	0.20255171938	0.224914691761	0.0470049375813	0.0357485149825	0.179957944832
n	0.0162763024381	0.0185921584	0.0405548348068	0.0815395986176	0.0652832934207	0.0766374515567	0.14721590646	0.17938656392	0.0598892791938	0.0644053716608	0.250219981611
i	0.0189743674794	0.0196835528	0.0297704116023	0.0447525995392	0.0386024311402	0.0445357505189	0.101794002153	0.226641187973	0.106149326398	0.0883073905536	0.280789327204
t	0.0154813224931	0.0156680176	0.0236531038674	0.0316047998464	0.0281295103801	0.0336488168396	0.0849917007177	0.261087062658	0.120340508799	0.0909877635179	0.294407775735
i	0.014357740831	0.0146758392	0.0218143012891	0.0286945332821	0.0265087367934	0.0304318056132	0.0792371335726	0.283665020886	0.117057236266	0.076477054506	0.307080925245
k	0.0127478136103	0.0136324464	0.032014233763	0.0588177777607	0.0476000455978	0.0484293685377	0.0771249445242	0.259015673629	0.140117745422	0.0735045848353	0.236995308415
a	0.0122924378701	0.0135256488	0.035545477921	0.0690133259202	0.0540579151993	0.0542097228459	0.0707352481747	0.19996289121	0.154313581807	0.0871855949451	0.249157769472
è	0.01069120929	0.0119888962667	0.0220732259737	0.0391066086401	0.0306344050664	0.0303116409486	0.0465129160582	0.209957963737	0.203475860602	0.113976531648	0.281270256491
c	0.00790264976333	0.00989884542223	0.0223016419912	0.06046330288	0.0498941683555	0.0394446469829	0.0607848720194	0.195332987912	0.209901286867	0.133396843883	0.210678752164
h	0.0113675665878	0.0130914818074	0.0243621473304	0.0662084342933	0.0577012227852	0.043339715661	0.0716435240065	0.157427995971	0.191033428956	0.127236614628	0.236587917388
i	0.0124851288626	0.0122879672691	0.0173683891101	0.0312942647644	0.0277348575951	0.024091011887	0.0483578080022	0.111605998657	0.205234476319	0.170521538209	0.339018305796
o	0.00894116962087	0.00746761575637	0.01050352637	0.0147229982548	0.0129429325317	0.0126361739623	0.0272854693341	0.070556566219	0.215119492106	0.22270784607	0.397116435265
l	0.00723128654029	0.00616631525212	0.01508579879	0.0291753227516	0.0199366408439	0.0282614546541	0.0412007564447	0.078729422073	0.266867164035	0.178821815357	0.328524478422
ù	0.00567028551343	0.00573136175071	0.01587182293	0.0351574742505	0.023599756948	0.032794428218	0.0436735188149	0.0884853073577	0.268304721345	0.249837805119	0.230873492807
s	0.00494456517114	0.0054288239169	0.0108493309767	0.0200489914168	0.014616162316	0.0181541527393	0.0317923729383	0.118830269119	0.225740240448	0.318793268373	0.230801497602
t	0.00659707839038	0.00696914463897	0.0110831103256	0.0162544304723	0.012678720772	0.0153040175798	0.0338469243128	0.135858356373	0.247828080149	0.268287756124	0.245292165867
r	0.00683176613013	0.00702700154632	0.00888645010853	0.0118977368241	0.010170676924	0.0106980958599	0.0267179414376	0.089939918791	0.216079026716	0.358635252041	0.253116055289
o	0.00566519537671	0.00497616051544	0.00635730336951	0.00741366560803	0.006307542308	0.00682447528663	0.0166630804792	0.0517084729303	0.142332542239	0.498425084014	0.253326351763
