 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.8288855	0.0690129	0.005717765	0.006029355	0.00741996	0.01488512	0.04030485	0.02774436
n	0.581842833333	0.185506633333	0.021245605	0.0161093316667	0.0126538533333	0.0190840066667	0.08875005	0.0748077866667
k	0.378967944444	0.284497877778	0.0506302683333	0.0333500772222	0.0184022511111	0.0206715355556	0.10697665	0.106504028889
ò	0.328447981481	0.391021292593	0.0692702561111	0.0335610257407	0.0178266503704	0.0198261118519	0.0690011166667	0.0710458162963
r	0.251892660494	0.459379430864	0.11283568537	0.0451040419136	0.0217736834568	0.0221276706173	0.0513705055556	0.0355164120988
a	0.165124520165	0.383190810288	0.222996228457	0.0683645473045	0.0297687944856	0.0287031568724	0.0589276018519	0.0429243706996
s	0.105037873388	0.270695603429	0.298976076152	0.0971408157682	0.0388460981619	0.0306241856241	0.062875667284	0.0958035902332
t	0.078199457796	0.164109601143	0.297498692051	0.139115271923	0.0608768327206	0.0401642285414	0.0719928557613	0.148042863411
e	0.0668528192653	0.118033800381	0.319283230684	0.146713757308	0.0726620775735	0.0486009428471	0.0716299852538	0.15622295447
m	0.0490927064218	0.0868231334603	0.308020743561	0.191983585769	0.0769192258578	0.0471085476157	0.0691980950846	0.170853318157
a	0.0405548021406	0.0660693444868	0.25162191452	0.26609252859	0.0878964752859	0.0485839492052	0.0664089650282	0.172771439386
r	0.0374202673802	0.0518258148289	0.18334570484	0.355306842863	0.104958025095	0.0470185830684	0.0612897216761	0.158834813129
è	0.0259691891267	0.0387124716096	0.15145896828	0.447798614288	0.119821675032	0.0395537610228	0.0459254405587	0.130759904376
o	0.0224685297089	0.0344409572032	0.13196202276	0.506462538096	0.155267558344	0.0380959870076	0.0294168468529	0.081885434792
c	0.016208959903	0.0271411524011	0.0980207075867	0.431892512699	0.185416186115	0.0722344623359	0.0694277156176	0.099657978264
e	0.0145317699677	0.024747117467	0.0778295691956	0.2813761709	0.228130062038	0.103392887445	0.0925918718725	0.177400326088
e	0.0155945566559	0.019843072489	0.0406341897319	0.2168363903	0.289471020679	0.115254362482	0.0766580906242	0.225708108696
n	0.0114322588853	0.016568824163	0.0481288299106	0.1769451301	0.251038340226	0.150054120827	0.114984863541	0.230847702899
ì	0.00803739962843	0.013962304721	0.0492820766369	0.1530833767	0.235355780075	0.187194373609	0.149116287847	0.203968567633
n	0.00633983987614	0.0117015315737	0.0393856922123	0.1333074589	0.220210593358	0.18547245787	0.216656762616	0.186925855878
e	0.00556813995871	0.0100462438579	0.0335844474041	0.0865494529667	0.131923031119	0.157597485957	0.337204587539	0.237526951959
p	0.00425236998624	0.00639314128597	0.018594532468	0.0499911509889	0.0825473437063	0.152892495319	0.463563195846	0.22176631732
r	0.00214518466208	0.00347309842866	0.0118604578227	0.0337275903296	0.0501429479021	0.11417129844	0.640121398615	0.14435877244
ò	0.00119568288736	0.00172279680955	0.00466831960757	0.0153424667765	0.0263195159674	0.0552188328133	0.766606466205	0.12892625748
n	0.000935540962453	0.00138858160318	0.00365797653586	0.0139202522588	0.0202064386558	0.0444015109378	0.771450822068	0.144038752493
t	0.00141580032082	0.00181576386773	0.00375258551195	0.0121056240863	0.0158610895519	0.0384404369793	0.765260607356	0.161348250831
o	0.00247941344027	0.00266340462258	0.00331874183732	0.0069086413621	0.00991074985063	0.0250242789931	0.774749202452	0.17494608361
</S>	0.00304418172014	0.00316938731129	0.00350907591866	0.00599216068105	0.00875263992532	0.0221758894965	0.770240601226	0.183116541805
