 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.7069225	0.08075185	0.026021595	0.021965645	0.04005322	0.037046675	0.058718485	0.02851966
r	0.5030205	0.207508616667	0.0597655983333	0.0285528816667	0.04742744	0.0442455583333	0.0706541283333	0.03882512
t	0.3348855	0.319906538889	0.137786199444	0.0286751272222	0.0352729133333	0.0347171194444	0.0600896427778	0.0486670066667
e	0.2066435	0.395161512963	0.158327833148	0.0334503757407	0.0335284044444	0.0338887398148	0.0665759475926	0.0724235688889
n	0.1229579	0.441710170988	0.211725711049	0.0354336252469	0.0256547681481	0.0274124799383	0.0534704158642	0.0816350562963
a	0.0733878	0.448296723663	0.24132957035	0.0358508084156	0.0203180893827	0.0222958599794	0.0440360052881	0.114485318765
i	0.0622617666667	0.384451907888	0.244718190117	0.0432724028052	0.0231818964609	0.0209591533265	0.0458371017627	0.175317439588
v	0.0413010888889	0.246966302629	0.344712063372	0.113404534268	0.0285123988203	0.0236365177755	0.0388065005876	0.162660146529
ò	0.032693262963	0.21890643421	0.432549687791	0.139490244756	0.0275748329401	0.0213908225918	0.0280882668625	0.0993059155097
s	0.031378954321	0.225833144737	0.500225562597	0.131218481585	0.0213474776467	0.0148133575306	0.0182086556208	0.0569737385032
t	0.024846918107	0.178278381579	0.494096854199	0.196956493862	0.0280330925489	0.0225683525102	0.0168382852069	0.0383813795011
è	0.024127139369	0.15572379386	0.4960799514	0.228007831287	0.0290638308496	0.0227338075034	0.0145172017356	0.0297466598337
o	0.0223040797897	0.136521731287	0.4971079838	0.276807943762	0.0219345102832	0.0132448925011	0.00934285391187	0.0227361866112
s	0.0214471932632	0.0878977437623	0.397274661267	0.393616314587	0.0310929700944	0.0151635975004	0.0100818646373	0.0434259288704
t	0.0215954977544	0.0631591145874	0.257552220422	0.426106104862	0.0809901233648	0.0387778991668	0.0162279215458	0.0955915096235
u	0.0226907325848	0.0637638381958	0.169936740141	0.398250368287	0.130737374455	0.0567719997223	0.0227962405153	0.135052836541
d	0.0173492041949	0.0486389127319	0.119674180047	0.332178456096	0.178971124818	0.160507533241	0.0231447801718	0.119535945514
i	0.016249128065	0.0428731709106	0.096137993349	0.272995818699	0.214265041606	0.204070577747	0.0242844600573	0.129124315171
è	0.0177917426883	0.0514829903035	0.103297997783	0.288136939566	0.225938347202	0.156149259249	0.0212386866858	0.135964605057
o	0.0133789808961	0.0384821634345	0.0848223325943	0.248172646522	0.298485782401	0.187540753083	0.0161085622286	0.113009035019
n	0.0099682502987	0.0249276878115	0.0646059441981	0.180896548841	0.322787927467	0.264385251028	0.0207465207429	0.111682011673
a	0.00881474009957	0.0197905626038	0.0529278147327	0.12653181628	0.303634975822	0.300544750343	0.0297619069143	0.157993670558
g	0.00774137003319	0.0159108542013	0.0394929049109	0.0939876054267	0.298322658607	0.342937583448	0.0389061689714	0.162700990186
h	0.00749848001106	0.0132154847338	0.0331753683036	0.0820072684756	0.262037886202	0.354476861149	0.0607028563238	0.186886096729
e	0.00936994333702	0.0124880115779	0.0233287561012	0.0583465228252	0.215935295401	0.286486620383	0.101835085441	0.292210032243
t	0.00766543111234	0.0100436038593	0.0180457520337	0.0501131742751	0.2046864318	0.301234873461	0.118646695147	0.289563677414
t	0.00592137703745	0.0089558479531	0.0170479506779	0.047821191425	0.209854143933	0.327495624487	0.137819898382	0.245083559138
ò	0.00421148567915	0.00779748265103	0.0145037835593	0.0362193971417	0.146272814644	0.240051674829	0.279015966127	0.271927519713
m	0.00371533855972	0.010266564217	0.0293825278531	0.0690499323806	0.128193371548	0.235138358276	0.284377955376	0.239875839904
e	0.00458012618657	0.0111651714057	0.033620505951	0.0788756441269	0.119113823849	0.228226152759	0.285415951792	0.239002279968
s	0.00422827539552	0.00698077713523	0.0161366686503	0.0390857480423	0.0809506746163	0.162468084253	0.409674983931	0.280474426656
s	0.00330760513184	0.00469552904508	0.00904106288343	0.0233534160141	0.0703251582054	0.148742661418	0.49749966131	0.243034475552
è	0.00244655837728	0.00345537968169	0.00591459096114	0.014638205338	0.0437906194018	0.0952661204727	0.582156887103	0.252331491851
r	0.00198234279243	0.00287527322723	0.00494845698705	0.0132913351127	0.0386409731339	0.0837055068242	0.559892962368	0.29466316395
e	0.00331265759748	0.00383018774241	0.00627957232902	0.0161799450376	0.037709324378	0.0770178689414	0.502711654123	0.35295905465
</S>	0.00460657879874	0.00485567387121	0.00770217616451	0.0182114725188	0.030319512189	0.0641611844707	0.478077327061	0.392066527325
