 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.6242585	0.25784645	0.03787935	0.008099985	0.00421731	0.00273186	0.003697825	0.00654929	0.0107234	0.010570875	0.01891831	0.01450656
m	0.384577833333	0.307815483333	0.126966483333	0.0168176283333	0.0105358766667	0.00580534	0.006980425	0.0127985633333	0.0148475666667	0.0194546916667	0.0419157033333	0.0514840866667
a	0.245478944444	0.337746161111	0.168656427778	0.0234961094444	0.0136671555556	0.00814250666667	0.00948535833333	0.0158713544444	0.0178341222222	0.0284795972222	0.0578104011111	0.0733318955556
r	0.167431081481	0.35907872037	0.176778075926	0.0244831364815	0.0133855151852	0.0102069955556	0.0131589027778	0.0159544848148	0.0184804074074	0.0278241324074	0.0606473003704	0.112571498519
ì	0.107860793827	0.377097240123	0.260959025309	0.0216067454938	0.0129153317284	0.0104178885185	0.0126657109259	0.0126169882716	0.0118418158025	0.0163885574691	0.0431262367901	0.11250383284
o	0.0802890979423	0.390537080041	0.321788675103	0.0311815151646	0.0173049705761	0.0144031861728	0.013092613642	0.0127137894239	0.0123461852675	0.013849565823	0.02713064893	0.06536294428
t	0.0649019326474	0.24992222668	0.303498225034	0.0838759383882	0.0430083235254	0.0372640287243	0.0208973045473	0.0214766631413	0.0183515617558	0.0219171552743	0.03772491631	0.0971619814267
è	0.0563407442158	0.234958942227	0.290173741678	0.109988479463	0.0519402411751	0.0460825095748	0.0225309015158	0.0220146210471	0.0162994272519	0.0202383750914	0.0336079721033	0.0958239271422
l	0.0435710814053	0.231210980742	0.266839580559	0.133092993154	0.0867731470584	0.0689095698583	0.0231112671719	0.020333040349	0.0114609757506	0.0141685483638	0.0255491240344	0.0749792757141
i	0.0305442271351	0.128799693581	0.19958819352	0.247414664385	0.114889982353	0.107230523286	0.0241222890573	0.020956546783	0.0108773185835	0.0133042494546	0.0261970746781	0.076074725238
f	0.023989409045	0.0778703311937	0.16238439784	0.310617554795	0.122751260784	0.137507174429	0.0206877630191	0.0201180155943	0.0110430061945	0.0155252164849	0.026918358226	0.0705869750793
a	0.0215038363483	0.0551870770646	0.12817179928	0.313599518265	0.128194853595	0.158906391476	0.024689987673	0.0246231051981	0.0126051687315	0.0171931721616	0.0294663194087	0.0858584583598
m	0.0198870121161	0.0366285256882	0.0960625664267	0.289257839422	0.163907051198	0.174545130492	0.0315406625577	0.0298748683994	0.0156699562438	0.0194314573872	0.0331222064696	0.0900724861199
è	0.014490837372	0.0261029418961	0.0789849554756	0.301303946474	0.193868350399	0.207853376831	0.0300470208526	0.0267854227998	0.0139838987479	0.0168572191291	0.0271383021565	0.06258356204
n	0.014130779124	0.0399571472987	0.115825118492	0.309398315491	0.163035783466	0.198556458944	0.0315074736175	0.0328261075999	0.0106367095826	0.012624673043	0.0161630340522	0.05533842068
o	0.014527759708	0.0413442824329	0.108243406164	0.26021677183	0.206372594489	0.202607486315	0.0360850245392	0.0368255692	0.00991156986087	0.011756357681	0.0156356780174	0.0564736402267
a	0.0145778865693	0.0242980941443	0.0512677687213	0.232701257277	0.28505886483	0.240111162105	0.0384498081797	0.0328320897333	0.0118841599536	0.00858994256033	0.0158278593391	0.0444013800756
p	0.0128486688564	0.0171965647148	0.0356129562404	0.190554419092	0.310415954943	0.221640720702	0.0504430360599	0.0435112632444	0.0155686866512	0.0149878375201	0.036341553113	0.0508784933585
p	0.0138441629521	0.0164476882383	0.0319781187468	0.162744806364	0.267337984981	0.189805573567	0.0720781453533	0.0686183877481	0.0238546288837	0.0239703791734	0.055186484371	0.0741340311195
è	0.0134385343174	0.0153653427461	0.0237639395823	0.172369268788	0.235914994994	0.209392524522	0.0984448151178	0.075702295916	0.0249494429612	0.0188582030578	0.0375513481237	0.0742496770398
n	0.00957213143913	0.016072927582	0.0428100465274	0.177696422929	0.230417331665	0.206515508174	0.0885447050393	0.0690548653053	0.0223410476537	0.0171399443526	0.0242408027079	0.0955942256799
a	0.011251583813	0.018079209194	0.0491327488425	0.12560167431	0.183617443888	0.151403869391	0.130988668346	0.134414221768	0.0308919158846	0.0195400147842	0.0267140009026	0.118364841893
o	0.013917161271	0.0157364697313	0.0269195829475	0.0829821914367	0.152345147963	0.12371732313	0.198970889449	0.207416407256	0.0366517386282	0.0154322715947	0.0244827669675	0.101428413964
m	0.0128055804237	0.0151440565771	0.0297856943158	0.0992104971456	0.192387382654	0.134812774377	0.162281729816	0.173534302419	0.0317442462094	0.0221430238649	0.0397593889892	0.0863914046547
a	0.0128270868079	0.0156943855257	0.0315331647719	0.0953232657152	0.179918560885	0.121878624792	0.167009009939	0.15171093414	0.0358932154031	0.0267875412883	0.0486401963297	0.112784034885
r	0.0120800622693	0.0133183751752	0.019394724924	0.0623675552384	0.123483286962	0.0940808415973	0.184891003313	0.191186978047	0.045302871801	0.0335239470961	0.0725683321099	0.147802344962
è	0.00822932075643	0.00949641172507	0.0129344116413	0.0545190184128	0.103945562321	0.0904589138658	0.212946667771	0.217413992682	0.047296557267	0.0342902156987	0.07569337737	0.132775781654
i	0.00769861358548	0.00895357057502	0.0114815505471	0.0497952394709	0.0924829207737	0.0806394046219	0.24934522259	0.264045330894	0.058710219089	0.0233606718996	0.0415066591233	0.111980827218
k	0.00765261786183	0.00875743685834	0.017263796849	0.066734513157	0.115318906925	0.085420534874	0.188213474197	0.252634443631	0.057943706363	0.0371382572999	0.0474792197078	0.115443175739
a	0.00882137928728	0.00984506561945	0.0202725656163	0.065739237719	0.104764635642	0.0753624116247	0.138320891399	0.21234648121	0.0838461687877	0.0462884524333	0.0622144399026	0.172177725246
è	0.00842197976243	0.00882352187315	0.0127911118721	0.0386107792397	0.0674263118807	0.0461898038749	0.131964630466	0.222512160403	0.129413056263	0.0547134841444	0.0933001133009	0.185832575082
p	0.00502023992081	0.00536549062438	0.00841688062403	0.0425820264132	0.0793812039602	0.051744734625	0.109494376822	0.188897053468	0.108828918754	0.103243128048	0.164991704434	0.132034025027
l	0.0075474399736	0.00777041354146	0.010231580208	0.0400103421377	0.0722521346534	0.047498944875	0.0903671256073	0.147165017823	0.0941645395847	0.115628142683	0.191667901478	0.175696508342
è	0.00869486332453	0.00873051118049	0.00966291006933	0.0228796140459	0.0400883448845	0.0262304482917	0.0895914752024	0.145308339274	0.135640846528	0.102567480894	0.210742633826	0.199862836114
o	0.00735277110818	0.00610681372683	0.00654063668978	0.016196304682	0.0318583482948	0.0180638827639	0.0828693917341	0.165925113091	0.196199948843	0.116394826965	0.205610877942	0.146880945371
s	0.00831921370273	0.00592301124228	0.00618644222993	0.0155517682273	0.0294963494316	0.0171992942546	0.0805541972447	0.184093037697	0.204504316281	0.117666608988	0.168185625981	0.16231998179
a	0.00660346123424	0.00457581708076	0.00479762074331	0.0121672727424	0.0213958731439	0.0138967747515	0.0607174990816	0.134099012566	0.147728072094	0.101846869663	0.295629541994	0.196542327263
p	0.00411816707808	0.00296931569359	0.00372921691444	0.0162993075808	0.032068581048	0.0196909349172	0.0387715996939	0.083850637522	0.0981956240313	0.142513623221	0.398427513998	0.159365642421
o	0.00335199235936	0.0026906452312	0.00364449563815	0.0180477591936	0.0364044936827	0.0220313916391	0.029508299898	0.0637633458407	0.0726316080104	0.144156974407	0.473309837999	0.13045941414
r	0.00309098745312	0.00252453174373	0.00295865187938	0.0107726030645	0.0222155978942	0.0144072438797	0.026299499966	0.0577822819469	0.0645659360035	0.117242758136	0.553330946	0.124809004713
ì	0.00194181915104	0.00166778891458	0.00189980395979	0.00731977768817	0.0158159092981	0.0106192046266	0.0254400666553	0.0553158939823	0.0547306453345	0.106475619379	0.595542648667	0.123230534904
t	0.00152509638368	0.00133926797153	0.0014679679866	0.00483579256272	0.0107281130994	0.00621020820887	0.0205544555518	0.0470697313274	0.0550117151115	0.0826125731263	0.642508216222	0.126136544968
o	0.00200653212789	0.00148741932384	0.0015153826622	0.00372864752091	0.00842485103313	0.00446250940296	0.0163884718506	0.0407921537758	0.0517241383705	0.0771269910421	0.656058405407	0.136284548323
</S>	0.00245006606395	0.00160004966192	0.0015577913311	0.00286882376045	0.00625514551656	0.00338223970148	0.0100158159253	0.0248564918879	0.0395632191852	0.061372695521	0.680454202703	0.165623774161
