 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.759835	0.0914368	0.02764325	0.00898197	0.007796355	0.010890645	0.013155135	0.01574703	0.0401979	0.024315725
n	0.516969666667	0.153265933333	0.0967886833333	0.0143034033333	0.020729585	0.014996715	0.0162583783333	0.0188822433333	0.0658783666667	0.0819273083333
è	0.356274555556	0.278137977778	0.133084127778	0.0194288011111	0.0256296616667	0.0124925683333	0.0126570427778	0.0142352477778	0.0556148555556	0.0924456694444
g	0.277066518519	0.316512325926	0.175437609259	0.0533156003704	0.0399177205556	0.0109587194444	0.0105468975926	0.0114671959259	0.0375363851852	0.0672409231481
r	0.140654239506	0.216889775309	0.314865869753	0.126588200123	0.0622641735185	0.0136752398148	0.0121498991975	0.012141778642	0.0373887617284	0.0633820410494
a	0.0729468131687	0.138685658436	0.424694289918	0.177556066708	0.0637941911728	0.0150579799383	0.0140692330658	0.0140108595473	0.0377922205761	0.0413928136831
t	0.0474300377229	0.0917646194787	0.415165763306	0.208674022236	0.0899099970576	0.0206403933128	0.0144506110219	0.0135280865158	0.040903340192	0.057532804561
s	0.0376664125743	0.0668497064929	0.372323587769	0.230238340745	0.110980665686	0.0271171977709	0.0149226703406	0.0132825955053	0.0467203467307	0.0798984015203
a	0.0346353375248	0.0515986354976	0.35331486259	0.259799446915	0.119573888562	0.028198499257	0.0154775901135	0.0140199985018	0.0473363822436	0.0760455338401
m	0.0275331791749	0.0433257784992	0.283452620863	0.271089482305	0.185716962854	0.0351548330857	0.0180445633712	0.0154555995006	0.0442414274145	0.0759854446134
à	0.0185665263916	0.0356273928331	0.215128873621	0.289607827435	0.271082987618	0.0443304443619	0.0178074877904	0.0136837965002	0.0328480424715	0.0613164148711
i	0.0168141754639	0.0276638642777	0.147400991207	0.283385275812	0.385912329206	0.0607805147873	0.0159591959301	0.0100307721667	0.0188964141572	0.033156304957
è	0.0157495251546	0.0213999547592	0.091819697069	0.235206758604	0.488109443069	0.0780796382624	0.02076616531	0.0104025340556	0.0142982047191	0.024168168319
n	0.0126577083849	0.0194623182531	0.0876482323563	0.208215586201	0.431019481023	0.107679712754	0.0319631551033	0.0141225780185	0.0193854349064	0.067846222773
a	0.0179231694616	0.0241357394177	0.0850777441188	0.1543490954	0.332909827008	0.158684237585	0.0552996850344	0.0214012926728	0.0345840449688	0.115635407591
g	0.0181687398205	0.0220271164726	0.0666657813729	0.1114374318	0.257536942336	0.203893412528	0.0902502283448	0.0406642308909	0.0540834816563	0.13527280253
r	0.0119349632735	0.0146491088242	0.045994093791	0.0797855439333	0.182082647445	0.236239137509	0.125120409448	0.0522279436303	0.0581695272188	0.193796600843
à	0.00960895109117	0.0113900396081	0.028553964597	0.0565258813111	0.164583549148	0.251663712503	0.168703803149	0.0759336812101	0.0419652424063	0.191070533614
m	0.00832548036372	0.0150201832027	0.0642846215323	0.074340760437	0.190061849716	0.223939237501	0.15604560105	0.07905562707	0.0405331474688	0.148393177871
m	0.00860188012124	0.0189080277342	0.0893947405108	0.0995159201457	0.210137949905	0.187195079167	0.12269620035	0.0661009090233	0.0547184824896	0.14273105929
a	0.00759711004041	0.0135588559114	0.0523636235036	0.0742041067152	0.147103416635	0.156693359722	0.15707273345	0.122708603008	0.0781551941632	0.190543353097
s	0.0071772833468	0.00917723197047	0.0231115511679	0.0366959022384	0.0755380722117	0.158895119907	0.19819791115	0.158922534336	0.0856502647211	0.246634784366
o	0.00682092444893	0.00768301065682	0.0139482003893	0.0241061340795	0.0557285907372	0.173557039969	0.225641303717	0.169045178112	0.0813822882404	0.242087928122
n	0.00590751148298	0.00869010355227	0.0247518167964	0.0315417446932	0.0631065302457	0.17577567999	0.209160767906	0.175789059371	0.0925020960801	0.212774642707
a	0.00590589049433	0.00937529118409	0.0291590055988	0.0336690415644	0.0606073767486	0.14478109333	0.167222255969	0.18232201979	0.125251032027	0.241706880902
d	0.00523810349811	0.0076916503947	0.0248535018663	0.0273215738548	0.0554578589162	0.11437023111	0.146389085323	0.191181006597	0.182721010676	0.244776293634
e	0.00514955449937	0.00731640679823	0.0241543006221	0.0254845146183	0.0541326196387	0.100429577037	0.122794028441	0.184825668866	0.242714336892	0.232999431211
r	0.00511591483312	0.00618216893274	0.0149611935407	0.0187184615394	0.0485677732129	0.0932206923457	0.114716676147	0.163614556289	0.283000778964	0.251902143737
f	0.00339276827771	0.00406494297758	0.00884649118023	0.0145106471798	0.0433795577376	0.0898599974486	0.116329558716	0.16491518543	0.327055926321	0.227645047912
ò	0.00223927175924	0.00252976899253	0.00513810706008	0.00699841239327	0.0213065692459	0.0459970658162	0.0809607862387	0.141847328477	0.49152897544	0.201453682637
m	0.00366900625308	0.00587769766418	0.02822687902	0.0257847074644	0.056327973082	0.0802343219387	0.0852045287462	0.0940059428257	0.45375065848	0.166918227546
m	0.00500339541769	0.00844193255473	0.03783737634	0.0360569691548	0.074445157694	0.12743277398	0.129987842915	0.129631547609	0.24636988616	0.204793075849
u	0.00572734513923	0.00710377085158	0.0171578754467	0.0201114763849	0.0374596192313	0.08846962466	0.105856780972	0.125162549203	0.32531462872	0.26763669195
</S>	0.00733631756961	0.00742837542579	0.0115319877234	0.0149571681925	0.0244629096157	0.05448236233	0.071782640486	0.0870028246015	0.44242581436	0.278590345975
