 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.766809	0.08508985	0.03414562	0.006373555	0.00577672	0.010076605	0.00938038	0.041257765	0.041090485
a	0.575469	0.180688616667	0.04724544	0.010064595	0.00741685333333	0.018831435	0.01603266	0.0888612883333	0.055390095
ì	0.377849333333	0.392975205556	0.0441981133333	0.013152565	0.00898050777778	0.019834245	0.01609632	0.0862317294444	0.040681865
s	0.214003111111	0.453752735185	0.104824171111	0.042379055	0.0196936025926	0.0226989483333	0.0152314733333	0.0642982764815	0.0631185883333
s	0.122856203704	0.346850911728	0.18915639037	0.0893615183333	0.0410884008642	0.0332081161111	0.0205932244444	0.0742682588272	0.0826171294444
e	0.0886305679013	0.293105303909	0.244866463457	0.0984448394444	0.0529109336214	0.0405349053704	0.0243718081481	0.0733897196091	0.0837456431481
r	0.0613553559671	0.19070606797	0.304915487819	0.133218613148	0.0586898778738	0.0445850017901	0.026134602716	0.0678566398697	0.112538547716
e	0.0441644853224	0.113206322657	0.358956829273	0.166391204383	0.0591959259579	0.04747263393	0.026741567572	0.0617312799566	0.122139515905
k	0.0335516617741	0.0906983408857	0.356172276424	0.183725734794	0.0950575086526	0.0428099779767	0.0242985891907	0.0599458933189	0.113739838635
a	0.0263171205914	0.0678301469619	0.319794092141	0.227733578265	0.122088436218	0.0406357259922	0.0241247297302	0.059832597773	0.111643946212
e	0.0276239401971	0.0516687489873	0.262635030714	0.268961192755	0.143419745406	0.0497670086641	0.0301843099101	0.0571385659243	0.108601715404
s	0.0234301467324	0.0341170829958	0.173913343571	0.265530064252	0.188985581802	0.0678740362214	0.0468328366367	0.0686634886414	0.130653305135
ò	0.0185603155775	0.0281176276653	0.121338447857	0.243590688084	0.224017527267	0.0974397787405	0.0722961122122	0.0630031628805	0.131636035045
z	0.0128660485258	0.0234210425551	0.116987815952	0.208644229361	0.198063075756	0.11023625958	0.0944162374041	0.10393542096	0.131429278348
i	0.0100301595086	0.016898814185	0.100069538651	0.140853076454	0.124903191919	0.179414086527	0.154674745801	0.136616706987	0.136539159449
k	0.0093912198362	0.0154505380617	0.0740824795503	0.111167692151	0.102319663973	0.211330028842	0.1885542486	0.139371135662	0.148333119816
à	0.00704402661207	0.0131957126872	0.0611788265168	0.107347230717	0.106877887991	0.212913342947	0.208205749533	0.135601011887	0.147636106605
i	0.00643845887069	0.0103094342291	0.0370818755056	0.0829669769057	0.0914465626637	0.258378114316	0.242709249844	0.164220637296	0.106448468868
o	0.00657351962356	0.00834054807637	0.0244814918352	0.0467108256352	0.0594007208879	0.251053371439	0.224999749948	0.254867545765	0.123572189623
b	0.00478538320785	0.00650435935879	0.0270277972784	0.0402099752117	0.0423559069626	0.18189799048	0.190045916649	0.353512848588	0.153659729874
à	0.00239241106928	0.00409663978626	0.0238160357595	0.0320050350706	0.0263587589875	0.10073543016	0.126834838883	0.548677949529	0.135082909958
g	0.00217122702309	0.00364368326209	0.0147352152532	0.0278057216902	0.0267213763292	0.07227457672	0.0771308796277	0.612095983176	0.163421303319
n	0.00559855567436	0.00683468108736	0.0144330384177	0.0300750405634	0.0332908587764	0.0656515589067	0.0650984265426	0.501855994392	0.277161767773
o	0.00888324522479	0.00945407036245	0.0113836061392	0.0191076468545	0.0236451529255	0.0552979863022	0.0509778088475	0.510819331464	0.310430922591
</S>	0.0091030626124	0.00955665018123	0.0091684930696	0.0147282234273	0.0180638764627	0.0460654431511	0.0425098044237	0.568840165732	0.281963961295
