 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.7845045	0.133078	0.01775095	0.00747232	0.00629668	0.00984139	0.022126805	0.018929485
ù	0.678004166667	0.19795	0.04028815	0.0112152066667	0.00831182	0.0124250233333	0.0292557683333	0.0225500283333
t	0.562376722222	0.294737333333	0.05227475	0.0136113688889	0.00761577333333	0.0122718011111	0.0282279561111	0.0288843427778
t	0.443814240741	0.367330777778	0.0582279833333	0.016295822963	0.00904339777778	0.020959267037	0.0460414187037	0.0382872142593
o	0.330959746914	0.411706259259	0.0733210277778	0.0203693409877	0.0116574325926	0.0311004890123	0.0694147395679	0.0514712047531
s	0.203924582305	0.371897419753	0.155399675926	0.0397794803292	0.0147346108642	0.0320649630041	0.075377379856	0.106821868251
p	0.117239694102	0.242709473251	0.303456891975	0.0693226934431	0.0210395036214	0.0254936210014	0.0662553266187	0.15448262275
ì	0.110194064701	0.33076715775	0.307884963992	0.063377564481	0.0188870545405	0.0156347336671	0.0419557322062	0.111298707583
t	0.110923121567	0.38682971925	0.279301987997	0.11063568816	0.0271733381802	0.011942837889	0.0254679007354	0.047725435861
i	0.0764213738557	0.283498573083	0.385614662666	0.138942229387	0.0323284127267	0.014245645963	0.0280613002451	0.0408877119537
t	0.0625853579519	0.190443657694	0.456659554222	0.148098076462	0.0384874375756	0.0152358819877	0.0300994000817	0.0583907373179
o	0.056060585984	0.120969685898	0.497924184741	0.156115558821	0.0425459125252	0.0173953939959	0.0348123666939	0.074176379106
f	0.0451944286613	0.0920617286327	0.457754394914	0.200520386274	0.0643398375084	0.0192425646653	0.039610688898	0.0812755263687
a	0.0428878428871	0.0811487428776	0.435404798305	0.212704395425	0.0719316791695	0.0207526215551	0.0438342296327	0.0913354087896
b	0.0436492809624	0.105510914293	0.449824599435	0.172327065142	0.0618165930565	0.025969507185	0.0549735432109	0.0859283362632
b	0.0510417269875	0.147391638098	0.415208199812	0.178295021714	0.0754205643522	0.0239123357283	0.0455496144036	0.0631808120877
r	0.0546929756625	0.146593579366	0.466258066604	0.162968007238	0.0798645881174	0.0173284785761	0.0251255048012	0.0471691040292
i	0.0350504585542	0.095704993122	0.527739355535	0.199794669079	0.0752460960391	0.014135126192	0.0185268349337	0.0338025680097
k	0.0267868861847	0.0662795977073	0.446342785178	0.25451855636	0.0791522653464	0.0114920087307	0.0178406449779	0.0975870560032
è	0.0211048953949	0.0513980325691	0.370062595059	0.308641518787	0.105260088449	0.0102411362436	0.014971998326	0.118319785334
t	0.019578298465	0.0445579441897	0.379488198353	0.326000839596	0.126238029483	0.0158342787479	0.0137846161087	0.074518061778
s	0.0196151994883	0.0392421813966	0.307434066118	0.345970613199	0.145902676494	0.0331213595826	0.0266523720362	0.0820620205927
a	0.0200549331628	0.0302199937989	0.211856355373	0.399775871066	0.192529225498	0.0403698865275	0.0334100240121	0.0717844401976
n	0.0170051443876	0.0260525645996	0.165354785124	0.371082290355	0.219310408499	0.0345605288425	0.032388008004	0.134246613399
o	0.0200273147959	0.0280445548665	0.130995695041	0.327752763452	0.2376304695	0.0412563762808	0.0391639693347	0.175128871133
p	0.019526874932	0.0248548516222	0.10255173168	0.309122587817	0.258338489833	0.0786044254269	0.0568792897782	0.150121623711
e	0.0206196949773	0.0252028505407	0.0933471772267	0.281111195939	0.262295829944	0.096527941809	0.0647074632594	0.15618787457
t	0.0217735983258	0.0243810501802	0.0732276924089	0.27541073198	0.269493276648	0.0896461139363	0.0639877210865	0.18207995819
t	0.0157801327753	0.0174486833934	0.052846730803	0.23044791066	0.228239092216	0.109369704645	0.0688885070288	0.276979319397
ì	0.0150306775918	0.0172788944645	0.0537581102677	0.19159197022	0.201391364072	0.185536568215	0.0625763023429	0.272836106466
n	0.0114112425306	0.0179453314882	0.0760811700892	0.201849990073	0.214493121357	0.199374522738	0.0623737341143	0.216470702155
t	0.0127221308435	0.0193908438294	0.0695055566964	0.166711230024	0.170268973786	0.153363840913	0.0928263113714	0.315211234052
a	0.0166587102812	0.0183171479431	0.0387217855655	0.099869610008	0.101910824595	0.199422946971	0.134274437124	0.390824411351
c	0.0121007567604	0.014007625981	0.0358482951885	0.090744503336	0.0923925081983	0.313766982324	0.154814145708	0.286324437117
h	0.0115374722535	0.0143075186603	0.0376433983962	0.0882968344453	0.0874075027328	0.301203660775	0.161697048569	0.297906112372
r	0.0136662174178	0.0141683228868	0.0248564861321	0.0575492114818	0.0554232342443	0.181805220258	0.195580682856	0.456950370791
ò	0.0095336424726	0.0093503242956	0.0177781153774	0.0469153704939	0.0447870447481	0.143785073419	0.315561560952	0.41228845693
n	0.00630088415753	0.00758631143187	0.0238237051258	0.072635823498	0.0728905815827	0.180605357806	0.345407853651	0.290748818977
u	0.0116413880525	0.0115436404773	0.0248661017086	0.0731823078327	0.0766585271942	0.167832752602	0.34275728455	0.291517272992
a	0.0164290626842	0.0138821801591	0.0175051005695	0.0438978359442	0.0459615757314	0.126446550867	0.402458761517	0.333418424331
m	0.0110044008947	0.0132559933864	0.0292210668565	0.0720783119814	0.0721962585771	0.240047850289	0.296594787172	0.265601141444
p	0.00624250029823	0.0110295077955	0.0328282556188	0.0836711706605	0.082315052859	0.27150828343	0.327758795724	0.184646380481
ì	0.00429074676608	0.00608485593183	0.0176113118729	0.0476350235535	0.045226150953	0.169305761143	0.557735598575	0.15211046016
</S>	0.00356966338304	0.00460449296591	0.0136663459365	0.0375098617768	0.0350748254765	0.141065880571	0.648551799288	0.11595723008
