 	può	che	sono	ancora	svegli	</S>
i	0.836709	0.1107653	0.00772462	0.010503895	0.01743205	0.016864775
s	0.585453	0.333575766667	0.01614293	0.011065415	0.01810205	0.0356602916667
ò	0.385683	0.531772255556	0.0221631433333	0.0102742216667	0.01518505	0.0349218472222
z	0.280847833333	0.460088418519	0.104644014444	0.0320203738889	0.0269616833333	0.0954372990741
i	0.136120177778	0.46491347284	0.183951671481	0.0453389912963	0.0438487611111	0.125826499691
k	0.0752117925927	0.456953157613	0.21308855716	0.0402960637654	0.0489082203704	0.165541899897
a	0.0461780975309	0.287444719204	0.358974519053	0.0594799879218	0.0539845401235	0.193938033299
ì	0.0301369658436	0.165303839735	0.463656839684	0.181884662641	0.0514537133745	0.1075639111
n	0.0196701219479	0.114076213245	0.384187946561	0.274865887547	0.0550802377915	0.152119470367
e	0.027612507316	0.101732504415	0.25513931552	0.313478962516	0.0932656459305	0.208770823456
a	0.0378130024387	0.0724200681383	0.170080438507	0.354677987505	0.15665821531	0.208349941152
n	0.0271767241462	0.0550735560461	0.136090812836	0.320255995835	0.194128738437	0.267273980384
k	0.0209575980487	0.046297518682	0.110330670945	0.264666665278	0.155749146146	0.401998660128
ò	0.0242690660162	0.0453720395607	0.121756623648	0.276187555093	0.124966948715	0.407448220043
r	0.0329848886721	0.0648931465202	0.166859207883	0.291002185031	0.158077316238	0.286183740014
a	0.0769233295574	0.0894879155067	0.175516069294	0.240487061677	0.151265805413	0.266319913338
a	0.0991624431858	0.0838786718356	0.169911023098	0.206519353892	0.168717635138	0.271810304446
t	0.0597450277286	0.0471851872785	0.120550941033	0.164898451297	0.262826545046	0.344793768149
s	0.0298314892429	0.0258579257595	0.059081647011	0.108393917099	0.246627515015	0.530207922716
ù	0.0276245297476	0.0308867085865	0.060605982337	0.0894404056997	0.210965505005	0.580476974239
n	0.0198034232492	0.0276498128622	0.0564665941123	0.0891726018999	0.274576501668	0.532330991413
n	0.0170828877497	0.0204636142874	0.0417939980374	0.0734049006333	0.240061867223	0.607192663804
i	0.0331664292499	0.0332767380958	0.0512792660125	0.0710913002111	0.188135322408	0.623050887935
t	0.0351507764166	0.0331687460319	0.0450962553375	0.0602750000704	0.189053107469	0.637256295978
i	0.0310020588055	0.030489015344	0.0404543184458	0.0571811666901	0.22517470249	0.615699098659
</S>	0.0355830794028	0.038567357672	0.0476183092229	0.0701086333451	0.280588351245	0.527534549329
