 	le	melanzane	vogliono	girate	</S>
i	0.895539	0.050414	0.005322295	0.01208246	0.036642455
m	0.644054	0.240303533333	0.00835072833333	0.0174793533333	0.089812785
a	0.453681666667	0.339252844444	0.0139693761111	0.0349464511111	0.158149928333
r	0.357932888889	0.432272614815	0.0150245587037	0.0382652837037	0.156504442778
a	0.227005962963	0.595837204938	0.0149349862346	0.0269836945679	0.135237947593
n	0.173111854321	0.615271401646	0.0245516287449	0.0327399315226	0.154325315864
g	0.13247315144	0.632001133882	0.0392647095816	0.0365775438409	0.159683771955
i	0.146223717147	0.504313711294	0.0460498031939	0.045129947947	0.258282590652
à	0.164499572382	0.421992903765	0.0687888010646	0.0516700159823	0.293048196884
n	0.125887957461	0.375467967922	0.0970269336882	0.104707971994	0.296908732295
e	0.123101752487	0.265405322641	0.101292977896	0.155403990665	0.354795244098
i	0.159984917496	0.217219107547	0.0958118259653	0.176916996888	0.350066414699
t	0.112971772499	0.156964435849	0.0867979419884	0.212021998963	0.431243471566
è	0.0743850241663	0.147007545283	0.103283480663	0.190157332988	0.485166823855
l	0.0581847747221	0.135318415094	0.141174160221	0.169853444329	0.495469607952
u	0.063990391574	0.0993457050313	0.127449620074	0.199231481443	0.509982869317
n	0.0648002305247	0.0869866016771	0.147905440025	0.213200827148	0.487106956439
e	0.0501892768416	0.0651715338924	0.154500980008	0.192466275716	0.53767198548
v	0.0420665256139	0.0439154446308	0.114838493336	0.329061091905	0.47011799516
o	0.0340718418713	0.0343458815436	0.099817331112	0.391241363968	0.440522998387
t	0.0323059806238	0.0271089905145	0.0592374770373	0.409459787989	0.471887332796
i	0.0202112935413	0.0165119601715	0.0342155590124	0.49243492933	0.436626110932
m	0.0158291945138	0.0335560533905	0.0634157196708	0.532991976443	0.354207370311
m	0.00807304483793	0.0387397177968	0.0858163065569	0.613488992148	0.25388245677
è	0.00698105827931	0.0215642059323	0.0581259688523	0.542609997383	0.370719152257
n	0.0106420794264	0.0158898353108	0.0382685562841	0.463302999128	0.471896717419
e	0.0114167298088	0.0138817117703	0.0327374520947	0.506648666376	0.435315572473
</S>	0.0099516699044	0.0123993058852	0.0309119760473	0.544218333188	0.402518786237
