 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.8374955	0.05203465	0.04112155	0.00644977	0.006965805	0.006621285	0.007124975	0.008381925	0.02003548	0.01376938
t	0.589542166667	0.179801083333	0.07196345	0.01054949	0.0125404016667	0.00761307166667	0.00864056833333	0.0125473083333	0.04271606	0.0640864266667
e	0.477227055556	0.232728694444	0.08294545	0.01964463	0.0182870005556	0.00801386722222	0.00900919944444	0.0147926694444	0.0546051866667	0.0827459088889
l	0.419169018519	0.210530231481	0.0937807833333	0.02502871	0.0219755001852	0.00915236574074	0.0110746331481	0.0208835231481	0.0838178622222	0.10458706963
ì	0.25752767284	0.357859743827	0.104690527778	0.0284085366667	0.0211412667284	0.00718737524691	0.00995550104937	0.0201860643827	0.0834263207407	0.10961672321
s	0.22067422428	0.430990914609	0.132303775926	0.0345184788889	0.0250090222428	0.00758156841564	0.0110975903498	0.0174347781276	0.0498801735802	0.07050964107
i	0.193630741427	0.417700971536	0.153059258642	0.0355823596296	0.0321484407476	0.00959602280521	0.0146894634499	0.0211991593759	0.0502204245267	0.0721734470233
n	0.135762580476	0.361121990512	0.190365752881	0.0658534198765	0.0498724802492	0.0119513076017	0.0161404878166	0.0252321864586	0.0523206081756	0.0913790156744
a	0.0942484268253	0.277432996837	0.268933917627	0.0787638732922	0.0581262600831	0.0132311025339	0.0173626626055	0.0287384621529	0.0580643693919	0.105097671891
z	0.0669697422751	0.211542665612	0.250829305876	0.123639024431	0.098704553361	0.0188009675113	0.0236000542018	0.0302245207176	0.068800856464	0.106888557297
ì	0.059028947425	0.193742555204	0.269284101959	0.158042008144	0.111712117787	0.0198943391704	0.0231136514006	0.0232531235725	0.053252285488	0.088677319099
s	0.058437682475	0.194951018401	0.328309033986	0.170276002715	0.114898639262	0.0168476630568	0.0195073171335	0.0160391245242	0.0289242951627	0.0518096396997
i	0.0382895274917	0.141574839467	0.339472011329	0.228163667572	0.129506879754	0.0166265876856	0.0201763057112	0.0153866415081	0.0248192650542	0.0459848798999
n	0.0287493424972	0.112755279822	0.288755003776	0.246584555857	0.171141959918	0.0169861958952	0.0201620685704	0.016652613836	0.0230049216847	0.0752085599666
a	0.0276460141657	0.080664493274	0.225795667925	0.268663851952	0.216860986639	0.0179502319651	0.0216639228568	0.0190374712787	0.0294730405616	0.0922447199889
m	0.0258283380552	0.0533955644247	0.164095422642	0.245206950651	0.195983995546	0.0484701773217	0.0382779409523	0.0252661570929	0.0447254468539	0.15874977333
i	0.0232737126851	0.0355601214749	0.0973425408807	0.21918598355	0.244304665182	0.0637110257739	0.0509486803174	0.0301279523643	0.0450465489513	0.190497924443
n	0.020709710895	0.0319960071583	0.0879077136269	0.21106332785	0.308374888394	0.067400975258	0.0526218601058	0.0316508841214	0.0343637829838	0.153910308148
ì	0.013039276965	0.0287077357194	0.0949299045423	0.255324109283	0.311621629465	0.071925525086	0.0494810200353	0.0257452313738	0.0230390743279	0.126186302716
s	0.010539605655	0.0254932785731	0.100865868181	0.296629036428	0.319956543155	0.063746408362	0.0515109066784	0.0192561804579	0.0175519714426	0.094449967572
e	0.0114328485517	0.0219832595244	0.0865392893937	0.259903012143	0.329350514385	0.0837958361207	0.0720774022261	0.022168793486	0.0212561904809	0.0914926558573
