 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.738913	0.17218705	0.017802835	0.00653632	0.009568385	0.00497078	0.01104671	0.01855105	0.020423845
a	0.489942	0.36697435	0.0313838783333	0.0110811733333	0.0138167616667	0.00850461666667	0.0158879033333	0.0332379166667	0.0291711816667
t	0.263741	0.444762116667	0.0564397927778	0.0197161911111	0.0255323872222	0.00971494222222	0.0192285677778	0.0526629722222	0.108201627222
r	0.170203	0.502967705556	0.0604412975926	0.0218216637037	0.0280789624074	0.00758229740741	0.0186573225926	0.0550286907407	0.135218509074
a	0.140305666667	0.592458901852	0.0543197658642	0.0216463212346	0.0205770541358	0.0077902791358	0.0182501408642	0.0542744635802	0.090377136358
v	0.0944850222223	0.424599633951	0.200092621955	0.0453096070782	0.0279985847119	0.0140937263786	0.0196870136214	0.0673893211934	0.106344378786
ù	0.0817431407408	0.399605877984	0.263735873985	0.0534839356927	0.032172594904	0.0153135721262	0.0160830045405	0.0522917403978	0.0855700595953
d	0.0740519135803	0.386470625995	0.297103291328	0.0808376118976	0.0314176316347	0.0204204540421	0.0119995648468	0.0284366134659	0.0692621531984
i	0.0459954378601	0.228876541998	0.445464097109	0.106551603966	0.0366234772116	0.0258161513474	0.0114926849489	0.0251067711553	0.0740733510661
a	0.0405033459534	0.155038413999	0.48044103237	0.148287934655	0.0478947590705	0.0291139837825	0.013211694983	0.0257141237184	0.0597948503554
p	0.0279770886511	0.0741694046663	0.393077344123	0.240094978218	0.0638611530235	0.0917238279275	0.0152251649943	0.0304226412395	0.0634484501185
l	0.0259089028837	0.0462057015554	0.277702114708	0.266138992739	0.0886791176745	0.116308509309	0.0232875549981	0.0399082804132	0.115861016706
è	0.0256607042946	0.0397827338518	0.259631038236	0.317139330913	0.0961781058915	0.0931487364363	0.022100541666	0.0312745468044	0.115084905569
o	0.0167658047649	0.0290143446173	0.236945679412	0.415127776971	0.104046435297	0.113961912145	0.0131432205553	0.0168996689348	0.0540960018563
n	0.013729278255	0.0251265815391	0.204009559804	0.385138592324	0.125677478432	0.115436937382	0.0131706568518	0.0220768896449	0.0956348006188
ò	0.0107709727517	0.0244933271797	0.172281719935	0.331666530775	0.139778159477	0.166477612461	0.0151170189506	0.0236297298816	0.11578563354
r	0.00901263091723	0.0188888423932	0.161723439978	0.345102843592	0.155498719826	0.196111204154	0.0169486396502	0.0192455432939	0.0774686445133
r	0.00893664697241	0.0150780807977	0.149351046659	0.334478614531	0.187630906609	0.174119401385	0.0276816465501	0.029084481098	0.0736393148378
i	0.00946929565747	0.0157332602659	0.0888663822197	0.277763538177	0.25529996887	0.194917467128	0.0512456821834	0.0408854936993	0.0658185716126
a	0.00941686521916	0.0144291867553	0.0600548940732	0.214488179392	0.287202322957	0.232094155709	0.0696463273945	0.0450274978998	0.0676399905375
è	0.00833765173972	0.0111337022518	0.0539565980244	0.189307393131	0.251807440986	0.274647385236	0.0907437757982	0.0453585326333	0.0747071968458
r	0.00608856391324	0.00827999741727	0.0614342326748	0.19093779771	0.222589813662	0.259378795079	0.100782425266	0.0568441108778	0.0936642322819
k	0.00663669463775	0.00801848913909	0.0577271775583	0.200979599237	0.231527604554	0.20502359836	0.080661508422	0.0617952702926	0.147629744094
u	0.00879092821258	0.0095591963797	0.0407572925194	0.153659633079	0.219471868185	0.167716532787	0.141108702807	0.0776080567642	0.181327581365
t	0.00995453607086	0.0104501987932	0.0314272308398	0.0911504443597	0.166989289395	0.154822177596	0.203186234269	0.105073685588	0.226946193788
t	0.00941363869029	0.00980889293107	0.0263422102799	0.0670211147866	0.127752429798	0.143679059199	0.241101411423	0.108112895196	0.266768064596
e	0.00739122289676	0.00774881097702	0.0212490700933	0.0466621049289	0.0998763765993	0.107805419733	0.301654803808	0.148032298399	0.259579354865
g	0.00528027429892	0.00596888365901	0.0209389900311	0.0463810349763	0.0850404588664	0.081743339911	0.316594934603	0.216812766133	0.221239118288
r	0.00436436809964	0.005157154553	0.020013096677	0.0459524783254	0.0793218529555	0.0731826799703	0.298731644868	0.252174588711	0.221102706096
a	0.00456252269988	0.00475085151767	0.014796065559	0.0287795594418	0.0605134509852	0.0532614599901	0.258955214956	0.281484196237	0.292897568699
m	0.00413956423329	0.00538453383922	0.0280605551863	0.0494475531473	0.0708653836617	0.0622092866634	0.260378071652	0.272398065412	0.247117656233
m	0.0036139714111	0.00686184127974	0.0405602850621	0.0840520843824	0.104520461221	0.105020762221	0.290394357217	0.215321021804	0.149655352078
è	0.0044842638037	0.00819406042658	0.044840928354	0.0848970947941	0.104777020407	0.117093587407	0.269669785739	0.211887340601	0.154155784026
n	0.0055029112679	0.00840365680886	0.0411829427847	0.0599193982647	0.0707510068023	0.0845486958023	0.205982261913	0.2400617802	0.283646928009
a	0.00888062042263	0.00898168893629	0.0253228809282	0.0374898660882	0.0469399689341	0.0533219986008	0.148385687304	0.2517895934	0.418887309336
s	0.00949532014088	0.0079036763121	0.0151234936427	0.0248425386961	0.0361370896447	0.0346813328669	0.122688829101	0.3480631978	0.401064436445
i	0.00620391671363	0.0049672687707	0.00878576454757	0.013385946232	0.0222953632149	0.0185327909556	0.108269476367	0.464131399267	0.353428145482
n	0.00421071557121	0.00338954292357	0.00804332484919	0.0167091320773	0.0263383210716	0.0215496103185	0.137727025456	0.500456133089	0.281576381827
ì	0.00270441185707	0.00253798764119	0.00848240494973	0.0204578440258	0.0335173070239	0.0250450701062	0.147577041819	0.547640044363	0.212037793942
t	0.00247718728569	0.0024859458804	0.00745508498324	0.0157149813419	0.0281443356746	0.0208654233687	0.10702351394	0.594194348121	0.221638931314
t	0.00333629242856	0.00333405529347	0.00696259499441	0.0131199937806	0.0261996118915	0.0186224411229	0.09895563798	0.58352711604	0.245942310438
a	0.00578234080952	0.00510248843116	0.00766799833147	0.0118984112602	0.0255363706305	0.0148426137076	0.0823968459933	0.552551372013	0.294221770146
</S>	0.00710762540476	0.00576523921558	0.00761513416574	0.0106778256301	0.0222724353152	0.0129299568538	0.0666833729967	0.540841186006	0.326107385073
