 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.622354	0.1749366	0.016698235	0.02046994	0.02419428	0.021516165	0.053784645	0.066045725
n	0.349960333333	0.381321866667	0.032607045	0.0251874133333	0.0296124266667	0.0247269883333	0.0649269483333	0.091656475
a	0.192939111111	0.518201622222	0.050058115	0.0222327377778	0.0253338755556	0.0218700961111	0.0668454161111	0.102518725
v	0.109163837037	0.361846340741	0.164353671667	0.0485388125926	0.0371498585185	0.037180432037	0.068865672037	0.172901241667
o	0.061921245679	0.19185691358	0.280682223889	0.0675338375309	0.0480774195062	0.0448343773457	0.0610637573457	0.244030080556
r	0.0454116485597	0.135092704527	0.24405007463	0.0946818458436	0.0685601731687	0.0649149257819	0.0622068524486	0.285081693519
à	0.0286793495199	0.0803079681757	0.23217335821	0.152461615281	0.0994627243896	0.0914151419273	0.0498766174829	0.265623231173
s	0.02057408984	0.0537992893919	0.219213119403	0.23239587176	0.155744574797	0.102802880642	0.0361763724943	0.179293677058
o	0.01303556328	0.0362543297973	0.136228806468	0.276606290587	0.217710524932	0.165015293547	0.0330467241648	0.122102092353
o	0.0102945010933	0.0302509099324	0.080327302156	0.248837763529	0.223200174977	0.220450764516	0.0486696747216	0.137968630784
t	0.00755975369777	0.0227399699775	0.0567635673853	0.222841921176	0.209331058326	0.227823254839	0.0781497915739	0.174790876928
s	0.00748248456592	0.0235731566592	0.0652186891284	0.213086640392	0.212762019442	0.246245084946	0.0831029971913	0.148529392309
o	0.00765582152197	0.0243342522197	0.0569240297095	0.161902413464	0.172345039814	0.208889361649	0.204351732397	0.163597897436
m	0.00532688050732	0.0169323840732	0.0336110765698	0.103750237821	0.122480379938	0.214268453883	0.315059910799	0.188570965812
ì	0.00409487016911	0.0131240946911	0.0294171588566	0.081342512607	0.0994990933127	0.209031084628	0.3518783036	0.211612988604
k	0.0042471233897	0.010111194897	0.0242750862855	0.0552891042023	0.0660278977709	0.133257294876	0.4268471012	0.279945329535
u	0.00644063446323	0.00976979496567	0.0187517954285	0.0379897014008	0.0454271659236	0.0909679316253	0.422046033733	0.368607109845
à	0.00649838482108	0.00958605165522	0.0156052984762	0.0311788671336	0.0358422219745	0.0517704772084	0.438690344578	0.410828369948
i	0.00485941160703	0.00742727721841	0.0118070861587	0.0274785223779	0.0313114739915	0.0371479590695	0.466075114859	0.413893123316
k	0.00353244553568	0.00528807240614	0.0113948153862	0.026107874126	0.0341253913305	0.0590614530232	0.47048737162	0.390002374439
u	0.00237379351189	0.00400589746871	0.0104352417954	0.0221782613753	0.0309611971102	0.0653488843411	0.502306123873	0.362390124813
à	0.00251609117063	0.00400891915624	0.0074492039318	0.0159183904584	0.0208391323701	0.0453039281137	0.507144374624	0.396819708271
i	0.00296465039021	0.00371527638541	0.00622095797727	0.0137206101528	0.01725251079	0.0399523427046	0.481587791541	0.434585902757
m	0.0026387834634	0.00404291212847	0.0132401226591	0.0231266500509	0.0291524702633	0.0771369142349	0.46077059718	0.389891967586
è	0.00204096115447	0.00426182737616	0.016084267553	0.0286113833503	0.0376595900878	0.0980151380783	0.46583119906	0.347495989195
r	0.00255051371816	0.00381546912539	0.008995945851	0.0177602411168	0.0242914633626	0.0584776460261	0.46692273302	0.417185996398
i	0.00458665123939	0.00440230637513	0.008435578617	0.0132963270389	0.0164485211209	0.0354780486754	0.43677024434	0.480582332133
</S>	0.0062619006197	0.00524481818757	0.0102753393085	0.0132129135195	0.0152207605604	0.0296751243377	0.41837662217	0.501732666067
