 	la	pasta	vuole	sale	</S>
i	0.7797165	0.14641155	0.015314105	0.02281324	0.035744605
p	0.507748833333	0.222235516667	0.119142268333	0.06269368	0.0881800016667
à	0.270303611111	0.412634838889	0.161813856111	0.0669342933333	0.0883141005556
s	0.178407837037	0.533721612963	0.156277718704	0.0622141644444	0.0693791335185
t	0.100187079012	0.410120870988	0.254556239568	0.141475054815	0.0936610445062
a	0.0650630263373	0.262760290329	0.391485746523	0.167031351605	0.113660014835
ì	0.0459291754458	0.174972763443	0.534889248841	0.122616317202	0.121592671612
t	0.0321601918153	0.117356521148	0.480727749614	0.126867972401	0.242887557204
e	0.0258192639384	0.071718473716	0.294409249871	0.246728324134	0.361324852401
l	0.0196452713128	0.0479624912387	0.184131416624	0.443217108045	0.305043617467
e	0.0105663271043	0.0277102170796	0.105681242208	0.625746369348	0.230295539156
à	0.0057906723681	0.0130161923599	0.0407376374027	0.743751123116	0.196704179719
l	0.00316983078937	0.0078970074533	0.0244719324676	0.791784374372	0.172676726573
a	0.00405343359646	0.0076974091511	0.0194068608225	0.750585124791	0.218257242191
</S>	0.00565570679823	0.00819444957555	0.0137433554112	0.690441062395	0.281965621095
