 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.661401	0.20712625	0.0438394	0.009663375	0.00421537	0.00872574	0.01294653	0.035888795	0.01619325
o	0.429091333333	0.372993083333	0.0584508	0.017498325	0.00714890666667	0.01286408	0.0179366433333	0.0584530316667	0.0255632833333
f	0.241048411111	0.425565027778	0.0926418666667	0.0255147416667	0.0152332688889	0.0225829933333	0.0194498811111	0.0835430105556	0.0744206277778
à	0.146399103704	0.498370342593	0.116138622222	0.0270069805556	0.016113432963	0.0235164744444	0.0164202537037	0.0730210368519	0.0830138625926
i	0.126162034568	0.530042114198	0.154483874074	0.0350119601852	0.0165589209877	0.0241087014815	0.0163678112346	0.0498898456173	0.0473747075309
e	0.108048711523	0.354387038066	0.250782291358	0.0664434867284	0.0291918403292	0.0432479671605	0.0241705037449	0.0639257485391	0.0598024358436
e	0.088373103841	0.206358812689	0.288625763786	0.130391162243	0.0428377134431	0.0631415223868	0.027842867915	0.073728849513	0.0787001452812
t	0.067042067947	0.121489270896	0.238525587929	0.189385054081	0.0697018378144	0.0671898407956	0.033750289305	0.085748883171	0.12716728176
è	0.0554173559823	0.115407956965	0.235013862643	0.225274684694	0.0807416459381	0.0587457135985	0.031483396435	0.0726043277237	0.12531099392
l	0.0448756186608	0.113715585655	0.231327287548	0.242424561565	0.0994065819794	0.0526996045328	0.0233679988117	0.0528610759079	0.139321231307
i	0.0328700062203	0.0714606285517	0.163939095849	0.262094520522	0.186885527326	0.0552901681776	0.0220679996039	0.055531258636	0.149860443769
f	0.0273678020734	0.0453020761839	0.135650365283	0.271174173507	0.257657175775	0.0584826560592	0.027596199868	0.053102986212	0.123666181256
a	0.0221352006911	0.0328040253946	0.104993221761	0.230574724502	0.327429725258	0.0660784853531	0.0351096332893	0.051280395404	0.129594060419
m	0.0197915335637	0.0271344084649	0.072448640587	0.184511574834	0.338206575086	0.0926672617844	0.0442807444298	0.0613427318013	0.159616353473
è	0.0142071445212	0.0204892694883	0.061670813529	0.187587191611	0.348699858362	0.117023087261	0.0436521814766	0.0519448772671	0.154725784491
n	0.0126754148404	0.0197041564961	0.0600216045097	0.19065106387	0.335835952787	0.132285029087	0.0444419271589	0.0491013924224	0.15528359483
o	0.0129433382801	0.018398818832	0.0482744015032	0.123866187957	0.279227984262	0.204528676362	0.0675457757196	0.0708390974741	0.17437553161
s	0.01198761276	0.0136894062773	0.0259482005011	0.060418329319	0.275516994754	0.267112892121	0.0814443585732	0.0841444658247	0.179737510537
ù	0.00962688092	0.0110995320924	0.018562400167	0.042612509773	0.259179331585	0.285539630707	0.103926219524	0.0813909552749	0.188062503512
b	0.00634898697333	0.00904729069747	0.020239933389	0.0534075032577	0.213193777195	0.244477876902	0.114387639841	0.173087051758	0.165810167837
i	0.00496712565778	0.00752583689916	0.0186564011297	0.0498542344192	0.135439092398	0.215890958967	0.159403446614	0.257538683919	0.150724722612
t	0.00576045188593	0.00684187229972	0.0117799037099	0.0260023114731	0.0926807641327	0.221006986322	0.216508815538	0.251584227973	0.167834907537
o	0.00568467062864	0.00563247409991	0.00812727456997	0.014857260491	0.0579918880442	0.151767128774	0.193903605179	0.353034742658	0.209000969179
è	0.00395391020955	0.00351619469997	0.00454189152332	0.00745667016367	0.0281694293481	0.0821772429247	0.130914768393	0.558707580886	0.18056232306
p	0.00211060673652	0.00202429489999	0.00379398050777	0.0104454833879	0.032282443116	0.0580718143082	0.091521656131	0.663267526962	0.136482107687
r	0.00153201557884	0.00162403496666	0.00356578683592	0.0114036511293	0.0326848077053	0.0495928381027	0.0809040187103	0.688431175654	0.130261702562
è	0.00135631852628	0.00134272332222	0.00212090227864	0.00536799037643	0.0165795625684	0.0328935460342	0.0588675062368	0.761353725218	0.120117934187
s	0.00129269284209	0.00111049277407	0.00151546075955	0.00314574679214	0.0134152875228	0.0325604820114	0.0513911687456	0.783590241739	0.111978678062
t	0.00211541094736	0.00193280092469	0.00219016025318	0.00319822893071	0.0137542625076	0.0340147940038	0.0591724229152	0.73991108058	0.143711226021
o	0.00351240031579	0.0029221069749	0.00309786675106	0.0034406229769	0.0102204541692	0.0290278646679	0.0564836076384	0.72517802686	0.166117408674
</S>	0.00409659515789	0.00305196348745	0.00321664837553	0.00309841148845	0.0072273770846	0.026292782334	0.0488691538192	0.73996451343	0.164182704337
