 	questo	muro	vuole	uno	specchio	</S>
c	0.5066465	0.2568455	0.0376642	0.04071345	0.0486505	0.1094801
ì	0.550144833333	0.2110114	0.0363572333333	0.0426308833333	0.0503710666667	0.109484866667
t	0.624755277778	0.2205227	0.0484541777778	0.0251875277778	0.0317221222222	0.049358488889
t	0.440623425926	0.329463233333	0.135760159259	0.0271618759259	0.0352017074074	0.0317896296297
o	0.287146475309	0.408868411111	0.175135053086	0.0331027253086	0.0445545691358	0.0511926432099
t	0.190182825103	0.349173137037	0.202379351029	0.0496399751029	0.0546259563786	0.15399888107
ì	0.143025941701	0.315787379012	0.271342450343	0.047257091701	0.0465694187929	0.176017827023
c	0.125699647234	0.381808459671	0.282142150114	0.032296230567	0.0457037395976	0.132349475674
h	0.094997249078	0.311826153224	0.300562716705	0.0758836435223	0.0644237798659	0.152306158558
o	0.071137883026	0.199743217741	0.403426572235	0.0870427811741	0.0571939932886	0.181455719519
t	0.043143094342	0.107213705914	0.361648857412	0.116047160391	0.0605114310962	0.311435906506
è	0.0321682314473	0.0577292353047	0.323966952471	0.141166653464	0.0835194436987	0.361449302169
l	0.0258948771491	0.0562475117682	0.322300984157	0.172271151155	0.118803714566	0.30448176739
i	0.018235292383	0.0475487705894	0.175960861386	0.234383717052	0.198472904855	0.32539858913
è	0.013664947461	0.0239907735298	0.090079620462	0.209859239017	0.346915968285	0.31548952971
n	0.007545712487	0.0146598078433	0.055575640154	0.253415413006	0.425230989428	0.24357217657
a	0.006132280829	0.0114625159478	0.0349213800513	0.257295137669	0.442299329809	0.247889058857
n	0.005308706943	0.00808123531593	0.0212808600171	0.233963712556	0.48178544327	0.249580352952
j	0.00386810564767	0.00627792177198	0.017625053339	0.266916237519	0.514098814423	0.191214117651
a	0.00434957521589	0.00544744059066	0.012038861113	0.267036079173	0.541409271474	0.169718705884
l	0.0035067784053	0.00497548353022	0.0109958970377	0.309027693058	0.518815757158	0.152678235295
ì	0.00252054946843	0.00446302451007	0.0128396656792	0.253726364353	0.566753919053	0.159696411765
</S>	0.00264405973422	0.00428256225504	0.0124958828396	0.163570882177	0.636866959526	0.180139705883
